USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING,SHOPID,ARRIVAL_TIME,USER_LONGITUDE,USER_LATITUDE,DURATION,SHOP_LONGITUDE,SHOP_LATITUDE,CLASSIFICATION
3319,2,1,1,2,7,6472,20140813194151,116.03332,39.12486,27,116.037866,39.128145,6
3319,2,1,1,2,7,6472,20140813183914,116.03332,39.12486,31,116.037866,39.128145,6
3319,2,1,1,2,7,6472,20140813171709,116.03332,39.12486,34,116.037866,39.128145,6
8348,3,3,0,1,9,1023,20140812135522,115.309135,38.409927,24,115.334578,38.420106,6
8795,2,6,0,1,5,9855,20140823131532,115.71219,38.65563,23,115.714979,38.679772,1
8795,2,6,0,1,5,3452,20140822180045,115.71972,38.683056,27,115.767919,38.685117,6
8795,2,6,0,1,5,9961,20140819190233,115.71972,38.683056,31,115.775521,38.688792,1
4983,2,1,1,2,7,8723,20140814184257,114.97479,38.50963,24,114.993162,38.517535,1
4983,2,1,1,2,7,1622,20140821153134,114.95634,38.51905,23,114.993035,38.522426,6
9498,2,6,0,1,5,9030,20140824173045,115.42655,38.92315,23,115.502586,38.924241,1
9498,2,6,0,1,5,9322,20140824153803,115.42085,38.917736,27,115.500288,38.923118,1
9498,2,6,0,1,5,3789,20140824114222,115.48805,38.853333,31,115.489085,38.865558,6
9498,2,6,0,1,5,3725,20140823104503,115.46225,38.8652,34,115.49769,38.893533,6
86,2,1,1,2,7,9292,20140812135013,115.52503,38.92403,24,115.647698,39.00085,1
86,2,1,1,2,7,10515,20140823185554,115.93347,38.931038,23,115.94082,38.941249,1
86,2,1,1,2,7,9233,20140820142534,115.46301,38.891567,27,115.468347,38.901669,1
86,2,1,1,2,7,5025,20140820100336,115.4572,38.872,31,115.461244,38.88338,6
86,2,1,1,2,7,10610,20140818133049,115.92616,38.92413,34,115.932048,38.928977,1
3334,2,1,1,2,2,11751,20140824164353,116.165,39.28361,23,116.17941,39.29338,1
3334,2,1,1,2,2,11751,20140824152612,116.165,39.28361,27,116.17941,39.29338,1
3334,2,1,1,2,2,11751,20140824120313,116.165,39.28361,31,116.17941,39.29338,1
3334,2,1,1,2,2,11751,20140824111015,116.165,39.28361,34,116.17941,39.29338,1
2222,2,1,1,2,2,9280,20140812112514,115.52405,38.890244,24,115.526652,38.890296,1
2222,2,1,1,2,2,9328,20140823125950,115.62309,39.0089,23,115.646949,39.019711,1
2222,2,1,1,2,2,9291,20140823115441,115.531525,38.890724,27,115.551557,38.911777,1
2222,2,1,1,2,2,9291,20140822142601,115.54854,38.898743,31,115.551557,38.911777,1
2222,2,1,1,2,2,9291,20140821150218,115.53305,38.8827,34,115.551557,38.911777,1
5831,2,1,1,2,7,9693,20140815173602,115.44406,38.71508,27,115.491657,38.770911,1
5831,2,1,1,2,7,1942,20140812125540,115.4658,38.74157,31,115.489221,38.779287,6
9082,2,1,1,2,7,11545,20140823144008,116.079445,39.26889,23,116.089818,39.275536,1
9082,2,1,1,2,7,6445,20140821101243,116.01834,39.19104,27,116.040863,39.265027,6
9082,2,1,1,2,7,11545,20140818115155,116.05463,39.25843,31,116.089818,39.275536,1
3253,2,1,1,2,7,11301,20140824173606,115.652,39.0499,23,115.723526,39.143096,1
3253,2,1,1,2,7,11301,20140824124255,115.67145,39.07239,27,115.723526,39.143096,1
3253,2,1,1,2,7,4825,20140823115635,115.53305,38.8827,31,115.86101,39.242893,6
3253,2,1,1,2,7,11315,20140821175550,115.801,39.241352,34,115.84626,39.244814,1
5587,2,1,1,2,7,9213,20140824104033,115.50079,38.83138,23,115.506512,38.858815,1
5587,2,1,1,2,7,4983,20140820132945,115.45524,38.866486,27,115.468185,38.879483,6
5587,2,1,1,2,7,9067,20140819135658,115.45524,38.866486,31,115.468548,38.869462,1
3469,2,1,1,2,2,9646,20140823145800,115.52237,38.67193,24,115.56651,38.679885,1
5312,3,3,0,1,9,4962,20140812161252,115.44465,38.89137,24,115.459842,38.898882,6
3275,2,1,1,2,2,9011,20140814163015,115.4588,38.82745,24,115.460268,38.833587,1
3275,2,1,1,2,2,9202,20140823145450,115.43233,38.84212,23,115.456474,38.866913,1
3275,2,1,1,2,2,9057,20140822112938,115.46073,38.845634,27,115.470777,38.849507,1
3275,2,1,1,2,2,9118,20140821121744,115.37939,38.8152,31,115.405682,38.826827,1
3275,2,1,1,2,2,9118,20140819174015,115.35306,38.806946,34,115.405682,38.826827,1
3221,2,7,0,1,5,7363,20140821103106,115.54854,38.898743,23,115.56306,38.911384,5
6808,2,1,1,2,7,5486,20140812183101,116.0678,38.97413,24,116.070594,39.011378,6
6808,2,1,1,2,7,5293,20140822112158,116.10128,38.971115,23,116.103159,38.9865,6
6808,2,1,1,2,7,5448,20140816163308,116.072014,38.99618,27,116.11294,38.997738,6
6808,2,1,1,2,7,10782,20140814105738,116.072014,38.99618,31,116.099203,39.000381,1
7854,3,3,0,1,9,6210,20140814102920,116.0741,39.1373,23,116.081877,39.144145,6
7854,3,3,0,1,9,6210,20140813193626,116.0741,39.1373,27,116.081877,39.144145,6
7854,3,3,0,1,9,6210,20140813183347,116.0741,39.1373,31,116.081877,39.144145,6
7854,3,3,0,1,9,6210,20140813170539,116.0741,39.1373,34,116.081877,39.144145,6
5964,2,1,1,2,2,8697,20140824150253,114.97348,38.505108,24,114.997979,38.515228,1
7191,2,1,1,2,2,11601,20140818122002,116.01224,39.111385,24,116.026449,39.124499,1
5559,2,1,1,2,7,3214,20140812115005,115.48835,38.74279,24,115.494313,38.747397,6
5559,2,1,1,2,7,9718,20140824170542,115.4788,38.768784,23,115.49407,38.773267,1
5559,2,1,1,2,7,3292,20140823154836,115.32919,38.59935,27,115.465853,38.626376,6
5559,2,1,1,2,7,3224,20140818162331,115.48835,38.74279,31,115.48913,38.770989,6
5559,2,1,1,2,7,3214,20140818105205,115.48835,38.74279,34,115.494313,38.747397,6
4914,2,1,1,2,2,9450,20140819162947,114.936,38.7284,24,114.966523,38.743429,1
6879,2,1,1,2,7,9774,20140824160840,115.45116,38.56408,23,115.46166,38.614775,1
6879,2,1,1,2,7,3180,20140812135736,115.45472,38.61945,31,115.467346,38.61949,6
6879,2,1,1,2,7,9669,20140812123344,115.45116,38.56408,34,115.458916,38.578524,1
7366,1,2,1,1,5,520,20140823112332,115.46225,38.8652,23,115.475228,38.868683,8
7366,1,2,1,1,5,9060,20140822190816,115.4748,38.860725,27,115.475235,38.863486,1
7366,1,2,1,1,5,9060,20140821140631,115.461945,38.858334,31,115.475235,38.863486,1
7366,1,2,1,1,5,9060,20140821121017,115.4748,38.860725,34,115.475235,38.863486,1
3886,2,1,1,2,7,9090,20140812172528,115.49066,38.81875,24,115.490944,38.82162,1
3886,2,1,1,2,7,9219,20140824111500,115.45524,38.866486,23,115.495826,38.87166,1
3886,2,1,1,2,7,9270,20140823173829,115.45151,38.85479,27,115.45242,38.859131,1
3886,2,1,1,2,7,4839,20140823131238,115.45524,38.866486,31,115.466716,38.89474,6
3886,2,1,1,2,7,3724,20140820140549,115.45524,38.866486,34,115.466687,38.866737,6
3073,1,2,1,1,5,9023,20140812104600,115.4658,38.85287,24,115.476652,38.854699,1
3073,1,2,1,1,5,9096,20140820104657,115.48216,38.840534,23,115.4903,38.846171,1
3073,1,2,1,1,5,7287,20140819100353,115.485275,38.858055,27,115.490552,38.866583,8
3073,1,2,1,1,5,8988,20140818120044,115.4922,38.85831,31,115.4982,38.863443,1
3073,1,2,1,1,5,9151,20140816100320,115.46073,38.845634,34,115.461327,38.853202,1
974,2,1,1,2,7,9072,20140812161552,115.52405,38.890244,24,115.546837,38.908113,1
974,2,1,1,2,7,3773,20140824180516,115.52405,38.890244,23,115.536044,38.897773,6
974,2,1,1,2,7,9155,20140823174111,115.52296,38.90052,27,115.524653,38.90275,1
974,2,1,1,2,7,9280,20140822115927,115.52405,38.890244,31,115.526652,38.890296,1
974,2,1,1,2,7,9072,20140821191658,115.53849,38.90078,34,115.546837,38.908113,1
5279,2,1,1,2,7,5858,20140823124109,115.04152,39.19406,23,115.082756,39.253699,6
5279,2,1,1,2,7,4631,20140821133247,115.4951,39.349384,27,115.496007,39.350918,6
5279,2,1,1,2,7,4610,20140821113220,115.35352,39.35679,31,115.375395,39.364182,6
5279,2,1,1,2,7,11251,20140820173038,115.30236,39.33442,34,115.351544,39.346781,1
5028,2,1,1,2,7,3146,20140819145957,115.15834,38.714672,23,115.166705,38.71992,6
5028,2,1,1,2,7,9567,20140818112034,115.18059,38.723038,27,115.196946,38.731412,1
5028,2,1,1,2,7,1857,20140818105737,115.08283,38.66363,31,115.168221,38.714156,6
5603,2,1,1,2,7,4671,20140824181938,115.48188,39.3555,23,115.494498,39.358345,6
5603,2,1,1,2,7,4518,20140823134430,115.4951,39.349384,27,115.501948,39.352215,6
5603,2,1,1,2,7,4631,20140820155726,115.4951,39.349384,31,115.496007,39.350918,6
5603,2,1,1,2,7,4606,20140819183238,115.49301,39.34358,34,115.502821,39.347765,6
7523,1,2,1,1,5,9219,20140824164145,115.492546,38.86787,23,115.495826,38.87166,1
7523,1,2,1,1,5,9164,20140822170621,115.44344,38.865097,27,115.461687,38.865761,1
7523,1,2,1,1,5,9225,20140821100542,115.4658,38.85287,31,115.493873,38.857087,1
7523,1,2,1,1,5,7287,20140816170926,115.47779,38.86261,34,115.490552,38.866583,8
9688,2,2,0,1,5,7510,20140812112507,116.02431,39.11228,24,116.052599,39.116025,8
9688,2,2,0,1,5,6184,20140816190129,116.0118,39.125298,27,116.030979,39.125507,6
9688,2,2,0,1,5,6400,20140816135837,116.016945,39.11972,31,116.032918,39.123967,6
9688,2,2,0,1,5,7510,20140814170330,116.05065,39.11431,34,116.052599,39.116025,8
9934,2,6,0,1,5,4829,20140824171639,115.50201,38.860996,23,115.502956,38.86312,6
9934,2,6,0,1,5,4879,20140824111807,115.4445,38.81881,27,115.503107,38.864202,6
9934,2,6,0,1,5,28,20140823172951,115.50201,38.860996,31,115.504455,38.864104,8
9934,2,6,0,1,5,4879,20140823114434,115.4445,38.81881,34,115.503107,38.864202,6
6486,3,3,0,1,9,3028,20140813142215,114.98348,38.74706,24,114.988304,38.750366,6
6486,3,3,0,1,9,3058,20140815190423,114.94201,38.74121,23,114.94844,38.742318,6
6486,3,3,0,1,9,3075,20140815102355,114.98043,38.74275,27,114.986645,38.754136,6
6486,3,3,0,1,9,3028,20140813162925,114.98348,38.74706,31,114.988304,38.750366,6
6486,3,3,0,1,9,3028,20140813152947,114.98348,38.74706,34,114.988304,38.750366,6
643,1,2,1,1,5,9258,20140813142935,115.50201,38.860996,24,115.537468,38.86718,1
643,1,2,1,1,5,9116,20140821140244,115.5023,38.855972,23,115.52446,38.860086,1
643,1,2,1,1,5,7969,20140819144842,115.48721,38.84987,27,115.489396,38.863577,8
643,1,2,1,1,5,7308,20140814124317,115.49191,38.85547,31,115.493873,38.857087,8
2000,3,3,0,1,9,4883,20140824151524,115.46514,38.88388,23,115.466324,38.884244,6
2000,3,3,0,1,9,4883,20140823162520,115.46514,38.88388,27,115.466324,38.884244,6
2000,3,3,0,1,9,5025,20140822141842,115.4572,38.872,31,115.461244,38.88338,6
2000,3,3,0,1,9,4883,20140820171542,115.46514,38.88388,34,115.466324,38.884244,6
9318,2,2,0,1,5,18,20140814193940,115.35301,38.80701,31,115.368972,38.814149,8
9318,2,2,0,1,5,18,20140814165149,115.35301,38.80701,34,115.368972,38.814149,8
2563,1,2,1,1,5,7317,20140814154854,115.45004,38.81637,24,115.457993,38.912001,8
2563,1,2,1,1,5,9135,20140823171546,115.20508,38.73792,23,115.43345,38.897948,1
2563,1,2,1,1,5,9271,20140815173329,115.42655,38.92315,31,115.42955,38.931384,1
8407,2,1,1,2,7,4309,20140812163232,115.1261,38.85109,24,115.138197,38.860817,6
8407,2,1,1,2,7,4340,20140823131950,115.12165,38.84245,23,115.145151,38.843234,6
8407,2,1,1,2,7,9011,20140820175533,115.42111,38.82912,27,115.460268,38.833587,1
8407,2,1,1,2,7,4340,20140815104152,115.13759,38.840294,34,115.145151,38.843234,6
2637,1,2,1,1,5,9096,20140824174535,115.48678,38.844566,23,115.4903,38.846171,1
2637,1,2,1,1,5,9104,20140824114912,115.491776,38.84693,27,115.492065,38.855296,1
2637,1,2,1,1,5,7364,20140819100558,115.47623,38.81733,31,115.477928,38.829702,8
8808,2,6,0,1,5,5129,20140812153941,115.92616,38.92413,24,115.945595,38.925574,6
8808,2,6,0,1,5,5175,20140824165446,115.9188,38.9328,23,115.924036,38.933573,6
8808,2,6,0,1,5,10554,20140823122131,115.9325,38.91833,27,115.932659,38.921742,1
8808,2,6,0,1,5,37,20140822100438,115.93347,38.931038,31,115.938263,38.93798,8
8808,2,6,0,1,5,37,20140821151538,115.93347,38.931038,34,115.938263,38.93798,8
1112,3,3,0,1,9,6270,20140822115847,116.016945,39.11972,24,116.033138,39.124422,6
1112,3,3,0,1,9,6472,20140822144829,116.03332,39.12486,23,116.037866,39.128145,6
8630,2,1,1,2,7,9143,20140813162501,115.44344,38.8651,24,115.4792,38.865712,1
8630,2,1,1,2,7,3732,20140813170317,115.52391,38.85532,23,115.53333,38.859278,6
5547,2,6,0,1,5,144,20140824133505,115.8012,39.273,23,115.810504,39.276164,8
5547,2,6,0,1,5,6054,20140823174521,115.80385,39.261936,27,115.81054,39.264503,6
5547,2,6,0,1,5,6054,20140823143900,115.801,39.241352,31,115.81054,39.264503,6
5547,2,6,0,1,5,7483,20140822173208,115.79452,39.24943,34,115.800925,39.272247,8
1929,2,1,1,2,7,11601,20140812171412,116.01267,39.11792,24,116.026449,39.124499,1
1929,2,1,1,2,7,11538,20140823131115,116.016945,39.11972,23,116.02643,39.124751,1
1929,2,1,1,2,7,11538,20140818113033,116.016945,39.11972,27,116.02643,39.124751,1
1929,2,1,1,2,7,6270,20140815135923,116.016945,39.11972,31,116.033138,39.124422,6
7492,2,6,0,1,5,9170,20140815170620,115.4748,38.860725,24,115.476874,38.862256,1
7492,2,6,0,1,5,9235,20140823174646,115.46193,38.858273,23,115.462531,38.870607,1
7492,2,6,0,1,5,4978,20140822152440,115.44892,38.87788,27,115.476906,38.883675,6
7492,2,6,0,1,5,524,20140822124504,115.456665,38.852787,31,115.458568,38.858429,8
7492,2,6,0,1,5,3836,20140820144445,115.49186,38.846817,34,115.500701,38.855078,6
9942,2,1,1,2,2,9435,20140822153901,114.77722,38.70194,23,114.839322,38.717471,1
9942,2,1,1,2,2,9435,20140822131625,114.73669,38.692623,27,114.839322,38.717471,1
9942,2,1,1,2,2,9435,20140821181554,114.73669,38.692623,31,114.839322,38.717471,1
9942,2,1,1,2,2,9435,20140820105158,114.73669,38.692623,34,114.839322,38.717471,1
3674,2,1,1,2,7,4922,20140812152524,115.4922,38.85831,24,115.507723,38.879364,6
3674,2,1,1,2,7,8976,20140824125120,115.51708,38.883602,23,115.518761,38.883858,1
3674,2,1,1,2,7,3833,20140823160259,115.46623,38.82267,27,115.499607,38.872679,6
3674,2,1,1,2,7,4922,20140820165649,115.49191,38.85547,31,115.507723,38.879364,6
3674,2,1,1,2,7,4922,20140820145020,115.4941,38.86365,34,115.507723,38.879364,6
93,2,1,0,1,5,7310,20140815134822,115.42293,38.87546,24,115.441688,38.887165,8
93,2,1,0,1,5,524,20140815163746,115.45151,38.85479,23,115.458568,38.858429,8
5906,2,1,1,2,7,9652,20140824175522,115.48315,38.76661,23,115.497146,38.770075,1
5906,2,1,1,2,7,1930,20140824131950,115.4788,38.768784,27,115.48542,38.770658,6
5906,2,1,1,2,7,9652,20140823191452,115.4788,38.768784,31,115.497146,38.770075,1
5906,2,1,1,2,7,9652,20140823183112,115.4788,38.768784,34,115.497146,38.770075,1
9015,3,3,0,1,9,5146,20140813104735,115.85227,38.83537,24,115.938273,38.925897,6
9015,3,3,0,1,9,3199,20140824113939,115.4951,38.57028,23,115.498625,38.599444,6
9015,3,3,0,1,9,3258,20140820104459,115.4788,38.768784,27,115.48913,38.770989,6
834,1,2,1,2,4,9553,20140824101400,115.14097,38.71179,23,115.158168,38.713931,3
834,1,2,1,2,4,9553,20140823102926,115.12811,38.70992,27,115.158168,38.713931,3
834,1,2,1,2,4,1863,20140820103413,115.12811,38.70992,31,115.149815,38.714606,6
7767,3,3,0,1,9,4883,20140822140421,115.46514,38.88388,23,115.466324,38.884244,6
7767,3,3,0,1,9,4883,20140821103837,115.46514,38.88388,27,115.466324,38.884244,6
7767,3,3,0,1,9,5042,20140820152940,115.39631,38.79467,31,115.460977,38.826047,6
7767,3,3,0,1,9,3781,20140820120944,115.48805,38.853333,34,115.512813,38.863486,6
8536,2,1,1,2,7,936,20140813135811,114.98083,38.51585,24,114.997658,38.515912,6
8536,2,1,1,2,7,974,20140824104407,114.9842,38.50763,23,114.989492,38.512552,6
8536,2,1,1,2,7,1910,20140821131226,115.3806,38.68435,27,115.384318,38.692707,6
8536,2,1,1,2,7,8697,20140821110030,114.99145,38.4957,31,114.997979,38.515228,1
8536,2,1,1,2,7,8860,20140820163826,115.3266,38.4235,34,115.335131,38.424071,1
5528,2,3,1,2,8,9124,20140819141652,115.31755,38.94695,23,115.351477,38.948664,1
5528,2,3,1,2,8,9147,20140816150054,115.31755,38.94695,27,115.363791,39.014231,3
5528,2,3,1,2,8,9250,20140814101858,115.31755,38.94695,31,115.340612,38.959509,1
5528,2,3,1,2,8,9110,20140813151738,115.32422,38.97109,34,115.339073,38.989164,1
8774,1,2,1,1,5,7924,20140813160845,115.48216,38.840534,24,115.497683,38.867187,8
8774,1,2,1,1,5,9332,20140813170307,115.54778,38.91203,23,115.649561,39.015654,1
2062,2,4,0,1,6,9164,20140812141405,115.43999,38.85202,24,115.461687,38.865761,1
2062,2,4,0,1,6,553,20140824125037,115.43999,38.85202,23,115.4439,38.868556,8
2062,2,4,0,1,6,664,20140823124019,115.46545,38.84124,27,115.474703,38.851994,9
2062,2,4,0,1,6,3754,20140819130437,115.50442,38.864796,31,115.504692,38.869055,6
9068,2,2,1,2,8,4850,20140813125732,115.505554,38.871113,24,115.524018,38.882994,6
9068,2,2,1,2,8,9228,20140823181600,115.47851,38.92947,23,115.479761,38.943936,1
9068,2,2,1,2,8,9228,20140822101950,115.47851,38.92947,27,115.479761,38.943936,1
9068,2,2,1,2,8,10499,20140819160843,115.48349,38.889053,31,115.488058,38.889861,2
9068,2,2,1,2,8,3763,20140818103835,115.51386,38.870018,34,115.51726,38.875734,6
2998,2,5,0,1,5,7304,20140823112108,115.5,38.819168,23,115.504859,38.850301,8
2998,2,5,0,1,5,7980,20140812183334,115.516,38.8125,27,115.519459,38.815717,5
6791,2,1,1,2,7,9006,20140814133059,115.44344,38.865097,24,115.446238,38.868325,1
6791,2,1,1,2,7,5028,20140823161940,115.47623,38.81733,23,115.484784,38.821873,6
6791,2,1,1,2,7,9253,20140821103027,115.44344,38.865097,27,115.446578,38.870389,1
6791,2,1,1,2,7,3827,20140820155355,115.44919,38.86978,31,115.456809,38.871267,6
6791,2,1,1,2,7,9253,20140818143013,115.44344,38.865097,34,115.446578,38.870389,1
6450,2,6,0,1,5,4833,20140814191316,115.4941,38.86365,24,115.494334,38.866597,6
6450,2,6,0,1,5,7924,20140821192823,115.49612,38.86555,23,115.497683,38.867187,8
6450,2,6,0,1,5,9170,20140820122331,115.4748,38.860725,27,115.476874,38.862256,1
6450,2,6,0,1,5,9225,20140818180141,115.49191,38.85547,31,115.493873,38.857087,1
6450,2,6,0,1,5,4833,20140815141906,115.4941,38.86365,34,115.494334,38.866597,6
4056,2,1,1,2,7,5654,20140820123623,114.69845,39.34647,23,114.721733,39.352696,6
4056,2,1,1,2,7,5736,20140814105611,114.6953,39.3525,34,114.699267,39.359482,6
7141,2,2,0,2,4,664,20140824120314,115.47384,38.845,23,115.474703,38.851994,9
7141,2,2,0,2,4,7295,20140823160855,115.483055,38.865276,27,115.489979,38.866744,8
7141,2,2,0,2,4,658,20140823155928,115.47992,38.85668,31,115.482749,38.861449,3
7141,2,2,0,2,4,3851,20140819173829,115.47779,38.86261,34,115.496214,38.865705,6
8610,1,2,0,1,5,9553,20140815120353,115.1444,38.70625,24,115.158168,38.713931,3
8610,1,2,0,1,5,9600,20140823153453,115.1444,38.70625,23,115.175481,38.70951,1
8610,1,2,0,1,5,9553,20140822145045,115.14097,38.71179,27,115.158168,38.713931,3
8610,1,2,0,1,5,9604,20140821154651,115.14359,38.68971,31,115.149427,38.69465,1
8610,1,2,0,1,5,9599,20140818150547,115.1444,38.70625,34,115.144917,38.708131,1
1927,2,6,0,1,5,11850,20140812152629,116.01485,39.483166,24,116.016453,39.483825,1
1927,2,6,0,1,5,11849,20140823180924,116.00726,39.48415,23,116.007795,39.488851,1
1927,2,6,0,1,5,181,20140822142154,116.00999,39.48936,27,116.019704,39.490626,8
1927,2,6,0,1,5,6580,20140822121513,116.01736,39.47191,31,116.022641,39.487278,6
1927,2,6,0,1,5,181,20140822100631,116.00999,39.48936,34,116.019704,39.490626,8
927,2,2,0,1,5,4941,20140813134959,115.46871,38.86787,24,115.469603,38.898573,6
927,2,2,0,1,5,3735,20140823103558,115.46231,38.91145,23,115.468676,38.912128,6
927,2,2,0,1,5,7318,20140821181154,115.52515,38.87599,27,115.53299,38.877236,8
927,2,2,0,1,5,3735,20140818104312,115.46231,38.91145,31,115.468676,38.912128,6
3984,2,1,1,2,7,6472,20140816105937,116.03332,39.12486,23,116.037866,39.128145,6
3984,2,1,1,2,7,6270,20140812152609,116.02855,39.116623,27,116.033138,39.124422,6
7623,3,3,0,1,9,3028,20140824143649,114.98043,38.74275,23,114.988304,38.750366,6
7623,3,3,0,1,9,3127,20140822181123,114.936,38.7284,27,114.963891,38.746715,6
7623,3,3,0,1,9,3058,20140821160623,114.936,38.7284,31,114.94844,38.742318,6
7623,3,3,0,1,9,3028,20140820151836,114.98043,38.74275,34,114.988304,38.750366,6
2205,2,1,1,2,7,3826,20140812111119,115.45272,38.88857,24,115.455551,38.891005,6
2205,2,1,1,2,7,3730,20140824105442,115.45272,38.88857,23,115.475747,38.898454,6
2205,2,1,1,2,7,3826,20140823174620,115.45272,38.88857,27,115.455551,38.891005,6
2205,2,1,1,2,7,9273,20140823120542,115.46179,38.87211,31,115.472862,38.879982,1
2205,2,1,1,2,7,3826,20140822175300,115.44342,38.88733,34,115.455551,38.891005,6
3735,2,1,0,1,5,9042,20140812115924,115.505554,38.871113,24,115.512037,38.872054,3
3735,2,1,0,1,5,7949,20140823140716,115.568886,38.87348,23,115.587363,38.892739,8
3735,2,1,0,1,5,7949,20140822175830,115.57733,38.88499,27,115.587363,38.892739,8
3735,2,1,0,1,5,8004,20140822165310,115.5023,38.855972,31,115.50717,38.864174,8
3735,2,1,0,1,5,9086,20140819140947,115.5023,38.855972,34,115.546104,38.856827,1
4395,2,1,1,2,7,1749,20140812104717,115.13412,38.69998,24,115.139205,38.712009,6
4395,2,1,1,2,7,1749,20140823125423,115.13412,38.69998,23,115.139205,38.712009,6
4395,2,1,1,2,7,1749,20140823111610,115.13412,38.69998,27,115.139205,38.712009,6
4395,2,1,1,2,7,1749,20140821184812,115.13412,38.69998,31,115.139205,38.712009,6
4395,2,1,1,2,7,9604,20140821133241,115.14359,38.68971,34,115.149427,38.69465,1
2253,2,1,1,2,7,6472,20140818174428,116.03332,39.12486,23,116.037866,39.128145,6
2253,2,1,1,2,7,6472,20140818152915,116.03332,39.12486,27,116.037866,39.128145,6
1218,2,6,0,1,5,10994,20140812163935,115.49053,39.34655,24,115.49124,39.353979,1
1218,2,6,0,1,5,7949,20140821173609,115.57575,38.76411,23,115.587363,38.892739,8
1218,2,6,0,1,5,9858,20140814134905,115.7774,38.6958,27,115.785775,38.695812,1
1218,2,6,0,1,5,4963,20140814105956,115.489105,38.889362,31,115.497478,38.889833,6
2630,2,3,1,2,8,8840,20140813153103,115.20084,38.46583,24,115.22872,38.468898,3
2630,2,3,1,2,8,709,20140823183811,115.05194,38.35389,23,115.130718,38.370504,6
2630,2,3,1,2,8,8944,20140822142651,115.3266,38.4235,27,115.331547,38.439956,1
2630,2,3,1,2,8,8840,20140821184246,115.20084,38.46583,31,115.22872,38.468898,3
2630,2,3,1,2,8,8840,20140820185211,115.20084,38.46583,34,115.22872,38.468898,3
795,2,2,0,1,5,7913,20140822132925,115.47623,38.81733,23,115.486974,38.857733,8
795,2,2,0,1,5,5669,20140821121955,114.61472,39.34855,27,114.687284,39.35467,6
795,2,2,0,1,5,7341,20140820105631,115.48942,38.862667,31,115.489677,38.863584,8
795,2,2,0,1,5,4937,20140819190801,115.47384,38.845,34,115.475599,38.875853,6
2605,2,1,1,1,6,659,20140815114237,115.65001,39.020294,24,115.651984,39.02613,3
2605,2,1,1,1,6,659,20140824111321,115.624985,39.023354,23,115.651984,39.02613,3
2605,2,1,1,1,6,659,20140823151826,115.624985,39.023354,27,115.651984,39.02613,3
2605,2,1,1,1,6,659,20140818101723,115.624985,39.023354,31,115.651984,39.02613,3
1931,2,1,1,2,2,9496,20140819171201,114.97054,38.72488,24,114.987419,38.729941,1
8499,2,1,1,2,7,9124,20140824164735,115.34813,38.938976,23,115.351477,38.948664,1
8499,2,1,1,2,7,1784,20140823132618,115.16818,38.70963,27,115.21997,38.746856,6
8499,2,1,1,2,7,9599,20140821131716,115.1444,38.70625,31,115.144917,38.708131,1
8499,2,1,1,2,7,1784,20140820115931,115.16818,38.70963,34,115.21997,38.746856,6
6669,3,3,0,1,9,938,20140824102951,114.99152,38.49533,23,114.999814,38.501096,6
6669,3,3,0,1,9,938,20140823150059,114.99152,38.49533,27,114.999814,38.501096,6
6669,3,3,0,1,9,938,20140822174953,114.99152,38.49533,31,114.999814,38.501096,6
6669,3,3,0,1,9,938,20140822161424,114.99152,38.49533,34,114.999814,38.501096,6
9621,2,2,0,1,6,4617,20140815170441,115.4676,39.31935,27,115.601705,39.359503,6
2863,2,1,0,1,5,549,20140821172157,115.32056,38.94361,24,115.332913,38.954241,8
2863,2,1,0,1,5,549,20140824172455,115.314064,38.950706,23,115.332913,38.954241,8
2863,2,1,0,1,5,549,20140823110806,115.314064,38.950706,27,115.332913,38.954241,8
5316,2,1,1,2,7,6270,20140824162436,116.02855,39.116623,23,116.033138,39.124422,6
5316,2,1,1,2,7,11640,20140824144525,116.032104,39.107105,27,116.036574,39.111189,1
5316,2,1,1,2,7,6176,20140824114418,116.02855,39.116623,31,116.038983,39.117354,6
5316,2,1,1,2,7,11559,20140823111531,116.00701,39.146435,34,116.021331,39.154568,1
4614,2,1,1,2,2,9303,20140816185744,115.54778,38.91203,24,115.563243,38.922893,1
6497,2,1,1,2,7,8860,20140812122416,115.3266,38.4235,24,115.335131,38.424071,1
6497,2,1,1,2,7,8860,20140824190209,115.3266,38.4235,23,115.335131,38.424071,1
6497,2,1,1,2,7,8860,20140824123111,115.3266,38.4235,27,115.335131,38.424071,1
6497,2,1,1,2,7,8860,20140824113631,115.3266,38.4235,31,115.335131,38.424071,1
6497,2,1,1,2,7,1019,20140823142325,115.3266,38.4235,34,115.327492,38.428806,6
2027,2,2,0,1,5,4,20140812154345,115.412476,39.042576,24,115.551501,39.050749,8
1258,2,1,1,2,2,9026,20140813151933,115.53125,39.04357,24,115.534665,39.052206,1
1258,2,1,1,2,2,9026,20140815154812,115.53125,39.04357,23,115.534665,39.052206,1
4823,2,1,1,2,7,6270,20140814190948,116.016945,39.11972,24,116.033138,39.124422,6
4823,2,1,1,2,7,6270,20140820183634,116.032104,39.107105,23,116.033138,39.124422,6
4823,2,1,1,2,7,6472,20140820174041,116.03332,39.12486,27,116.037866,39.128145,6
4823,2,1,1,2,7,6566,20140819115046,115.99629,39.48297,31,116.004129,39.483185,6
4823,2,1,1,2,7,11535,20140818103410,116.032104,39.107105,34,116.034024,39.112162,1
