NAME,LONGITUDE,LATITUDE,CLASSIFICATION,ID
金π特色水饺,115.333666,38.409787,6,2270
好乐临快餐,115.337015,38.429074,6,2271
名香餐馆,115.338524,38.426990,6,2272
合佳饭店,115.341367,38.435759,6,2273
双盛园饭店,115.343646,38.416346,6,2274
老来顺,115.340051,38.440832,6,2275
包胜客,115.334380,38.424149,6,2276
顺泰餐厅,115.338162,38.426601,6,2277
老成都饭店,115.343566,38.430120,6,2278
伟康餐厅,115.390844,38.368064,6,2279
南粉北面(金融路),115.340532,38.435109,6,2280
刘记好再来扒鸡店,115.340713,38.430947,6,2281
德克士(肃宁耀华店),115.837860,38.431753,6,2282
华阳大酒店-餐饮,115.851898,38.423075,6,2283
喜羊羊,115.836010,38.445149,6,2284
穆斯林,115.840220,38.432106,6,2285
天鹤东北菜,115.836658,38.443128,6,2286
异度欢乐自助,115.838209,38.431753,6,2287
福妈妈永和豆浆,115.837011,38.430170,6,2288
红光蛋糕,115.843238,38.437017,6,2289
顶好蛋糕店,115.837011,38.430170,6,2290
正宗云南过桥米线,115.835957,38.445785,6,2291
红光蛋糕(石坊路店),115.829081,38.438289,6,2292
红光蛋糕(尚村镇店),115.819763,38.496684,6,2293
蒙瑞原火锅店,115.833842,38.442288,6,2294
永和豆浆(沧州肃宁店),115.836463,38.431781,6,2295
巴渝寒舍,115.852572,38.427682,6,2296
全来顺,115.859717,38.438296,6,2297
景周火锅鸡,115.836831,38.440437,6,2298
松花湖饺子(中共肃宁镇委员会北),115.864271,38.436303,6,2299
大永火锅鸡,115.843297,38.427795,6,2300
东北铁锅炖活鱼(肃水路),115.853396,38.427647,6,2301
金恩大酒店,115.821776,38.447403,6,2302
川码头石锅鱼(肃宁店),115.851318,38.427640,6,2303
天天美食,115.844382,38.427350,6,2304
老码头海食城,115.852272,38.427661,6,2305
歇歇吧,115.837524,38.431265,6,2306
同庆楼饭店,115.848714,38.424135,6,2307
东北人家私房菜,115.836608,38.443708,6,2308
锦绣中华好人家,115.825626,38.432283,6,2309
荣兴斋,115.844485,38.431943,6,2310
好想你枣（肃宁店）,115.831734,38.432134,6,2311
刁家五香鸡,115.846647,38.434805,6,2312
西岐面食馆,115.836759,38.441518,6,2313
好滋味肃宁店,115.836749,38.433159,6,2314
福上福,115.830050,38.432579,6,2315
渝香干锅鸭头肃宁店,115.850464,38.427230,6,2316
李春秋驴肉火烧总店,115.834133,38.427626,6,2317
华丽饭店,115.764523,38.447904,6,2318
老北京火锅家常菜,115.885852,38.422036,6,2319
满园香烧烤店,115.836608,38.443609,6,2320
渝味鱼香万州烤鱼,115.826039,38.432841,6,2321
全羊特色炖锅,115.850347,38.427223,6,2322
河间老左驴肉火烧,115.836444,38.423251,6,2323
米各庄驴肉火烧,115.855912,38.422269,6,2324
祥和谷麻辣香锅,115.836821,38.432537,6,2325
华阳小吃部,115.857230,38.431046,6,2326
东北饭店,115.820315,38.499959,6,2327
马乐烧烤涮,115.836459,38.446442,6,2328
红豆食府,115.836881,38.439476,6,2329
福润肥牛城(新新小区东北),115.864523,38.440578,6,2330
仁泽自助烤肉肃宁总店,115.836821,38.432537,6,2331
东北人家,115.810135,38.440762,6,2332
川湘小厨聚丰园,115.854345,38.426629,6,2333
悠悠鲜奶吧(肃宁县总店),115.832685,38.429612,6,2334
朝鲜人家,115.819281,38.496013,6,2335
福华肥牛城(振兴街店),115.854409,38.426354,6,2336
沙沙农家菜,115.850895,38.422502,6,2337
龙泉粥屋,115.836496,38.445495,6,2338
老树客栈,115.854409,38.426354,6,2339
德馨斋糕点店,115.843973,38.437391,6,2340
重庆鸡公煲(肃宁总店),115.837334,38.432579,6,2341
肃宁服务区-餐厅,115.775943,38.466814,6,2342
大旺骨头馆,115.853053,38.425138,6,2343
吉祥馄饨(肃宁店),115.840349,38.427887,6,2344
三缘火锅鱼,115.832966,38.431979,6,2345
圣望河间府驴肉火烧(老店),115.837062,38.437483,6,2346
亿家羊汤馆,115.853497,38.427562,6,2347
建伦大酒店,115.917215,38.349461,6,2348
蜀天园饭庄,115.851084,38.437752,6,2349
一品香火锅鸡,115.863713,38.436692,6,2350
武汉久久鸭,115.836325,38.430078,6,2351
尚园驴肉火烧店,115.819010,38.496662,6,2352
肃宁老街拉面,115.820486,38.496126,6,2353
德馨斋蛋糕房,115.847060,38.432191,6,2354
兰州正宗牛肉拉面,115.846446,38.434544,6,2355
合记焖饼,115.853536,38.427124,6,2356
秀海福骨汤麻辣烫(哈尔滨授许404店),115.837011,38.430170,6,2357
正宗老沧州火锅鸡(肃宁县总店),115.837391,38.424905,6,2358
鑫翠园百味饺子,115.837441,38.424114,6,2359
川味川自助火锅,115.856707,38.427520,6,2360
鑫鑫快餐厅,115.847311,38.430134,6,2361
窝北李树凯香肠,115.847109,38.433759,6,2362
马大姐烧烤涮,115.837854,38.426396,6,2363
老鹰粗粮馆,115.826659,38.432226,6,2364
六六餐馆,115.850042,38.431816,6,2365
牧羊人老汤火锅,115.852288,38.427781,6,2366
福建沙县小吃肃宁旗舰店,115.839145,38.431760,6,2367
桑园糕点厂,115.867864,38.478382,6,2368
春秋驴肉火烧尚村分店,115.820054,38.498922,6,2369
祥和饭店,115.861119,38.438013,6,2370
农家饭,115.836226,38.442090,6,2371
美食烧鸡店,115.816376,38.500263,6,2372
京东肉饼大王,115.836073,38.444160,6,2373
荣兴斋西饼咖啡披萨,115.838168,38.431753,6,2374
静阳特色拉面,115.836487,38.445566,6,2375
深一轩回民饭店,115.825747,38.432247,6,2376
红园饭店,115.836751,38.433251,6,2377
华阳海捞,115.851687,38.423082,6,2378
京味羊汤,115.854410,38.426735,6,2379
尚记黄焖鸡米饭(肃宁店),115.836821,38.432537,6,2380
清真京味斋,115.843817,38.436989,6,2381
肃宁服务区-餐厅,115.779362,38.466609,6,2382
麻辣巫山烤鱼,115.826581,38.443001,6,2383
福满楼,115.889172,38.513145,6,2384
铁锅柴鸡,115.836779,38.441715,6,2385
牛肉板面拉面,115.853357,38.422128,6,2386
卡西炸鸡,115.833549,38.429633,6,2387
清真麻辣烫,115.836325,38.430078,6,2388
内蒙老徐羊锅,115.852591,38.425131,6,2389
老北京燕山爆烤鸭,115.856519,38.382116,6,2390
马老二兰州系列拉面大王,115.842643,38.427364,6,2391
李记羊肠汤,115.835813,38.429689,6,2392
正宗河间火烧驴肉,115.861330,38.438501,6,2393
大盘鸡兰州拉面烧烤,115.854348,38.423364,6,2394
果子洼烧烤涮,115.818710,38.489277,6,2395
一麻一辣麻辣香锅,115.853856,38.424700,6,2396
大饼馄饨馆,115.853204,38.425379,6,2397
源明茶社,115.847952,38.429039,6,2398
窝北王通香肠,115.847120,38.433710,6,2399
川味人家,115.817946,38.496465,6,2400
河间鸿涛驴肉火烧,115.850983,38.422502,6,2401
万贯驴肉火烧,115.852333,38.427174,6,2402
明军饭店,115.946421,38.441489,6,2403
点点利火锅鸡,115.852591,38.425131,6,2404
特色焖饼,115.836864,38.440225,6,2405
纯真年代海鲜烧烤,115.854409,38.426354,6,2406
福源驴肉火烧,115.845662,38.439765,6,2407
广君饭店,115.971708,38.434890,6,2408
博豪大酒楼,115.915969,38.349616,6,2409
项记老字号桃酥大王肃宁NO.1,115.837363,38.432226,6,2410
口口香饺子王,115.851235,38.422488,6,2411
桃酥大王肃宁旗舰店,115.846486,38.435081,6,2412
食全酒美,115.854400,38.426212,6,2413
三江风味村,115.819191,38.495540,6,2414
老臭建材配货站,115.939769,38.443220,6,2415
美名饺子王,115.941186,38.347798,6,2416
春华园饭店,115.854728,38.421167,6,2417
天合快餐,115.849719,38.431371,6,2418
杨青冷食,115.846906,38.431880,6,2419
百味饸饹馆,115.836325,38.430078,6,2420
海根烧烤砂锅炖,115.842110,38.427364,6,2421
爱尚火锅居,115.852521,38.425336,6,2422
姐妹火锅鸡,115.853204,38.425379,6,2423
苗街兴隆饭店,115.851345,38.422495,6,2424
闻香阁饺子馆,115.836864,38.440225,6,2425
红伟牛羊肉店,115.837908,38.436791,6,2426
全兴楼饭店,115.844967,38.431922,6,2427
一品布衣汤烤锅王,115.825908,38.432714,6,2428
金源饭店,115.854389,38.425746,6,2429
天骄火锅麻辣烫肃宁店,115.851277,38.427174,6,2430
尚村库记凉皮坊,115.836911,38.431774,6,2431
明芳饭店,115.980350,38.429350,6,2432
鑫海湾饭店,115.856623,38.384301,6,2433
安徽牛肉板面饺子,115.863543,38.438091,6,2434
全家福豆花庄火锅店,115.853928,38.426771,6,2435
鸿顺斋烧烤涮,115.818640,38.488797,6,2436
清真牛羊肉铺,115.840673,38.431527,6,2437
草原肥羊王,115.836343,38.439970,6,2438
小竹签麻辣烫肃宁店,115.850835,38.427675,6,2439
巴渝寒舍尚村店,115.818540,38.487844,6,2440
桥氏尚嘉火锅肃宁分店,115.819602,38.498618,6,2441
李记拉面馆,115.833307,38.437172,6,2442
渝新干锅辣鸭头,115.836127,38.443510,6,2443
铁锅柴鸡,115.854389,38.425640,6,2444
吉祥馄饨(尚村店),115.818789,38.493161,6,2445
欣欣蛋糕房,115.841400,38.427407,6,2446
好再来烧烤城(清源街),115.836588,38.443899,6,2447
沧兴农牧鲜奶吧,115.834103,38.428029,6,2448
内蒙老徐羊锅砂锅,115.853204,38.425379,6,2449
香满园烧烤城,115.836621,38.443602,6,2450
多禾馅饼,115.838671,38.432155,6,2451
东东胖仔米线肃宁分店,115.836819,38.432495,6,2452
张记营养早餐,115.839801,38.436819,6,2453
老九烧烤·传统涮锅,115.845044,38.422509,6,2454
安徽牛肉板面,115.847149,38.433618,6,2455
川老板火锅陈(肃宁分店),115.851713,38.427647,6,2456
一杆秤麻辣烫耀华店,115.838178,38.430276,6,2457
好来吃烧烤火锅,115.853184,38.425138,6,2458
云之缘过桥米线,115.836918,38.430636,6,2459
山西饭店,115.861249,38.431449,6,2460
新水源风味涮鱼(肃宁店),115.853866,38.426276,6,2461
丰泽园,115.819652,38.496260,6,2462
渝香干锅鸭头,115.980426,38.349369,6,2463
老吴饭店,115.986253,38.427901,6,2464
尚客蛋糕,115.849531,38.437229,6,2465
味之味餐厅,115.845691,38.440083,6,2466
山东鲁乐羊汤,115.863713,38.436692,6,2467
北方饭店,115.863012,38.430905,6,2468
家常菜馆,115.853725,38.423746,6,2469
麦香基,115.846979,38.432092,6,2470
老梁包子,115.857209,38.427053,6,2471
锅台记,115.864271,38.436303,6,2472
巴道米线,115.846928,38.433272,6,2473
君客燊饭店,115.845329,38.439991,6,2474
同新饭店,115.850024,38.412134,6,2475
农家食谱,115.854389,38.425916,6,2476
李记包子,115.845691,38.439935,6,2477
友谊饭店,115.855961,38.384697,6,2478
金涛饭店,115.871431,38.346709,6,2479
同道合餐厅,115.830292,38.437674,6,2480
口福面包房,115.836608,38.443369,6,2481
亨联餐厅,115.836779,38.441715,6,2482
一家人美食,115.837481,38.423485,6,2483
生熟驴肉,115.837062,38.436550,6,2484
肉夹馍,115.835948,38.445905,6,2485
川娃子麻辣烫火锅,115.835983,38.445453,6,2486
百粥园,115.836981,38.438183,6,2487
缘味坊,115.834563,38.422764,6,2488
北京芙蓉斋糕点,115.833811,38.427640,6,2489
王威牛羊肉铺,115.839688,38.436868,6,2490
和平餐厅肃宁店,115.836195,38.442747,6,2491
品尚豆捞,115.837303,38.433279,6,2492
干锅鸭头精味火锅店,115.836864,38.440225,6,2493
J先生厨房,115.836558,38.431844,6,2494
香招火锅城,115.764085,38.448258,6,2495
老李大饼熟食,115.820125,38.499345,6,2496
好味来蛋糕城,115.819693,38.500086,6,2497
思味特皇家高级西饼屋,115.819391,38.496782,6,2498
杜家鸡,115.854389,38.425640,6,2499
一点利小吃部,115.848794,38.423541,6,2500
家常菜馆,115.853725,38.423986,6,2501
大娟牛羊肉铺,115.843188,38.437356,6,2502
农家炖柴鸡砂锅系列,115.853725,38.423986,6,2503
胡焦火熟食,115.840782,38.427428,6,2504
恒城老灶,115.853392,38.425364,6,2505
老胡饭店,115.852674,38.437851,6,2506
溢香苑全驴宴,115.864273,38.440705,6,2507
特色饸饹馆,115.863012,38.430905,6,2508
老王炖菜馆,115.853285,38.426015,6,2509
金海干锅鸭头肃宁店,115.850464,38.427230,6,2510
大松水产,115.844234,38.437398,6,2511
老三饭店,115.851769,38.427166,6,2512
蓝水人家,115.857048,38.427068,6,2513
建祥兔肉火锅店,115.847627,38.422509,6,2514
老滋味菜馆,115.852733,38.427675,6,2515
花江狗肉馆,115.852333,38.427174,6,2516
小福菜饭店,115.845949,38.423181,6,2517
瑞轩阁饺子宴,115.852934,38.427626,6,2518
八珍香菇鸡,115.843329,38.437370,6,2519
红光食品,115.843238,38.437017,6,2520
美味烧烤城,115.851017,38.427654,6,2521
诚家饭庄,115.846826,38.437137,6,2522
九吾风味小吃,115.854913,38.437540,6,2523
君源道,115.855812,38.422926,6,2524
建国饭店,115.934767,38.374917,6,2525
合家欢饭店,115.987270,38.350678,6,2526
大众饭店,115.987861,38.349341,6,2527
鸿福居饭店,115.947939,38.347544,6,2528
新春小吃,115.855908,38.379896,6,2529
丫丫蛋糕房,115.856573,38.382759,6,2530
华美饭店,115.884474,38.327675,6,2531
汇川楼,115.819231,38.495695,6,2532
美食记串吧,115.836073,38.444096,6,2533
庆业金牌麻辣烫肃宁加盟店,115.836558,38.431844,6,2534
乡巴佬,115.836054,38.444103,6,2535
月牙湾饺子,115.836478,38.437568,6,2536
海河老根据地锅台院,115.835388,38.423230,6,2537
随心蛋糕肃宁店,115.837314,38.432841,6,2538
张师傅正宗香河肉饼,115.836127,38.443510,6,2539
喜香悦饭店,115.824591,38.442987,6,2540
融天食府,115.827184,38.444146,6,2541
百福水饺,115.836054,38.444181,6,2542
聚友饭店,115.824229,38.443001,6,2543
福润涞饭店,115.836531,38.444499,6,2544
重庆巴爷香辣鸡煲,115.833198,38.442705,6,2545
罗马轩,115.837552,38.446795,6,2546
李树凯香肠分店,115.827163,38.444337,6,2547
新和兴饭店,115.827683,38.422877,6,2548
疯狂麻辣烫火锅,115.837314,38.432841,6,2549
老天津传统风味早餐,115.835813,38.429689,6,2550
闫师傅腊汁肉夹馍,115.836127,38.443185,6,2551
富元饭店,115.762881,38.447904,6,2552
建辉饭店,115.754760,38.447777,6,2553
坦城老灶,115.853204,38.425379,6,2554
金水穆斯林饭庄,115.850895,38.427654,6,2555
幸福串烧烤涮,115.863723,38.436353,6,2556
全兴饭店,115.849557,38.422566,6,2557
安徽牛肉板面饺子,115.864663,38.430636,6,2558
杨家三炖,115.849467,38.422481,6,2559
东北炖菜馆,115.854379,38.426205,6,2560
金草原风干牛肉干,115.845229,38.431922,6,2561
驴肉烧饼,115.849988,38.422566,6,2562
清真杨家三炖,115.849988,38.422566,6,2563
龙泉粥屋,115.854409,38.426354,6,2564
垣城老灶,115.853184,38.425138,6,2565
老土灶炖活鱼,115.847216,38.423011,6,2566
牛一味特色牛排(诚招加盟),115.849018,38.422092,6,2567
拉面刀削面馆,115.863012,38.430905,6,2568
孔娃烧麦馆,115.847239,38.430799,6,2569
黑龙江大众菜馆,115.854409,38.426354,6,2570
葛氏小吃部,115.847216,38.423011,6,2571
食尚快餐肃宁旗舰店,115.847310,38.432975,6,2572
老四饭店,115.845531,38.431922,6,2573
168中式快餐,115.849671,38.414283,6,2574
聚贤楼饭店,115.862717,38.430940,6,2575
东苑食府,115.874487,38.378290,6,2576
国卿饭店,115.878525,38.377809,6,2577
隆盛饭店,115.882694,38.321080,6,2578
金来福饭店,115.864213,38.347034,6,2579
东北燕林酒家,115.822826,38.495886,6,2580
鸿瑞面馆,115.837874,38.424947,6,2581
牛记菜馆,115.836779,38.441715,6,2582
鱼火肴,115.837324,38.432480,6,2583
易思凯斯咖啡,115.835988,38.445142,6,2584
蒸功夫包子,115.836790,38.441087,6,2585
美食人家饭店,115.837103,38.436360,6,2586
晋美饭店,115.836619,38.443552,6,2587
欢聚一堂食府,115.833989,38.422799,6,2588
超意合蒸美味快餐店,115.836918,38.430636,6,2589
天缘餐厅(新新小区东南),115.863723,38.436501,6,2590
宁香阁河间火烧驴肉,115.836588,38.444040,6,2591
万贯驴肉火烧河间总店,116.095478,38.453259,6,2592
高玛纳驴肉火烧全国连锁,116.097121,38.452440,6,2593
薄利火烧驴肉店,116.086291,38.449494,6,2594
万贯功夫驴,116.121440,38.442372,6,2595
麻里麻辣香锅,116.095049,38.448724,6,2596
嘟哩嘟哩,116.094717,38.448512,6,2597
米兰时光(河间店),116.094147,38.448392,6,2598
功夫驴驴肉火烧,116.121474,38.442252,6,2599
汉丽轩烤肉超市(河北河间店),116.094196,38.448519,6,2600
黄焖鸡米饭,116.096126,38.443574,6,2601
河间市白雪火烧驴肉店,116.079784,38.451006,6,2602
野人部落涮烤坊,116.093837,38.451090,6,2603
天赐长征米各庄驴肉老店,116.095513,38.453118,6,2604
香禾缘米线,116.094753,38.448406,6,2605
骏腾饭店,116.094552,38.448484,6,2606
肥三香辣虾河间总店,116.114812,38.444287,6,2607
阳坊大都涮羊肉,116.092991,38.449819,6,2608
串串叔叔(河间店),116.092811,38.449550,6,2609
馋饺中式时尚快餐连锁(瀛洲首府店),116.093312,38.450299,6,2610
肯德基(河间餐厅),116.093343,38.448102,6,2611
唯美蛋糕店烘焙坊,116.103193,38.457717,6,2612
魔时慢摇吧,116.096164,38.448462,6,2613
巴莉蜜语,116.091919,38.447346,6,2614
老孙头驴肉火烧总店,116.095678,38.453669,6,2615
乔东家排骨大包,116.093119,38.450179,6,2616
白鸽面包房(城垣中路店),116.101727,38.446986,6,2617
名师来蛋糕店(同创店),116.097157,38.447855,6,2618
名师来蛋糕店(新华书店店),116.092048,38.448759,6,2619
往来咖啡厅,116.092559,38.450363,6,2620
白雪火烧驴肉,116.086109,38.449466,6,2621
祥麦蛋糕店,116.106254,38.455484,6,2622
微微笑抹茶炒酸奶,116.100498,38.456247,6,2623
家缘艺术蛋糕,116.097398,38.446590,6,2624
小熊蛋糕房,116.122037,38.442775,6,2625
贝客新语,116.093119,38.450179,6,2626
唯美烘焙坊,116.103360,38.458924,6,2627
好想你枣,116.094546,38.451543,6,2628
静雅饭店,116.108449,38.450448,6,2629
四川海里捞自助餐厅,116.094147,38.448392,6,2630
白鸽面包房(新华中路店),116.108940,38.446859,6,2631
苏北涮锅城河间总店,116.094446,38.451444,6,2632
东北铁锅炖活鱼,116.095989,38.454234,6,2633
蜀正园静雅园,116.091598,38.444739,6,2634
金牌麻辣烫,116.107205,38.455385,6,2635
渝香干锅鸭头(曙光西路),116.091352,38.453457,6,2636
万贯火烧驴肉河间店,116.091583,38.453471,6,2637
怡和酒楼,116.165441,38.446583,6,2638
老友记黄焖鸡米饭,116.096617,38.444209,6,2639
东海龙宫海鲜城,116.103789,38.460514,6,2640
玉泉粥屋分店,116.098172,38.456622,6,2641
每时美客火锅,116.094003,38.448498,6,2642
海鲜烧烤6+1,116.119594,38.449324,6,2643
钓鱼岛海鲜城,116.100428,38.456261,6,2644
俊华居饭店,116.097968,38.449988,6,2645
百粥园,116.098714,38.456911,6,2646
爱尚火锅鸡,116.112194,38.456706,6,2647
老瀛洲饭店,116.127877,38.446809,6,2648
茶物语奶茶店,116.097681,38.448978,6,2649
夏尔咖啡,116.097274,38.446753,6,2650
南环路振江小吃,116.082311,38.425379,6,2651
老王头饺子馆(河间店),116.091908,38.448830,6,2652
皇尚鸿饭店,116.110851,38.434600,6,2653
万贯大火烧总店,116.243207,38.504449,6,2654
北大街餐厅,116.110560,38.455562,6,2655
川味美食城,116.282406,38.434205,6,2656
庄娣饺子馆,116.100512,38.452037,6,2657
小胡同炒鸡VS诸葛烤鱼,116.108560,38.447445,6,2658
贤聚德烤鸭店,116.108108,38.450497,6,2659
德克士(河间店),116.092164,38.448328,6,2660
龙泉海鲜食府,116.077153,38.455739,6,2661
米各庄火烧驴肉,116.096535,38.447961,6,2662
香格园一锅出,116.105829,38.449515,6,2663
老白全羊馆,116.089130,38.432721,6,2664
小马烧烤涮,116.108431,38.445177,6,2665
兰州正宗牛肉拉面(河间线务分局西北),116.112787,38.444033,6,2666
民族餐厅(河间市人民政府残工委办公室西),116.106119,38.449635,6,2667
草原兴发涮园,116.088147,38.452065,6,2668
哈记饭店,116.111988,38.445276,6,2669
水磨坊餐厅,116.092875,38.448618,6,2670
沧兴农牧鲜奶吧,116.122277,38.440783,6,2671
聚宝香餐馆,116.110060,38.445142,6,2672
晓亮自助烤涮,116.102262,38.455972,6,2673
木火铁锅炖活鱼,116.094210,38.457625,6,2674
重庆千百味火锅麻辣烫,116.103163,38.455866,6,2675
马家羊肉汤馆,116.116175,38.449762,6,2676
老八全驴馆,116.119105,38.449402,6,2677
东方饭店,116.302836,38.495780,6,2678
渝洲食府,116.105161,38.455520,6,2679
谜尚音乐餐厅,116.141704,38.448568,6,2680
永和大王(同创百货店),116.093523,38.448505,6,2681
燕京酒楼,116.120737,38.437398,6,2682
巧婶水饺(瀛洲首府店),116.092899,38.449798,6,2683
尚品肥牛,116.294005,38.497333,6,2684
菲菲生日蛋糕店,116.097577,38.448378,6,2685
杂粮面馆,116.117421,38.449600,6,2686
美味滋蛋糕坊,116.281726,38.431512,6,2687
老北京脆皮烤鸭,116.098399,38.449882,6,2688
品味蛋糕房,116.087807,38.450645,6,2689
麦当劳(城苑路店),116.093462,38.448519,6,2690
天天美食广场,116.096807,38.444866,6,2691
邹大街小吃,116.117312,38.449614,6,2692
老纪粥屋,116.096351,38.452291,6,2693
西北面馆,116.116175,38.449762,6,2694
营养快餐黄焖鸡米饭,116.112197,38.445191,6,2695
京南金家,116.056499,38.438571,6,2696
紫丁香烘焙艺术坊,116.109834,38.455414,6,2697
君意斋饭店,116.096712,38.452652,6,2698
驴福记,116.093001,38.449784,6,2699
同福饺子馆,116.125184,38.455237,6,2700
三义和羊汤馆,116.098289,38.456975,6,2701
瑞阳酒楼,116.075483,38.456049,6,2702
大庄园酒家,116.138773,38.450017,6,2703
川渝火锅,116.126346,38.443955,6,2704
重庆鸡公煲,116.100498,38.456247,6,2705
太熟悉私房菜,116.092072,38.453351,6,2706
龙门烤鱼坊,116.118987,38.455936,6,2707
红天府川菜馆,116.124554,38.450377,6,2708
北来顺饭店,116.097244,38.452553,6,2709
敬德轩饭庄,116.104936,38.455527,6,2710
孙计春火烧驴肉河间总店,116.093624,38.450151,6,2711
燕春酒楼,116.095538,38.354773,6,2712
馨鑫饭庄,116.108039,38.450497,6,2713
黛玉家常菜,116.095006,38.432106,6,2714
哈增饭店,116.089752,38.437264,6,2715
信发商厦一楼德春福熟食,116.094348,38.447890,6,2716
永强饭庄,116.092800,38.453238,6,2717
兴源饭店(河间市兴村乡卫生院西北),116.001397,38.513809,6,2718
杨国福麻辣烫,116.090230,38.448703,6,2719
中华烧烤涮,116.054694,38.438720,6,2720
呈祥火锅,116.118319,38.449367,6,2721
光明大院,116.103472,38.455421,6,2722
老梁饺子馆,116.114140,38.444089,6,2723
玉春园饭店,116.089342,38.433646,6,2724
保定精品家常菜滋味餐厅,116.092959,38.453210,6,2725
独一处火锅鸡,116.116175,38.449762,6,2726
中伏饭店,116.084338,38.454580,6,2727
志杰面包房,116.096977,38.445269,6,2728
重庆鸡公煲,116.096447,38.443319,6,2729
老北京小吃,116.105274,38.431244,6,2730
振兴饭店,116.054103,38.438105,6,2731
麦香村糕点坊,116.097058,38.447078,6,2732
聚福轩酒家,116.136237,38.450024,6,2733
红似火铁锅炖总店,116.270912,38.501322,6,2734
清真马腾拉面馆,116.093994,38.442761,6,2735
张四烧烤店,116.108456,38.444450,6,2736
重庆小吃,116.117312,38.449614,6,2737
名都饭店,116.097615,38.452482,6,2738
五一饭店,116.097150,38.442443,6,2739
五福茶艺馆,116.094796,38.452009,6,2740
二红小吃,116.098701,38.454079,6,2741
王记羊肠汤,116.118870,38.443277,6,2742
荣盛海鲜城,116.335439,38.397643,6,2743
群英酒楼,116.208424,38.500581,6,2744
三利饭店,116.088422,38.449430,6,2745
老味香一锅出,116.105230,38.448823,6,2746
君义豆捞,116.105569,38.461072,6,2747
长青饭店,116.126831,38.443192,6,2748
大丰饭店,116.112465,38.460295,6,2749
鲜香卤面馆,116.104333,38.457808,6,2750
三厂刀削面,116.116175,38.449762,6,2751
瀛香阁火烧驴肉,116.096681,38.455866,6,2752
江南饭店,116.107550,38.450547,6,2753
万贯火烧驴肉(野场村店),116.121497,38.447996,6,2754
河间火烧驴肉小吃,116.120576,38.459942,6,2755
九宫煮火锅麻辣烫,116.095190,38.442938,6,2756
哇萨韩国料理韩国炸鸡,116.092811,38.449550,6,2757
天天韩国纸上烤肉东大街店,116.104573,38.440938,6,2758
蛤蟆吞蜜驴肉火烧,116.097096,38.459885,6,2759
渝香干锅鸭头,116.333151,38.398102,6,2760
川城小吃,116.118817,38.449430,6,2761
卡西炸鸡(瀛州中路),116.103086,38.441256,6,2762
京南金家(学府街),116.104970,38.447855,6,2763
启蒙幼儿园小饭桌,116.097965,38.449995,6,2764
建国小吃部,116.095348,38.453019,6,2765
心岸,116.093464,38.448505,6,2766
孙喜乐驴肉火烧,116.091207,38.443983,6,2767
枣糕王,116.096294,38.447763,6,2768
有滋有味黄焖鸡米饭(河间店),116.102141,38.456374,6,2769
二姑包子铺,116.098073,38.448780,6,2770
东北农家院,116.332830,38.399325,6,2771
恩赐火烧驴肉总店,116.103457,38.451161,6,2772
罗洪斌祥瑞饭店铁锅柴,116.078583,38.455491,6,2773
春晓火烧驴肉,116.113884,38.444407,6,2774
旭日羊汤,116.112960,38.444040,6,2775
食之福,116.098720,38.456904,6,2776
清真烧饼羊肠汤,116.085845,38.453881,6,2777
农家小院,116.105734,38.433039,6,2778
合家园饭店,116.124929,38.450349,6,2779
聚友小吃,116.087599,38.453612,6,2780
红满香川味食府,116.093491,38.453118,6,2781
安徽正宗牛肉板面,116.105493,38.430417,6,2782
周黑鸭,116.095693,38.447699,6,2783
清真文明涮锅,116.108727,38.450356,6,2784
小李快餐,116.108456,38.444450,6,2785
玉泉粥屋河间总店,116.091518,38.444506,6,2786
东北烧烤店(河间市胜利小区西),116.106975,38.455400,6,2787
老哈京味火锅,116.088737,38.432268,6,2788
俊杰酒楼,116.092010,38.446272,6,2789
一家亲欢乐农家,116.169093,38.452927,6,2790
老诚一锅(河间店),116.302293,38.495455,6,2791
饮食风暴自助餐,116.273312,38.500898,6,2792
老诚一锅,116.094022,38.450935,6,2793
爱尚sweet艺术蛋糕,116.098445,38.451260,6,2794
多禾馅饼,116.095722,38.448618,6,2795
恒丰楼饭庄,116.089310,38.438190,6,2796
天目山鱼头王,116.108181,38.456848,6,2797
金帝茶楼,116.078492,38.455696,6,2798
聚鑫烧烤城,116.108727,38.450356,6,2799
顺安园饭店,116.106490,38.436494,6,2800
新奇特喷泉火锅,116.087896,38.453584,6,2801
沙县小吃,116.091919,38.447346,6,2802
聚点疯狂烤翅自烤店,116.103609,38.459701,6,2803
十里香麻辣烫,116.108093,38.443114,6,2804
四季刷锅城,116.093180,38.453146,6,2805
茶物语,116.097228,38.447127,6,2806
神粮火烧驴肉,116.092620,38.449091,6,2807
秀宽饺子馆,116.097871,38.456678,6,2808
良子水产海鲜调料店,116.100106,38.443277,6,2809
加州牛肉面,116.092010,38.446272,6,2810
龙泉宴会功能厅,116.078625,38.459758,6,2811
福客来饭店,116.230440,38.402556,6,2812
王超饭店,116.097056,38.470882,6,2813
老马烧烤涮,116.120447,38.454142,6,2814
积香居,116.171333,38.449812,6,2815
宋记砂锅,116.108678,38.451422,6,2816
那个年代主题餐厅,116.111540,38.456685,6,2817
吉品削面,116.098002,38.457024,6,2818
永顺火烧驴肉店,116.097388,38.447813,6,2819
顶尖川菜馆,116.116913,38.449649,6,2820
树林海鲜馆,116.095668,38.453655,6,2821
