"userid","arrTime","dbu","dbs","userLabel1","userLabel2","userLabel3","userLabel4","userLabel5","userHis1","userHis2","userHis3","userHis4","userHis5","neiRec1","neiRec2","shopHis1","shopHis2","simbu1","simbu2","simbu3","simbu4","simbu5","neiNum","class","isNotAppear","isSameUser","userDate1","userDate2","userDate3","neiDate1","neiDate2","neiDate3","dateDiff1","dateDiff2","dateDiff3","duraDiff","user_dur","trace_dur","label","shopid"
186,20140812100318,0.0460944215713746,0.0628786176454296,2,4,0,1,6,0,0,0,0,0,1,0.166666666666667,0,0,1,1,0,0,3,6,6,1,0,2,10,1,2,10,1,0,0,0,16,35,19,0,3783
186,20140812100318,0.0531158235274546,0.0714001829479393,2,4,0,1,6,0,0,0,0,0,1,0.166666666666667,0,0,0,2,0,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,12,35,23,0,3781
3566,20140812100339,0.0759240916969067,0.0806198759922147,2,1,1,2,7,0,0,0,0,0,1,0.5,1,1,0,0,0,0,0,2,6,1,0,2,10,1,2,10,1,0,0,0,1,23,24,0,5175
3566,20140812100339,0.209786567015141,0.267273718732309,2,1,1,2,7,0,0,0,0,0,1,0.5,0,0,0,0,0,0,5,2,1,1,0,2,10,1,2,10,1,0,0,0,3,23,26,0,10746
8777,20140812100409,0.00812899311108263,0.00869053306765949,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,1,34,33,0,4925
8777,20140812100409,0.0147290147667812,0.0102388382153425,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,3,1,1,3,5,6,1,0,2,10,1,2,10,1,0,0,0,3,34,37,0,4861
8777,20140812100409,0.0117303452634637,0.0118441895037151,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,1,4,1,0,0,5,1,1,0,2,10,1,2,10,1,0,0,0,0,34,34,0,9194
8777,20140812100409,0.0098370528615012,0.0136963928463003,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,1,1,0,2,10,1,2,10,1,0,0,0,4,34,30,0,9230
8777,20140812100409,0.0199976475866465,0.0270862344743669,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,4,0,0,0,5,8,1,0,2,10,1,2,10,1,0,0,0,0,34,34,0,7950
6062,20140812100436,0.0492231731199869,0.0635977950639798,3,3,0,1,9,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,6,1,0,2,10,1,2,10,1,0,0,0,3,33,30,0,3090
6062,20140812100436,0.151442581964256,0.173235936416205,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,2,1,1,7,5,1,1,0,2,10,1,2,10,1,0,0,0,3,33,30,0,9450
6062,20140812100436,0.173344836127304,0.183306115809047,3,3,0,1,9,0,0,0,0,0,2,0.4,0,0,1,2,1,1,7,5,1,1,0,2,10,1,2,10,1,0,0,0,11,33,22,0,9467
6062,20140812100436,0.178020746802171,0.190866901051498,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,1,33,34,0,3053
4387,20140812100639,0.12289515826509,0.135867481499438,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,1,2,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,6,30,36,0,7149
4387,20140812100639,0.136703137432907,0.141291178978019,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,1,1,0,0,0,0,0,6,6,1,0,2,10,1,2,10,1,0,0,0,3,30,33,1,7068
4387,20140812100639,0.111617228956819,0.144954113929199,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,1,1,0,0,0,0,0,6,6,1,0,2,10,1,2,10,1,0,0,0,6,30,36,0,6662
4387,20140812100639,0.145577005244642,0.146093822155496,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,1,1,0,0,0,0,0,6,1,1,0,2,10,1,2,10,1,0,0,0,7,30,23,0,11892
4387,20140812100639,0.128223726743532,0.148287592579418,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,0,5,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,3,30,33,0,7163
4387,20140812100639,0.0153755666237013,0.162182213725804,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,5,6,1,1,0,2,10,1,2,10,1,0,0,0,3,30,33,0,11934
3098,20140812100854,1.41421356282199e-05,0.00176009317934903,2,1,1,2,7,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,1,1,0,2,10,1,2,10,1,0,0,0,1,23,24,0,9047
3098,20140812100854,0.0212722140126513,0.0136276346076642,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,0,3,5,6,1,0,2,10,1,2,10,1,0,0,0,0,23,23,0,3781
3098,20140812100854,0.0140322812115469,0.0245653799482125,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,9,23,32,0,3830
3098,20140812100854,0.205913773458696,0.217599962906711,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,0,0,0,5,5,1,1,0,2,10,1,2,10,1,0,0,0,13,23,36,0,9332
3098,20140812100854,0.213103385707504,0.4081014348039,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,1,1,0,1,2,5,1,1,0,2,10,1,2,10,1,0,0,0,9,23,32,0,11425
4782,20140812100943,0,0.00279505742338044,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,0,0,0,5,5,1,1,0,2,10,1,2,10,1,0,0,0,0,34,34,0,9060
4782,20140812100943,0.00960940294710567,0.010551758384265,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,1,1,0,0,3,5,6,1,0,2,10,1,2,10,1,0,0,0,1,34,33,0,4998
4782,20140812100943,0.009426379262466,0.0150804215458325,2,1,1,2,7,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,6,1,0,2,10,1,2,10,1,0,0,0,11,34,23,0,3789
4782,20140812100943,0.00353458979231826,0.0201873517827361,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,15,34,19,0,3783
4782,20140812100943,0.0147484156437162,0.0381131380235138,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,0,3,5,6,1,0,2,10,1,2,10,1,0,0,0,11,34,23,0,3781
6869,20140812101008,0.0688804188430961,0.301771747716716,2,1,1,2,7,0,0,0,0,0,1,1,0,0,0,5,1,1,2,1,6,1,0,2,10,1,2,10,1,0,0,0,0,36,36,0,1765
3845,20140812101025,0.181129086565353,0.187636193973878,2,2,0,1,5,0,0,0,0,0,1,0.5,0,0,1,1,0,0,4,2,6,1,0,2,10,1,2,10,1,0,0,0,0,30,30,0,4306
3845,20140812101025,0.19346920814435,0.254280581997533,2,2,0,1,5,0,0,0,0,0,1,0.5,0,0,1,0,1,0,0,2,1,1,0,2,10,1,2,10,1,0,0,0,6,30,24,0,10444
5818,20140812101053,0.00229897803381848,0.00882227567014893,2,1,1,2,7,0,0,0,0,0,1,0.5,0,0,0,1,1,1,2,2,6,1,0,2,10,1,2,10,1,0,0,0,5,27,22,0,7095
5818,20140812101053,0.00229897803381848,0.0126962268804618,2,1,1,2,7,0,0,0,0,0,1,0.5,0,0,0,1,1,1,2,2,6,1,0,2,10,1,2,10,1,0,0,0,9,27,36,1,7155
5034,20140812101429,0.0731831462838197,0.0837183747871411,2,6,0,1,5,0,0,0,0,0,1,0.25,0,0,0,5,1,1,3,4,1,1,0,2,10,1,2,10,1,0,0,0,0,36,36,0,9332
5034,20140812101429,0.0961015594878611,0.1011080731742,2,6,0,1,5,0,0,0,0,0,1,0.25,0,0,0,5,0,0,0,4,8,1,0,2,10,1,2,10,1,0,0,0,13,36,23,0,7942
5034,20140812101429,0.136411385155349,0.271069085417352,2,6,0,1,5,0,0,0,0,0,2,0.5,0,0,1,4,0,0,0,4,1,1,0,2,10,1,2,10,1,0,0,0,13,36,23,0,11425
3739,20140812101839,0.00644572726695222,0.00916335768154704,2,6,0,1,5,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,8,1,0,2,10,1,2,10,1,0,0,0,17,19,36,1,7350
3739,20140812101839,0.0206941344346615,0.0224403308353479,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,1,1,0,2,10,1,2,10,1,0,0,0,5,19,24,0,9047
3739,20140812101839,0.0332889361349972,0.0342833453005962,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,4,0,1,1,5,6,1,0,2,10,1,2,10,1,0,0,0,4,19,23,0,3781
3739,20140812101839,0.0336125862735926,0.0451020315728672,2,6,0,1,5,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,6,1,0,2,10,1,2,10,1,0,0,0,13,19,32,0,3830
3739,20140812101839,0.0412562728806233,0.0479623529552176,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,2,0,0,1,5,8,1,0,2,10,1,2,10,1,0,0,0,17,19,36,0,7935
7449,20140812100124,0.0323253847618199,0.0360405802394981,2,6,0,1,5,0,0,0,0,0,2,0.222222222222222,2,1,0,0,0,0,0,9,8,1,0,2,10,1,2,10,1,0,0,0,13,23,36,0,7350
7449,20140812100124,0.0445751197418494,0.0457272583914689,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,1,4,1,1,1,9,6,1,0,2,10,1,2,10,1,0,0,0,10,23,33,0,4998
7449,20140812100124,0.0458105282658891,0.0472885684706157,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,5,1,1,2,9,1,1,0,2,10,1,2,10,1,0,0,0,1,23,24,0,9047
7449,20140812100124,0.0484293252172709,0.0499118323546653,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,5,1,1,2,9,6,1,0,2,10,1,2,10,1,0,0,0,0,23,23,0,3789
7449,20140812100124,0.045811117646264,0.0539667661436181,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,5,1,1,2,9,1,1,0,2,10,1,2,10,1,0,0,0,0,23,23,0,9140
7449,20140812100124,0.0472167308165249,0.0588956044624708,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,4,0,1,1,9,6,1,0,2,10,1,2,10,1,0,0,0,0,23,23,0,3781
7449,20140812100124,0.0453068648220094,0.0598921336821498,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,1,3,0,0,4,9,6,1,0,2,10,1,2,10,1,0,0,0,4,23,19,0,3783
7449,20140812100124,0.0552059530847872,0.0675487796484884,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,1,1,0,0,0,0,0,9,6,1,0,2,10,1,2,10,1,0,0,0,9,23,32,0,3830
6572,20140812100216,0.0138023766069412,0.0148846810513376,2,1,1,2,7,0,0,0,0,0,1,0.5,0,0,0,5,1,1,2,2,6,1,0,2,10,1,2,10,1,0,0,0,4,34,30,0,3452
6572,20140812100216,0.0178009044713986,0.0250114885602601,2,1,1,2,7,0,0,0,0,0,1,0.5,0,0,1,2,1,1,2,2,6,1,0,2,10,1,2,10,1,0,0,0,0,34,34,1,3416
3725,20140812100322,0.0226001244465616,0.0242637015519165,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,3,0,0,4,6,6,1,0,2,10,1,2,10,1,0,0,0,2,36,34,0,4987
3725,20140812100322,0.0266952007671823,0.0278421640681997,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,2,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,4925
3725,20140812100322,0.0201783542688731,0.0287313131095729,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,0,1,1,1,6,6,1,0,2,10,1,2,10,1,0,0,0,1,36,37,0,4861
3725,20140812100322,0.0339957368650891,0.0341120250058518,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,2,1,1,0,4,6,1,1,0,2,10,1,2,10,1,0,0,0,2,36,34,0,9194
3725,20140812100322,0.0273238504607265,0.0349939461192954,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,1,1,0,0,0,0,0,6,6,1,0,2,10,1,2,10,1,0,0,0,17,36,19,0,3783
3725,20140812100322,0.0317680566607403,0.0362314493499864,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,2,1,1,2,6,1,1,0,2,10,1,2,10,1,0,0,0,6,36,30,0,9230
2415,20140812100336,0.00974431629207561,0.00583970863999542,1,2,1,1,5,0,0,0,0,0,1,0.25,0,0,1,1,0,1,3,4,1,1,0,2,10,1,2,10,1,0,0,0,4,32,36,0,9332
2415,20140812100336,0.0176228390448253,0.0226244147106584,1,2,1,1,5,0,0,0,0,0,1,0.25,0,0,1,1,1,0,0,4,8,1,0,2,10,1,2,10,1,0,0,0,9,32,23,0,7942
2415,20140812100336,0.101563142921043,0.195867245727814,1,2,1,1,5,0,0,0,0,0,1,0.25,0,0,0,0,1,0,0,4,1,1,0,2,10,1,2,10,1,0,0,0,9,32,23,1,11425
2415,20140812100336,0.0785124830839017,0.24479976361304,1,2,1,1,5,0,0,0,0,0,1,0.25,0,0,1,4,1,0,0,4,1,1,0,2,10,1,2,10,1,0,0,0,4,32,36,0,11402
3949,20140812100610,0.130770582276753,0.0170018825134223,2,2,0,1,5,0,0,0,0,0,1,0.333333333333333,0,0,0,1,1,1,3,3,1,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,11934
3949,20140812100610,0.0172881722573583,0.0285542157482916,2,2,0,1,5,0,0,0,0,0,2,0.666666666666667,1,0.5,0,0,0,0,0,3,6,1,0,2,10,1,2,10,1,0,0,0,0,36,36,0,7155
7742,20140812100729,0.204361781162718,0.206145976846506,2,6,0,1,5,0,0,0,0,0,1,0.5,0,0,0,5,1,1,2,2,1,1,0,2,10,1,2,10,1,0,0,0,2,36,34,0,9599
7742,20140812100729,0.0491731392632252,0.225596938155194,2,6,0,1,5,0,0,0,0,0,1,0.5,0,0,0,5,0,0,0,2,8,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,385
4782,20140812100943,0,0.00279505742338044,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,0,0,0,5,5,1,1,0,2,10,1,2,10,1,0,0,0,0,34,34,0,9060
4782,20140812100943,0.00960940294710567,0.010551758384265,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,1,1,0,0,3,5,6,1,0,2,10,1,2,10,1,0,0,0,1,34,33,0,4998
4782,20140812100943,0.009426379262466,0.0150804215458325,2,1,1,2,7,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,6,1,0,2,10,1,2,10,1,0,0,0,11,34,23,0,3789
4782,20140812100943,0.00353458979231826,0.0201873517827361,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,15,34,19,0,3783
4782,20140812100943,0.0147484156437162,0.0381131380235138,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,0,3,5,6,1,0,2,10,1,2,10,1,0,0,0,11,34,23,0,3781
4668,20140812101436,0.17053532075497,0.173538065590809,3,3,0,1,9,0,0,0,0,0,1,1,0,0,1,2,1,1,7,1,1,1,0,2,10,1,2,10,1,0,0,0,0,30,30,0,11603
2964,20140812101502,0.0911059183368512,0.0964554978474544,2,1,1,2,2,0,0,0,0,0,1,1,0,0,0,5,1,1,3,1,1,1,0,2,10,1,2,10,1,0,0,0,6,26,32,0,11574
6400,20140812101528,0.0492615428097763,0.0505767450514523,3,5,0,1,8,0,0,0,0,0,1,0.166666666666667,0,0,2,3,1,1,4,6,6,1,0,2,10,1,2,10,1,0,0,0,4,37,33,0,4998
6400,20140812101528,0.0513236224461929,0.0556934291366578,3,5,0,1,8,0,0,0,0,0,1,0.166666666666667,0,0,1,4,1,1,1,6,6,1,0,2,10,1,2,10,1,0,0,0,14,37,23,0,3789
6400,20140812101528,0.0605793447389413,0.0621787152408289,3,5,0,1,8,0,0,0,0,0,1,0.166666666666667,0,0,1,1,0,0,3,6,6,1,0,2,10,1,2,10,1,0,0,0,3,37,34,0,4987
6400,20140812101528,0.045893229348123,0.0627319600921239,3,5,0,1,8,0,0,0,0,0,1,0.166666666666667,0,0,0,2,0,0,1,6,6,1,0,2,10,1,2,10,1,0,0,0,18,37,19,0,3783
6400,20140812101528,0.05397093225987,0.0735251166949024,3,5,0,1,8,0,0,0,0,0,1,0.166666666666667,0,0,1,3,0,1,4,6,6,1,0,2,10,1,2,10,1,0,0,0,14,37,23,0,3781
6400,20140812101528,0.0671174972417707,0.078530757617632,3,5,0,1,8,0,0,0,0,0,1,0.166666666666667,0,0,1,1,0,0,3,6,6,1,0,2,10,1,2,10,1,0,0,0,5,37,32,0,3830
6055,20140812101758,0.00890690428824226,0.00945988583441112,2,1,1,2,7,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,1,1,0,2,10,1,2,10,1,0,0,0,10,33,23,0,11892
6055,20140812101758,0.0450955951729254,0.0109478496975399,2,1,1,2,7,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,6,1,0,2,10,1,2,10,1,0,0,0,3,33,36,0,6662
6055,20140812101758,0.0196885790244059,0.0284643130955258,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,11,33,22,0,7095
6055,20140812101758,0.0196885790244059,0.0330000212878743,2,1,1,2,7,0,0,0,0,0,2,0.4,1,0.5,0,1,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,3,33,36,0,7155
1690,20140812100046,0.00591583941635429,0.0122326965138609,2,1,1,2,7,0,0,0,0,0,1,0.142857142857143,1,1,0,0,0,0,0,7,6,1,0,2,10,1,2,10,1,0,0,0,3,34,31,0,1930
1690,20140812100046,0.0925881558300003,0.0943207175969343,2,1,1,2,7,0,0,0,0,0,1,0.142857142857143,1,1,0,0,0,0,0,7,1,1,0,2,10,1,2,10,1,0,0,0,10,34,24,0,9047
1690,20140812100046,0.0973548663395979,0.098443491303391,2,1,1,2,7,0,0,0,0,0,1,0.142857142857143,0,0,1,1,0,0,3,7,6,1,0,2,10,1,2,10,1,0,0,0,1,34,33,0,4998
1690,20140812100046,0.0964752073073751,0.0990711060047328,2,1,1,2,7,0,0,0,0,0,1,0.142857142857143,1,1,0,0,0,0,0,7,1,1,0,2,10,1,2,10,1,0,0,0,0,34,34,0,9290
1690,20140812100046,0.0964752073073751,0.0992362782504511,2,1,1,2,7,0,0,0,0,0,1,0.142857142857143,0,0,0,0,0,0,5,7,1,1,0,2,10,1,2,10,1,0,0,0,0,34,34,0,9060
1690,20140812100046,0.0925940473248727,0.101603021549561,2,1,1,2,7,0,0,0,0,0,1,0.142857142857143,1,1,0,0,0,0,0,7,1,1,0,2,10,1,2,10,1,0,0,0,11,34,23,0,9140
1690,20140812100046,0.0994677952354479,0.106196076504742,2,1,1,2,7,0,0,0,0,0,1,0.142857142857143,0,0,0,1,1,0,3,7,6,1,0,2,10,1,2,10,1,0,0,0,11,34,23,0,3781
7449,20140812100124,0.0323253847618199,0.0360405802394981,2,6,0,1,5,0,0,0,0,0,2,0.222222222222222,2,1,0,0,0,0,0,9,8,1,0,2,10,1,2,10,1,0,0,0,13,23,36,0,7350
7449,20140812100124,0.0445751197418494,0.0457272583914689,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,1,4,1,1,1,9,6,1,0,2,10,1,2,10,1,0,0,0,10,23,33,0,4998
7449,20140812100124,0.0434185550772977,0.0459777949123306,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,5,1,1,2,9,1,1,0,2,10,1,2,10,1,0,0,0,11,23,34,0,9290
7449,20140812100124,0.0458105282658891,0.0472885684706157,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,5,1,1,2,9,1,1,0,2,10,1,2,10,1,0,0,0,1,23,24,0,9047
7449,20140812100124,0.0484293252172709,0.0499118323546653,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,5,1,1,2,9,6,1,0,2,10,1,2,10,1,0,0,0,0,23,23,0,3789
7449,20140812100124,0.045811117646264,0.0539667661436181,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,5,1,1,2,9,1,1,0,2,10,1,2,10,1,0,0,0,0,23,23,0,9140
7449,20140812100124,0.0472167308165249,0.0588956044624708,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,0,0,0,4,0,1,1,9,6,1,0,2,10,1,2,10,1,0,0,0,0,23,23,0,3781
7449,20140812100124,0.0552059530847872,0.0675487796484884,2,6,0,1,5,0,0,0,0,0,1,0.111111111111111,1,1,0,0,0,0,0,9,6,1,0,2,10,1,2,10,1,0,0,0,9,23,32,0,3830
7584,20140812100150,0.202419701857302,0.213380320781937,2,1,1,2,7,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,5,3,1,1,0,2,10,1,2,10,1,0,0,0,6,30,36,0,9332
7584,20140812100150,0.208296963492034,0.399332549698872,2,1,1,2,7,0,0,0,0,0,1,0.333333333333333,0,0,1,1,0,1,2,3,1,1,0,2,10,1,2,10,1,0,0,0,2,30,32,0,11425
7584,20140812100150,0.12986015940234,0.447366273164399,2,1,1,2,7,0,0,0,0,0,1,0.333333333333333,0,0,0,5,1,1,2,3,1,1,0,2,10,1,2,10,1,0,0,0,6,30,36,0,11402
7333,20140812100154,0.0682725906129259,0.112648873176786,1,2,1,1,5,0,0,0,0,0,1,0.2,0,0,1,1,0,0,1,5,8,1,0,2,10,1,2,10,1,0,0,0,3,34,37,0,26
7333,20140812100154,0.198030551958524,0.208823825848491,1,2,1,1,5,0,0,0,0,0,1,0.2,0,0,1,1,0,1,3,5,1,1,0,2,10,1,2,10,1,0,0,0,2,34,36,0,9332
7333,20140812100154,0.22124136522133,0.226240324544496,1,2,1,1,5,0,0,0,0,0,1,0.2,0,0,1,1,1,0,0,5,8,1,0,2,10,1,2,10,1,0,0,0,11,34,23,0,7942
7333,20140812100154,0.203653129042989,0.393722747691825,1,2,1,1,5,0,0,0,0,0,1,0.2,1,0.5,0,0,0,0,0,5,1,1,0,2,10,1,2,10,1,0,0,0,2,34,32,0,11425
7333,20140812100154,0.12514128930533,0.441624342010268,1,2,1,1,5,0,0,0,0,0,1,0.2,0,0,1,4,1,0,0,5,1,1,0,2,10,1,2,10,1,0,0,0,2,34,36,0,11402
405,20140812100230,0.0237733188469706,0.0254123372006469,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,7068
405,20140812100230,0.01860204088266,0.0259643984717444,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,3,0,0,4,5,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,7163
405,20140812100230,0.0422647775931689,0.050198040529482,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,1,0,0,4,5,6,1,0,2,10,1,2,10,1,0,0,0,14,36,22,0,7095
405,20140812100230,0.0422647775931689,0.0548923724391605,3,3,0,1,9,0,0,0,0,0,2,0.4,0,0,1,1,0,0,4,5,6,1,0,2,10,1,2,10,1,0,0,0,0,36,36,0,7155
5044,20140812100241,0.092206442811774,0.10388689305682,2,6,0,1,5,0,0,0,0,0,1,0.166666666666667,0,0,0,5,1,1,2,6,1,1,0,2,10,1,2,10,1,0,0,0,1,23,24,0,648
5044,20140812100241,0.107487375077263,0.110468539163872,2,6,0,1,5,0,0,0,0,0,1,0.166666666666667,1,0.5,0,0,0,0,0,6,1,1,0,2,10,1,2,10,1,0,0,0,13,23,36,0,9011
5044,20140812100241,0.0828308099441254,0.117734280585561,2,6,0,1,5,0,0,0,0,0,1,0.166666666666667,0,0,1,3,0,0,4,6,1,1,0,2,10,1,2,10,1,0,0,0,7,23,30,0,9151
5044,20140812100241,0.0738051389538661,0.119540831287891,2,6,0,1,5,0,0,0,0,0,1,0.166666666666667,1,1,0,0,0,0,0,6,8,1,0,2,10,1,2,10,1,0,0,0,9,23,32,0,7310
5044,20140812100241,0.114843756713196,0.13088052347466,2,6,0,1,5,0,0,0,0,0,1,0.166666666666667,0,0,0,5,1,1,2,6,1,1,0,2,10,1,2,10,1,0,0,0,6,23,17,0,9051
5044,20140812100241,0.063014630840773,0.133437908624192,2,6,0,1,5,0,0,0,0,0,1,0.166666666666667,0,0,1,3,0,0,4,6,6,1,0,2,10,1,2,10,1,0,0,0,17,23,40,0,4895
3725,20140812100322,0.0685040115905662,0.0184185285514351,3,3,0,1,9,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,6,1,0,2,10,1,2,10,1,0,0,0,4,36,40,0,4895
3725,20140812100322,0.0226001244465616,0.0242637015519165,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,3,0,0,4,5,6,1,0,2,10,1,2,10,1,0,0,0,2,36,34,0,4987
3725,20140812100322,0.0266952007671823,0.0278421640681997,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,4925
3725,20140812100322,0.0201783542688731,0.0287313131095729,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,0,1,1,1,5,6,1,0,2,10,1,2,10,1,0,0,0,1,36,37,0,4861
3725,20140812100322,0.0522671813282478,0.0578485191858873,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,3,0,0,4,5,6,1,0,2,10,1,2,10,1,0,0,0,4,36,32,0,3830
6062,20140812100436,0.0492231731199869,0.0635977950639798,3,3,0,1,9,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,6,1,0,2,10,1,2,10,1,0,0,0,3,33,30,0,3090
6062,20140812100436,0.151442581964256,0.173235936416205,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,2,1,1,7,5,1,1,0,2,10,1,2,10,1,0,0,0,3,33,30,0,9450
6062,20140812100436,0.173344836127304,0.183306115809047,3,3,0,1,9,0,0,0,0,0,2,0.4,0,0,1,2,1,1,7,5,1,1,0,2,10,1,2,10,1,0,0,0,11,33,22,0,9467
6062,20140812100436,0.178020746802171,0.190866901051498,3,3,0,1,9,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,1,33,34,0,3053
401,20140812100538,0.210122871563273,0.0531954130541444,2,3,1,2,8,0,0,0,0,0,1,0.333333333333333,0,0,0,3,1,1,3,3,6,1,0,2,10,1,2,10,1,0,0,0,1,37,36,0,1765
401,20140812100538,0.102981676205041,0.140161809081511,2,3,1,2,8,0,0,0,0,0,1,0.333333333333333,0,0,1,1,0,1,3,3,1,1,0,2,10,1,2,10,1,0,0,0,13,37,24,0,10444
401,20140812100538,0.205701370909391,0.219866267819785,2,3,1,2,8,0,0,0,0,0,1,0.333333333333333,0,0,0,2,0,0,1,3,1,1,0,2,10,1,2,10,1,0,0,0,11,37,26,0,10402
1297,20140812100818,0.0166792475849527,0.0444266516068928,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,7163
1297,20140812100818,0.0635205321136514,0.0712064140931203,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,14,36,22,0,7095
1297,20140812100818,0.0635205321136514,0.0758990879853047,2,1,1,2,7,0,0,0,0,0,2,0.4,1,0.5,0,1,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,0,36,36,0,7155
