"userid","shopid","arrTime"
907,11418,20140811124030
9687,3744,20140811124049
9040,11601,20140811124057
1812,4926,20140811124101
6978,9435,20140811124102
6401,4583,20140811124110
8943,9170,20140811124121
7738,4883,20140811124123
7005,9604,20140811124200
3479,9496,20140811124201
1122,9114,20140811124217
4778,9827,20140811124232
6462,3771,20140811124235
8095,8066,20140811124235
8781,9323,20140811124237
9941,29,20140811124302
1471,1019,20140811124316
8988,9049,20140811124319
4267,7896,20140811124320
9081,9299,20140811124332
1440,5872,20140811124339
8924,9832,20140811124343
4316,1832,20140811124401
8479,5264,20140811124402
1400,9047,20140811124407
5629,7163,20140811124417
4148,11601,20140811124424
8579,1739,20140811124430
362,5933,20140811124447
5015,11756,20140811124451
5755,9001,20140811124510
7767,4883,20140811124520
4314,7786,20140811124524
58,11,20140811124551
1741,9827,20140811124612
6675,4917,20140811124708
5587,9170,20140811124726
790,10510,20140811124732
853,66,20140811124732
3187,6523,20140811124733
6794,9175,20140811124733
9120,9159,20140811124746
6449,9090,20140811124747
2228,9657,20140811124749
4728,9271,20140811124755
5594,3771,20140811124819
8236,3074,20140811124820
2860,8944,20140811124825
3972,9175,20140811124831
2691,11545,20140811124911
9057,10843,20140811124920
3040,7095,20140811124955
1928,9026,20140811125031
5538,1869,20140811125032
415,5099,20140811125036
7708,9194,20140811125039
4313,11013,20140811125050
4928,9496,20140811125101
9816,7360,20140811125129
8570,26,20140811125200
1219,10554,20140811125217
2862,4926,20140811125228
1216,5152,20140811125307
1252,10999,20140811125308
3010,548,20140811125309
7398,4883,20140811125315
1128,6638,20140811125316
1434,3846,20140811125320
3946,6157,20140811125324
2887,9072,20140811125325
2455,1019,20140811125331
3979,7996,20140811125334
3237,11506,20140811125340
9914,9165,20140811125346
455,9147,20140811125354
3280,5417,20140811125405
1490,9214,20140811125436
6119,10610,20140811125439
2675,8993,20140811125440
7847,1994,20140811125446
1351,3771,20140811125453
4999,9467,20140811125459
8595,5015,20140811125550
2629,4631,20140811125553
3557,9832,20140811125556
1039,8731,20140811125559
169,5257,20140811125608
3188,181,20140811125612
5898,18,20140811125639
9053,7494,20140811125643
4711,9647,20140811125653
1156,4884,20140811125711
9600,18,20140811125711
5425,10831,20140811125714
1067,10610,20140811125716
8984,8066,20140811125718
8245,3736,20140811125738
493,5669,20140811125739
9372,9328,20140811125747
1561,11601,20140811125803
4219,11733,20140811125830
6236,9647,20140811125837
6152,6523,20140811125848
8339,9043,20140811125945
3629,1784,20140811125950
4544,7942,20140811130011
7844,4627,20140811130043
8826,8066,20140811130046
9824,9059,20140811130051
3235,3802,20140811130100
2805,6038,20140811130108
775,8829,20140811130110
4081,8954,20140811130125
1589,9151,20140811130150
7744,8998,20140811130152
5022,6140,20140811130156
3112,4440,20140811130214
2465,5099,20140811130244
2661,3834,20140811130248
2638,5042,20140811130257
456,4947,20140811130302
5005,8872,20140811130306
2543,9328,20140811130359
4840,6328,20140811130442
203,10488,20140811130447
7738,4883,20140811130534
8900,3536,20140811130539
6870,4983,20140811130611
3088,9,20140811130614
7164,9151,20140811130617
5093,3527,20140811130618
4014,8979,20140811130626
3736,9151,20140811130628
6448,5042,20140811130632
6428,5669,20140811130633
6688,4876,20140811130652
6864,1942,20140811130659
6812,9873,20140811130724
1755,9006,20140811130729
4669,11849,20140811130733
433,9072,20140811130753
1233,9164,20140811130826
6832,3821,20140811130831
7087,6086,20140811130848
1234,6638,20140811130910
6831,11518,20140811130918
1542,9223,20140811130924
5315,10494,20140811130941
1294,9143,20140811131000
4436,553,20140811131013
2675,9255,20140811131015
3458,4440,20140811131017
5567,4880,20140811131019
7735,3025,20140811131021
3957,10494,20140811131040
5820,8979,20140811131050
9531,4523,20140811131050
8751,8723,20140811131106
4715,5099,20140811131127
8254,5028,20140811131134
2677,8822,20140811131135
5901,3736,20140811131149
2517,5210,20140811131224
7854,6210,20140811131224
1328,10782,20140811131226
4886,9652,20140811131237
1881,9117,20140811131309
1940,4449,20140811131323
20,3763,20140811131327
947,9057,20140811131331
5708,7341,20140811131345
6259,5152,20140811131349
9375,9467,20140811131349
5902,9310,20140811131357
1392,9889,20140811131410
6365,9064,20140811131443
2906,3834,20140811131446
1604,4331,20140811131450
65,9922,20140811131455
4310,6328,20140811131508
1430,5042,20140811131513
9581,3776,20140811131513
4128,3266,20140811131515
8991,9203,20140811131522
1231,9047,20140811131538
7558,9901,20140811131550
1880,734,20140811131552
2705,2114,20140811131558
5761,9889,20140811131605
4587,11027,20140811131615
5516,3736,20140811131627
290,29,20140811131649
1853,9889,20140811131718
5570,4549,20140811131739
5987,5028,20140811131750
8235,7350,20140811131813
1138,7289,20140811131839
2502,4437,20140811131840
613,5208,20140811131903
1913,9296,20140811131908
6232,9151,20140811131914
4686,3883,20140811131924
3592,9225,20140811131933
3348,9900,20140811131936
3561,11418,20140811131945
9112,4631,20140811131947
459,1994,20140811131954
434,9151,20140811131957
2063,9011,20140811131958
531,9152,20140811132043
7930,11545,20140811132048
3810,10494,20140811132054
8763,12,20140811132108
8086,3074,20140811132156
4264,9027,20140811132204
60,8976,20140811132213
1518,8998,20140811132231
3948,9130,20140811132235
2351,6054,20140811132240
4118,11376,20140811132246
8533,11535,20140811132254
8236,10441,20140811132303
395,10918,20140811132315
9342,6206,20140811132326
4089,10494,20140811132335
5777,9171,20140811132337
1490,26,20140811132401
2628,7942,20140811132429
394,4393,20140811132431
2982,7492,20140811132450
150,5654,20140811132507
1954,9151,20140811132517
6523,9151,20140811132536
2748,9280,20140811132611
3158,5257,20140811132624
5356,9164,20140811132711
8631,10457,20140811132714
1822,6564,20140811132722
3455,4947,20140811132729
2860,8944,20140811132813
7647,9606,20140811132838
9451,10494,20140811132917
1051,9118,20140811132921
3712,8058,20140811132934
9156,4631,20140811132942
3641,4627,20140811132953
8087,26,20140811132957
4727,10494,20140811133005
2541,8920,20140811133012
9072,9695,20140811133015
2354,9435,20140811133035
8805,3058,20140811133051
8305,9203,20140811133054
3618,9104,20140811133103
6126,1910,20140811133123
6685,9328,20140811133130
4308,7587,20140811133133
8571,9151,20140811133202
4344,8058,20140811133206
2335,9233,20140811133220
5474,11308,20140811133222
1312,9090,20140811133229
2840,10610,20140811133233
8205,8506,20140811133301
7522,9241,20140811133304
9621,26,20140811133319
4225,8000,20140811133324
2773,9222,20140811133329
2072,9332,20140811133345
8811,9919,20140811133356
9417,10610,20140811133357
1664,11603,20140811133408
5419,11894,20140811133432
3023,7980,20140811133436
2442,1930,20140811133444
7847,1994,20140811133449
1811,9832,20140811133456
7965,3744,20140811133515
2714,7932,20140811133533
707,3117,20140811133553
2096,4883,20140811133608
9286,5264,20140811133629
6759,4393,20140811133631
2493,9151,20140811133653
8841,7102,20140811133654
5404,8066,20140811133716
1429,10480,20140811133725
3793,4421,20140811133739
5779,11859,20140811133739
4599,5311,20140811133823
9817,9039,20140811133926
1467,10490,20140811133932
4731,3011,20140811133935
1114,9015,20140811133941
4807,9435,20140811133946
6343,80,20140811133954
4312,6566,20140811134005
6125,7289,20140811134050
8993,4345,20140811134059
4944,11764,20140811134103
6942,4987,20140811134128
8182,6638,20140811134137
3003,9117,20140811134156
8245,9102,20140811134205
7290,11859,20140811134210
6867,3214,20140811134223
4768,3736,20140811134242
864,4941,20140811134243
9220,9116,20140811134308
5050,7303,20140811134309
1408,11316,20140811134311
5917,1930,20140811134313
3486,9900,20140811134314
2644,8066,20140811134344
5537,7196,20140811134348
7848,3405,20140811134350
3351,1930,20140811134351
9113,11696,20140811134353
233,11438,20140811134357
4683,7149,20140811134357
6072,10843,20140811134405
7453,8993,20140811134446
7839,9604,20140811134448
1676,9151,20140811134508
7422,527,20140811134512
8256,11910,20140811134513
7666,3,20140811134517
8458,9027,20140811134524
6069,9147,20140811134605
8632,10791,20140811134612
2564,9119,20140811134652
4875,1845,20140811134658
3480,8822,20140811134706
5778,6638,20140811134722
7408,5786,20140811134733
3241,5099,20140811134734
5572,3117,20140811134737
2651,9515,20140811134741
5368,10494,20140811134747
5551,4862,20140811134800
7248,4883,20140811134807
6399,6157,20140811134810
8197,9225,20140811134834
5560,8066,20140811134839
4537,1930,20140811134852
834,1669,20140811134900
6162,9203,20140811134911
3133,9467,20140811134922
3105,4440,20140811134947
4936,9124,20140811135017
2420,9332,20140811135025
3844,3075,20140811135040
6521,7341,20140811135045
23,1784,20140811135050
3176,9296,20140811135054
4932,9120,20140811135106
660,8066,20140811135120
2334,3736,20140811135131
9906,8998,20140811135154
2052,9065,20140811135208
1819,10949,20140811135209
2730,5933,20140811135213
1310,10922,20140811135214
4407,9270,20140811135315
5080,11418,20140811135316
4602,9340,20140811135319
2174,11376,20140811135340
6452,10495,20140811135340
4516,9182,20140811135352
7075,527,20140811135406
6223,10677,20140811135414
8270,9687,20140811135425
3574,9165,20140811135447
8286,648,20140811135450
7343,11764,20140811135456
8495,4983,20140811135508
1254,3484,20140811135516
8916,2114,20140811135520
606,9086,20140811135529
7097,4940,20140811135531
7458,7303,20140811135539
6298,3590,20140811135540
4075,9270,20140811135542
2127,3180,20140811135543
9667,4440,20140811135548
8523,9671,20140811135557
1438,9151,20140811135627
6595,10759,20140811135629
4817,8010,20140811135637
3751,974,20140811135645
411,5714,20140811135648
2973,5331,20140811135725
4390,1744,20140811135731
188,9666,20140811135733
9237,4306,20140811135741
4795,4345,20140811135745
8437,10493,20140811135813
9355,3715,20140811135836
7611,537,20140811135839
3588,10874,20140811135845
6865,8066,20140811135846
6484,4347,20140811135901
4894,26,20140811135916
7221,9051,20140811135917
8595,4887,20140811135922
7531,1019,20140811140006
9388,11535,20140811140007
8212,10494,20140811140042
1241,782,20140811140057
7327,1622,20140811140101
8515,9332,20140811140103
2523,9027,20140811140120
2755,8822,20140811140121
6610,6515,20140811140136
2998,3616,20140811140140
5601,9195,20140811140142
2552,4829,20140811140144
1361,9270,20140811140151
1147,9069,20140811140201
650,4883,20140811140228
8312,10680,20140811140234
178,9233,20140811140240
9001,3771,20140811140241
5780,1744,20140811140255
9402,2001,20140811140255
2665,9687,20140811140304
6337,4620,20140811140347
3917,9572,20140811140350
5866,5618,20140811140404
1870,4998,20140811140409
6569,659,20140811140416
3402,9063,20140811140417
1910,6075,20140811140425
7181,10887,20140811140433
4528,5540,20140811140453
7019,9096,20140811140453
778,7932,20140811140505
1923,9328,20140811140512
7024,6472,20140811140524
7792,4306,20140811140555
6899,8993,20140811140618
3609,8066,20140811140628
5507,6638,20140811140630
5599,10843,20140811140632
8411,3214,20140811140633
3057,8506,20140811140638
8257,5042,20140811140648
553,520,20140811140711
3371,1051,20140811140727
1106,8506,20140811140728
2427,1060,20140811140730
422,8697,20140811140746
3653,9225,20140811140747
5207,3074,20140811140747
4791,8709,20140811140750
675,9450,20140811140752
3373,7786,20140811140816
4894,9328,20140811140821
3879,782,20140811140825
2336,7341,20140811140826
4750,4883,20140811140836
5643,9151,20140811140842
3593,4941,20140811140843
2051,9159,20140811140914
4825,9120,20140811140921
4725,9328,20140811140923
3398,10610,20140811140942
960,4753,20140811140948
9669,4925,20140811140956
4136,4437,20140811141010
6179,9151,20140811141014
6705,10534,20140811141028
4907,1930,20140811141120
107,9272,20140811141123
5080,5933,20140811141129
6495,11601,20140811141154
1070,66,20140811141155
6825,11039,20140811141209
5824,4909,20140811141218
8032,9117,20140811141322
9723,3017,20140811141329
300,9026,20140811141346
4596,9217,20140811141358
7624,4883,20140811141358
6995,7494,20140811141405
836,9175,20140811141408
218,6638,20140811141417
7412,3536,20140811141419
6953,9090,20140811141428
8153,5015,20140811141431
8316,7924,20140811141515
1135,3736,20140811141517
4309,6234,20140811141540
8285,10680,20140811141622
9183,9104,20140811141625
8557,520,20140811141632
1792,9027,20140811141636
4729,9279,20140811141642
4546,10680,20140811141650
1531,5168,20140811141706
513,3074,20140811141715
6588,7950,20140811141732
2970,18,20140811141755
5674,11849,20140811141810
697,7978,20140811141821
5572,4347,20140811141844
5612,11825,20140811141913
8963,4359,20140811141920
7612,9020,20140811141927
8684,6274,20140811141956
6420,11362,20140811142017
3644,5565,20140811142026
1774,10484,20140811142027
7126,3836,20140811142036
6511,1739,20140811142050
8244,5040,20140811142107
2858,9170,20140811142116
5503,3821,20140811142119
3567,4947,20140811142125
8801,3725,20140811142148
4097,9194,20140811142152
1674,3883,20140811142211
7577,5618,20140811142213
4772,8697,20140811142236
2221,9104,20140811142254
321,9657,20140811142302
8403,4940,20140811142303
7851,1312,20140811142309
6926,10680,20140811142316
9763,5331,20140811142343
2343,10488,20140811142348
4786,8066,20140811142348
9030,9337,20140811142402
505,9035,20140811142414
9845,7149,20140811142425
6381,6328,20140811142431
5823,1744,20140811142438
6011,8058,20140811142438
1022,9039,20140811142447
3165,9255,20140811142458
5577,5028,20140811142459
3685,7341,20140811142505
164,9900,20140811142521
6032,10541,20140811142531
7052,9063,20140811142532
3866,1312,20140811142536
5259,3827,20140811142536
8814,10580,20140811142541
5036,3616,20140811142548
4100,5565,20140811142628
3583,11930,20140811142632
7697,10677,20140811142707
2669,9102,20140811142716
2430,1019,20140811142725
2811,9467,20140811142747
8144,6472,20140811142753
3465,6638,20140811142754
567,3095,20140811142758
3213,9102,20140811142823
7962,5924,20140811142827
291,9195,20140811142841
1749,26,20140811142849
8631,3776,20140811142849
7702,8066,20140811142859
3628,9090,20140811142903
9762,9297,20140811142909
32,6515,20140811142938
7899,5025,20140811142959
8727,5733,20140811143000
2772,8058,20140811143004
7082,10610,20140811143015
2248,3836,20140811143028
9048,4684,20140811143055
9139,9225,20140811143103
9510,4829,20140811143115
8125,1980,20140811143117
7456,1019,20140811143119
2603,11263,20140811143129
573,3527,20140811143204
6228,6206,20140811143230
2301,11572,20140811143335
7093,3827,20140811143351
303,520,20140811143400
8554,9006,20140811143411
9385,9588,20140811143417
1256,3732,20140811143436
6246,4954,20140811143438
6536,9869,20140811143439
3464,9332,20140811143446
859,9922,20140811143448
2818,9901,20140811143449
7365,9015,20140811143454
6180,6638,20140811143513
4832,10680,20140811143517
7672,3209,20140811143607
2922,3846,20140811143609
6034,9845,20140811143609
1460,4753,20140811143612
9201,5175,20140811143655
8848,3527,20140811143657
3477,2134,20140811143718
5229,5258,20140811143727
8810,9251,20140811143746
499,5933,20140811143750
5911,9263,20140811143752
6556,974,20140811143804
9815,1901,20140811143804
7534,4966,20140811143810
8821,8944,20140811143810
9851,18,20140811143824
4721,4437,20140811143833
4990,3736,20140811143845
8759,9130,20140811143914
8523,9669,20140811143943
5947,9553,20140811143944
4635,8766,20140811143945
6406,3073,20140811144018
4062,11848,20140811144056
4109,9117,20140811144059
3952,7942,20140811144110
6532,7102,20140811144110
7582,3405,20140811144114
902,3727,20140811144139
9518,4883,20140811144141
6015,9006,20140811144203
1578,7494,20140811144223
7959,9170,20140811144230
5491,5324,20140811144231
1545,708,20140811144258
5847,1744,20140811144301
4346,1019,20140811144307
7131,5405,20140811144321
7818,6054,20140811144322
5533,3095,20140811144330
568,7310,20140811144340
8092,649,20140811144355
488,11601,20140811144400
1667,9333,20140811144413
9666,3736,20140811144415
1419,1019,20140811144422
2452,4883,20140811144436
5827,7231,20140811144437
374,3536,20140811144516
9105,3058,20140811144524
7758,3527,20140811144526
6969,4421,20140811144529
1675,5152,20140811144615
9771,974,20140811144615
6621,7068,20140811144638
4597,9901,20140811144644
5003,9069,20140811144646
5809,9170,20140811144701
3173,9287,20140811144718
3995,5143,20140811144719
4662,4631,20140811144726
2229,9292,20140811144728
9634,1622,20140811144751
1198,5486,20140811144752
9416,11748,20140811144800
9298,9006,20140811144836
4609,9095,20140811144841
5254,5168,20140811144848
9432,7231,20140811144854
700,6638,20140811144900
3794,9328,20140811144904
7788,11240,20140811144920
7401,6670,20140811144922
8370,7102,20140811144926
14,10774,20140811144946
1912,4627,20140811144950
6715,10494,20140811144951
5732,11764,20140811144953
6005,11889,20140811145008
2455,1019,20140811145010
6528,4437,20140811145030
3587,5714,20140811145033
6492,10680,20140811145101
3935,9225,20140811145122
7523,9203,20140811145124
8002,9272,20140811145129
9245,4627,20140811145140
1535,3536,20140811145146
4008,2114,20140811145153
4195,4839,20140811145208
4046,9090,20140811145229
9757,3279,20140811145233
937,9118,20140811145238
4202,9151,20140811145304
8056,8058,20140811145305
9175,9057,20140811145317
6672,3405,20140811145320
9253,11035,20140811145346
5660,4409,20140811145351
9820,9171,20140811145408
6122,3214,20140811145439
4929,5015,20140811145442
3865,3536,20140811145456
6873,175,20140811145457
1797,1622,20140811145459
11,5851,20140811145501
1510,4549,20140811145507
2425,8993,20140811145511
3789,5422,20140811145511
9036,4631,20140811145512
8190,9258,20140811145525
2679,4610,20140811145526
2014,9467,20140811145558
8194,9039,20140811145617
6014,10680,20140811145643
1373,11894,20140811145649
7617,3736,20140811145713
695,7950,20140811145720
7842,9328,20140811145731
1339,9147,20140811145742
2987,4421,20140811145822
9506,4684,20140811145823
9476,11849,20140811145840
7317,10441,20140811145842
1605,9151,20140811145901
6624,10498,20140811145916
2164,10617,20140811145929
7904,763,20140811145931
4217,9303,20140811145951
5285,9057,20140811150003
2728,9090,20140811150019
6268,11674,20140811150112
4028,6638,20140811150113
48,11849,20140811150114
3334,11751,20140811150117
6243,1689,20140811150124
9916,12,20140811150129
6638,782,20140811150132
7123,9006,20140811150142
9468,9027,20140811150153
9469,4941,20140811150153
975,5933,20140811150213
6710,1312,20140811150227
1035,3178,20140811150253
8487,9069,20140811150259
1866,10494,20140811150300
7117,5669,20140811150302
9213,9043,20140811150308
4117,9063,20140811150330
3339,1019,20140811150331
549,10444,20140811150400
8285,66,20140811150401
1241,882,20140811150424
3536,5933,20140811150437
8027,4862,20140811150449
295,9011,20140811150453
7796,6367,20140811150459
4440,10610,20140811150509
5261,553,20140811150546
5695,9020,20140811150605
2060,4909,20140811150608
7515,9299,20140811150627
8243,11849,20140811150646
9274,9116,20140811150651
4027,8931,20140811150655
3177,9149,20140811150708
8587,3171,20140811150716
688,9006,20140811150719
8162,9255,20140811150727
3841,9328,20140811150744
7704,10408,20140811150832
5993,4947,20140811150841
4971,9872,20140811150842
2272,9303,20140811150900
3691,4631,20140811150926
6368,3011,20140811150935
1951,9175,20140811150943
1402,3836,20140811150946
6679,10441,20140811150950
2595,9289,20140811150959
9295,5194,20140811151004
3407,9872,20140811151046
8633,10494,20140811151114
8881,889,20140811151119
3013,7360,20140811151124
1563,3616,20140811151128
5420,7494,20140811151256
7383,9567,20140811151303
4716,9035,20140811151329
6398,7982,20140811151329
3342,799,20140811151346
7503,9573,20140811151407
6332,9151,20140811151418
9789,18,20140811151422
1117,11601,20140811151432
3203,3727,20140811151437
4760,4329,20140811151437
9298,9113,20140811151450
604,9222,20140811151509
3971,6523,20140811151509
6933,9063,20140811151515
6415,3795,20140811151614
2912,2114,20140811151615
279,11565,20140811151622
4243,11025,20140811151623
309,6210,20140811151632
7542,8066,20140811151636
3401,7977,20140811151652
9673,5669,20140811151724
1705,6638,20140811151744
1793,8846,20140811151751
5808,10843,20140811151755
9842,4883,20140811151814
1647,7980,20140811151815
7135,4325,20140811151823
5412,9588,20140811151828
745,537,20140811151834
7989,4359,20140811151841
8809,10610,20140811151846
5061,1281,20140811151847
2871,11378,20140811151849
8009,10358,20140811151852
8921,9051,20140811151858
3353,9192,20140811151902
5637,9273,20140811151906
2353,8996,20140811151913
3979,7996,20140811151934
1835,6206,20140811151940
1335,3827,20140811151947
5619,9039,20140811151947
9681,9151,20140811151956
8606,4940,20140811152003
4535,5933,20140811152004
1396,5733,20140811152020
5455,8846,20140811152030
6772,4829,20140811152032
6827,5742,20140811152035
957,5618,20140811152045
9267,9035,20140811152123
5445,8697,20140811152129
1055,11039,20140811152213
2584,9065,20140811152236
6280,6206,20140811152247
8019,10680,20140811152320
1862,4916,20140811152326
1350,10560,20140811152348
8438,6157,20140811152348
210,5714,20140811152352
1464,4539,20140811152353
4362,9029,20140811152354
3954,9063,20140811152417
9412,9332,20140811152423
9436,11601,20140811152423
6191,8731,20140811152450
2490,5541,20140811152459
3835,708,20140811152459
2663,9323,20140811152517
9361,4631,20140811152527
988,7196,20140811152532
1842,2114,20140811152559
4684,9279,20140811152559
6942,11425,20140811152642
5454,12,20140811152741
2482,7231,20140811152758
6553,12,20140811152759
6701,9291,20140811152802
4641,4966,20140811152808
7933,9214,20140811152820
4024,5786,20140811152856
7715,11364,20140811152900
5782,4499,20140811152905
9282,9189,20140811152930
5818,7238,20140811152931
447,7102,20140811152936
8637,9147,20140811152939
726,3017,20140811152950
3118,3527,20140811152957
991,11756,20140811153020
4895,9020,20140811153020
3984,11535,20140811153029
8442,4839,20140811153032
6758,553,20140811153035
1650,3405,20140811153043
1235,6484,20140811153051
8800,9151,20140811153105
622,974,20140811153111
2309,10610,20140811153124
7230,734,20140811153126
9880,3536,20140811153131
1736,9015,20140811153142
5303,10358,20140811153151
6622,9604,20140811153209
5072,6140,20140811153241
2418,5257,20140811153332
3300,9113,20140811153335
903,9467,20140811153432
5938,4631,20140811153511
725,9116,20140811153528
4657,648,20140811153529
7934,3736,20140811153544
5915,6670,20140811153545
5583,9225,20140811153610
2054,11825,20140811153622
7978,8000,20140811153634
5831,3180,20140811153712
6270,5042,20140811153717
4119,3725,20140811153722
4147,9026,20140811153749
4181,9286,20140811153838
7968,9170,20140811153845
3038,9271,20140811153901
8662,6638,20140811153907
1199,1622,20140811153926
3305,2114,20140811153935
8057,9069,20140811153950
3229,9450,20140811153951
7431,10494,20140811153955
2981,11308,20140811154003
2550,9328,20140811154015
7873,9573,20140811154015
9875,9310,20140811154019
7226,4440,20140811154029
6291,5324,20140811154032
6076,7315,20140811154103
680,4437,20140811154109
2110,9695,20140811154118
3357,18,20140811154119
6850,9175,20140811154129
2801,6472,20140811154214
723,4983,20140811154220
8992,9063,20140811154224
9001,5002,20140811154329
9512,6140,20140811154330
6370,3497,20140811154358
6217,6157,20140811154359
3024,9029,20140811154401
5590,9194,20140811154402
8213,9011,20140811154417
4321,1019,20140811154431
9612,11894,20140811154453
7499,9151,20140811154458
1521,9194,20140811154508
5674,11849,20140811154518
7623,3058,20140811154529
9369,3795,20140811154529
5584,9292,20140811154533
3438,11233,20140811154536
442,658,20140811154538
7126,9286,20140811154548
6354,6274,20140811154607
7386,9170,20140811154616
2152,30,20140811154625
6095,11565,20140811154626
8309,5042,20140811154636
2778,1693,20140811154656
996,1814,20140811154702
2716,3776,20140811154718
2827,3536,20140811154718
5535,3802,20140811154718
151,11849,20140811154721
8458,9072,20140811154723
4557,9270,20140811154735
8370,7102,20140811154755
7627,7360,20140811154809
7037,11189,20140811154814
6023,3180,20140811154853
3517,9151,20140811154906
71,9086,20140811154926
4980,9139,20140811154926
572,11015,20140811154949
9679,9164,20140811154957
1639,9119,20140811155017
8888,4829,20140811155033
5473,9832,20140811155050
9160,7350,20140811155055
6564,6566,20140811155147
24,4862,20140811155149
3181,7510,20140811155159
2332,5541,20140811155206
6746,11601,20140811155213
8167,7315,20140811155216
4976,9671,20140811155219
5,7244,20140811155220
8700,7494,20140811155222
4044,5042,20140811155310
7387,8723,20140811155314
1829,8010,20140811155336
8552,9065,20140811155338
1814,11018,20140811155351
3796,7502,20140811155357
8449,380,20140811155410
3993,6206,20140811155418
3386,5000,20140811155422
5699,9051,20140811155437
8628,1019,20140811155510
1295,1019,20140811155511
1154,3771,20140811155519
8824,4926,20140811155523
2866,2553,20140811155600
131,9203,20140811155611
8804,4610,20140811155616
2724,11189,20140811155624
6344,1994,20140811155637
8080,3727,20140811155645
3388,648,20140811155712
4803,9855,20140811155722
7766,5248,20140811155756
201,9270,20140811155830
1311,10874,20140811155835
9334,8822,20140811155836
6513,11674,20140811155911
3306,18,20140811155912
1550,1778,20140811155946
3781,3405,20140811155958
9524,3802,20140811160045
7359,6472,20140811160051
732,10604,20140811160058
1209,9090,20140811160108
9928,1019,20140811160113
5703,9251,20140811160120
1178,10480,20140811160141
7628,9065,20140811160141
5192,4862,20140811160148
3096,553,20140811160203
5873,9051,20140811160203
4092,11601,20140811160205
4592,9020,20140811160210
1070,10680,20140811160216
2782,1778,20140811160219
4615,1994,20140811160234
7503,18,20140811160236
1176,1019,20140811160237
5449,9228,20140811160250
9107,4925,20140811160250
9515,1930,20140811160252
3180,9298,20140811160259
3488,3427,20140811160321
8431,9332,20140811160333
3249,9222,20140811160338
2412,10770,20140811160350
3718,9151,20140811160351
1107,6670,20140811160359
4803,3405,20140811160431
75,9119,20140811160435
4046,4947,20140811160445
4197,782,20140811160509
4254,974,20140811160513
9018,10939,20140811160517
982,11039,20140811160518
9119,8888,20140811160543
7887,8899,20140811160554
3075,11233,20140811160600
4603,5264,20140811160609
8555,11376,20140811160638
3424,3781,20140811160644
3104,3883,20140811160645
9024,8944,20140811160654
1785,527,20140811160712
2587,10495,20140811160749
6239,10494,20140811160809
6965,11696,20140811160815
6963,9058,20140811160839
6807,10634,20140811160851
2253,5324,20140811160905
9422,3763,20140811160906
6872,10501,20140811160909
9195,11910,20140811160924
139,11,20140811160957
8499,1832,20140811161020
9343,9063,20140811161032
1113,9096,20140811161038
971,7244,20140811161058
4814,11438,20140811161114
1637,1669,20140811161127
4824,8066,20140811161141
6082,8888,20140811161144
7525,9303,20140811161205
4942,9097,20140811161226
9145,3846,20140811161231
1703,1147,20140811161243
5411,9588,20140811161250
281,7980,20140811161307
2834,11894,20140811161327
6566,5733,20140811161341
9704,3536,20140811161355
3098,4998,20140811161402
3661,3771,20140811161410
4606,8066,20140811161420
4841,10949,20140811161441
8026,258,20140811161501
101,6157,20140811161511
8530,3736,20140811161522
250,9090,20140811161523
217,10576,20140811161526
6409,9271,20140811161530
7401,6670,20140811161554
8216,9575,20140811161556
9702,9832,20140811161605
8990,9043,20140811161612
9036,4631,20140811161632
1068,3180,20140811161636
4112,9095,20140811161638
3486,3365,20140811161639
9359,5933,20140811161645
2656,5851,20140811161703
3715,5025,20140811161706
8522,9203,20140811161706
1770,3776,20140811161723
6035,3073,20140811161747
193,9695,20140811161749
2237,5486,20140811161800
4829,11601,20140811161810
1456,8931,20140811161822
3764,9069,20140811161836
5717,11559,20140811161836
2391,9312,20140811161917
994,11376,20140811161922
8682,974,20140811161925
5695,4440,20140811161946
5547,11449,20140811161948
1566,9006,20140811162001
783,5042,20140811162029
4444,9901,20140811162036
358,10554,20140811162038
9054,648,20140811162050
2270,7961,20140811162111
4496,6202,20140811162130
4428,11603,20140811162137
5631,6054,20140811162138
2752,9165,20140811162153
7792,4401,20140811162153
3397,5324,20140811162219
2826,9069,20140811162257
4710,1669,20140811162319
5874,10680,20140811162335
7606,9057,20140811162346
4110,6569,20140811162347
9,10782,20140811162352
9675,380,20140811162417
9729,9467,20140811162419
54,9647,20140811162429
4371,5405,20140811162445
9518,4883,20140811162557
5323,5210,20140811162604
1222,8467,20140811162640
1105,6472,20140811162656
9703,8467,20140811162713
1728,4488,20140811162720
4142,9303,20140811162720
456,10610,20140811162732
7463,3058,20140811162744
8136,30,20140811162803
1829,8010,20140811162804
5610,7289,20140811162828
8018,4684,20140811162833
2882,10677,20140811162934
8050,7068,20140811162956
446,3827,20140811163007
3151,11362,20140811163015
313,9151,20140811163016
9668,10494,20140811163024
5116,9218,20140811163044
5317,4829,20140811163047
4426,9222,20140811163051
1779,11506,20140811163116
3069,4883,20140811163128
9573,1622,20140811163129
2505,9065,20140811163138
5158,6202,20140811163201
436,3771,20140811163207
954,6638,20140811163311
8704,10680,20140811163326
8911,4753,20140811163337
3968,9151,20140811163401
6804,1814,20140811163408
6646,5714,20140811163409
3032,8723,20140811163434
7023,10508,20140811163453
578,7932,20140811163511
9065,8954,20140811163523
5028,1739,20140811163530
6316,8840,20140811163539
1715,9332,20140811163544
85,8066,20140811163546
2720,7102,20140811163547
6669,782,20140811163554
6447,3842,20140811163637
