USERID,SHOPID,ARRIVAL_TIME
4291,5541,20140820100506
4291,4631,20140822102234
3834,635,20140815170029
3834,658,20140815111507
3834,9267,20140814190913
3582,11046,20140814181117
3582,11454,20140823105535
3582,175,20140814194803
8892,5903,20140813100453
8892,556,20140815154849
8792,6157,20140823161116
8792,6157,20140823100800
8792,6157,20140818160929
9009,6225,20140824135217
9009,6225,20140821184417
9009,7510,20140821141313
9009,7510,20140820154833
6515,10657,20140813112059
6515,10754,20140821112438
6515,79,20140820131009
6515,4834,20140819124702
6515,10754,20140818190017
5205,11010,20140816102055
5205,4486,20140815190615
5205,4620,20140815143759
5205,5905,20140815111414
8045,434,20140814102826
7359,11640,20140816153325
7359,11759,20140815184212
7359,7843,20140815170407
4200,9256,20140814173722
4200,9060,20140816174618
4200,4848,20140814181054
7761,9174,20140815180640
7933,9312,20140816160030
7933,3782,20140816124826
7933,3782,20140812113024
6467,3830,20140812101013
6467,9089,20140823175550
6467,4850,20140822115407
6467,4869,20140818144609
6467,7983,20140818125113
5313,9604,20140818185921
5313,9604,20140819172533
7763,7356,20140815160436
8394,385,20140813171523
8394,385,20140816175610
8540,8015,20140812144110
8540,9034,20140815173455
8540,8015,20140812180032
9179,11640,20140822144301
9179,6157,20140813143813
9179,6472,20140812190033
588,10986,20140812115500
588,10986,20140822165518
588,4539,20140821155830
588,5870,20140821143601
588,10986,20140812181904
3019,1893,20140814141000
3019,6157,20140815140451
3019,11572,20140815122356
3019,6272,20140815112936
3019,11572,20140814161316
9365,5034,20140816190146
9365,9151,20140816182306
4924,4919,20140814102444
4924,4895,20140815104329
4924,7310,20140814163504
66,9280,20140812192126
66,5030,20140816122650
9809,8731,20140813153829
9809,6738,20140815105221
9809,6763,20140814114126
2085,11249,20140822111541
2085,6050,20140821135023
2085,4561,20140816174758
2085,4607,20140816163736
9091,7111,20140814100412
1257,889,20140816102249
1257,889,20140815192817
1257,268,20140814125817
2972,7356,20140812102807
2972,7356,20140823155554
2972,10495,20140821150504
2972,9147,20140820133108
2972,7356,20140820121552
2580,10862,20140812132611
2580,10831,20140818102905
2580,5736,20140815120218
2192,9900,20140813164325
2192,3452,20140823183743
2192,3536,20140818131107
5242,4986,20140823134406
5242,3771,20140823111455
5242,9170,20140823102115
5242,3776,20140822101822
4203,9170,20140812110039
4203,4325,20140824150550
4203,5034,20140815160607
4203,4978,20140814165721
4203,4978,20140814130200
548,9652,20140812130518
548,1982,20140824190551
548,9652,20140823114929
548,3323,20140822160017
548,3323,20140822102526
8450,11545,20140813131321
8450,11545,20140823143247
4969,4589,20140816183148
4969,4589,20140822185701
4969,5905,20140821150200
4969,4671,20140818190040
4519,11180,20140812154527
4519,6564,20140824144203
4519,11039,20140816173028
4519,4607,20140816165511
4519,7155,20140812174219
4919,9952,20140813103633
114,4404,20140813180924
8655,4965,20140814114043
8655,6542,20140820104621
8655,633,20140814162813
5154,9060,20140812171604
5154,4937,20140814133906
5154,10498,20140812180315
5041,11848,20140813192915
5041,7163,20140821132750
7693,3014,20140815183801
9029,3814,20140820111530
4691,9450,20140815165237
3193,9116,20140823105407
3193,10534,20140822172951
3193,4927,20140820172657
3193,10510,20140820151535
810,9114,20140824182725
810,9241,20140824105623
810,7980,20140819192118
810,3214,20140819100626
8363,10565,20140815141327
90,6199,20140812111743
90,6472,20140821150418
90,11640,20140820132702
90,6472,20140819140235
90,6210,20140818140618
3309,8996,20140820135000
3309,9165,20140819121922
3309,3181,20140818165554
3309,9573,20140818154447
6725,5739,20140813153452
6725,9215,20140815171545
6725,9170,20140815142735
9064,5208,20140812142855
9064,5120,20140816100757
9064,5210,20140814192410
9064,9303,20140814125927
3152,5390,20140822114904
3152,5303,20140819155250
3152,10780,20140812193747
8185,5653,20140815115330
8472,6738,20140816142822
5936,29,20140816124807
4856,2142,20140823163952
4856,2142,20140821190342
4856,2142,20140821105540
4856,1023,20140819152413
6366,4543,20140812160904
8733,5540,20140812135909
8733,10690,20140816133246
8733,73,20140816122948
8733,7404,20140815134750
8733,5331,20140814154045
1913,9058,20140819154237
1913,633,20140816100008
1913,4978,20140815174537
1913,4851,20140815160948
2763,743,20140824121554
2763,743,20140820183844
2763,743,20140820142710
6797,7962,20140823113056
6797,3773,20140822163417
6797,7364,20140816114728
3638,9104,20140815183702
3638,7962,20140823115106
3638,8992,20140820150630
3638,9090,20140820134315
3042,1817,20140821114759
3042,8992,20140821124215
9860,3766,20140821150827
9860,4966,20140821115748
9860,4966,20140820150755
7404,9900,20140812181138
7404,3536,20140816195702
7404,3536,20140815131435
7404,3536,20140814124724
7490,10565,20140822125302
7490,9202,20140820160813
3941,936,20140819133903
3941,4955,20140824150747
3941,936,20140822164723
1493,7163,20140812101806
1493,11902,20140814144208
1493,11901,20140813164655
6428,5742,20140822143402
6428,537,20140814134243
6428,5742,20140813192750
5763,9919,20140816141507
9620,9170,20140815180615
9620,664,20140815175349
4022,9175,20140814133245
4022,9175,20140823131019
4022,9175,20140822174759
4022,9175,20140815100226
480,1217,20140812165128
480,1101,20140820120631
480,8506,20140816141051
480,8506,20140816121101
6386,6229,20140812102553
6386,6229,20140814172009
6495,11640,20140824143337
6495,6270,20140822101024
7465,11438,20140813140920
7465,5118,20140822123615
7465,6662,20140820181004
7465,7068,20140820165351
3230,3802,20140812105006
3230,4850,20140822102337
3230,7318,20140818112639
3230,5025,20140815190153
6409,5034,20140823155543
6409,5034,20140821151245
6409,10503,20140820133944
7842,10503,20140820174737
7842,9175,20140819112322
465,3723,20140822152305
2034,8066,20140812132044
2034,4947,20140815153023
2034,3339,20140815135719
2034,8066,20140814181250
4518,3072,20140812161307
4518,7722,20140821150335
4518,3072,20140820162910
4619,385,20140812100128
3903,8463,20140815194532
9808,18,20140815151031
9808,3293,20140821172531
9808,3201,20140818101433
8904,9114,20140813141217
7040,12,20140814175404
7040,10495,20140815194612
2681,4523,20140812162105
2681,4671,20140816191608
2681,4523,20140816155727
2681,4671,20140812194009
4532,1784,20140824104424
4532,1784,20140821181135
4532,1784,20140818143436
28,26,20140820164047
28,4825,20140820170139
4545,1019,20140812180108
4545,1019,20140824132351
4545,1019,20140819155720
4545,1019,20140819133548
300,5654,20140823162539
300,5733,20140823150639
300,5733,20140823124111
3318,11327,20140815192931
3318,4753,20140824135002
3318,4753,20140823181508
3318,11591,20140818104722
4120,7266,20140815150028
4120,8979,20140814105415
4120,9203,20140813100421
5546,10366,20140812110521
5546,10387,20140814141125
5546,10366,20140813123132
2178,8034,20140823114716
2178,1051,20140821174259
2178,8034,20140821160924
615,4753,20140814193906
8604,10382,20140815173920
6117,10645,20140815152610
7262,7163,20140822173330
7262,7163,20140816161326
1252,4637,20140824112729
1252,4637,20140823154104
1252,4637,20140822123043
6380,4631,20140823185912
7646,1669,20140812121816
7646,1749,20140824154309
7646,1749,20140823181016
7646,7984,20140818110840
2700,1749,20140815182601
6732,11011,20140824184133
6732,4458,20140823183118
6732,11039,20140822190221
2922,9151,20140824145227
2922,3846,20140823112930
2922,3846,20140822194423
2698,4340,20140816134913
2698,4340,20140815173219
2698,4306,20140814172148
7888,7352,20140814103627
7888,11437,20140820114810
7888,4,20140820101432
7888,10503,20140819102610
9209,2114,20140816184046
7192,6225,20140821170628
7192,7510,20140821141851
7192,7510,20140816145737
6768,9119,20140812110628
6768,9277,20140818102741
6768,4902,20140814132639
6498,307,20140823172908
6498,8860,20140823120036
6498,8066,20140822173500
2940,9175,20140814101837
2940,7942,20140821144015
2940,9175,20140816184916
2940,9175,20140816160027
479,8723,20140824184234
158,3293,20140816163750
6705,9292,20140814120621
9460,5602,20140814174421
9460,4943,20140824164743
9460,5654,20140823152419
1978,9015,20140820143941
1978,658,20140819115339
1978,1930,20140819100256
1978,5028,20140815160256
1109,11649,20140824173444
1109,9258,20140822104101
1109,7942,20140821153034
1109,6472,20140820190750
1656,4925,20140812104950
1656,9028,20140824193759
1656,4962,20140824175936
1656,8986,20140824113407
1656,4925,20140820151251
8544,7289,20140813110446
8544,549,20140813162057
526,11249,20140813111301
275,6836,20140822113402
275,11825,20140815191344
275,6993,20140814111313
275,6993,20140812120131
7121,10879,20140822195613
7121,10813,20140815151312
7121,10879,20140813175511
7121,10879,20140812105227
5059,9303,20140823193336
5059,4985,20140818153855
5059,9303,20140816175547
5059,9303,20140815160117
5486,9180,20140813143614
5486,661,20140823141150
5486,9250,20140821102023
5486,9110,20140820124304
5486,9250,20140819150226
7477,8715,20140823161721
7477,8715,20140823150230
7477,8715,20140823145348
7477,8715,20140823135813
8211,745,20140822140440
7866,7310,20140812183109
7866,7310,20140824150401
7866,4671,20140823115049
7866,7273,20140822185436
7866,3862,20140821181312
7871,3745,20140814143447
7871,3862,20140822122353
7871,9116,20140816161815
7871,9116,20140816114038
799,3427,20140814133931
799,10510,20140814175426
7318,4458,20140824153052
7318,4458,20140824104115
7318,4499,20140815174905
7318,5924,20140814105508
4746,11640,20140824191102
4746,11640,20140822134105
4746,11640,20140821184639
4746,11640,20140821152808
6847,5742,20140813174019
6847,5786,20140816190154
6847,10922,20140814142931
3868,1763,20140821142933
3868,635,20140821153852
2491,9292,20140812174448
7719,7068,20140822122434
7719,11327,20140813142540
7719,11418,20140813133612
7719,7304,20140813122510
1957,8066,20140814173641
1957,8860,20140815100805
4894,5208,20140813165640
6999,8015,20140813102254
6999,4867,20140823171648
3329,11327,20140815130453
3329,11327,20140821123122
4699,6225,20140815104752
4699,11608,20140815141946
496,3010,20140814134352
5305,3157,20140812131016
5305,4975,20140812145031
2026,9328,20140813182540
2026,11535,20140814134639
1303,4962,20140812185526
7581,9057,20140814143421
7581,9060,20140814165718
3808,4631,20140813122749
3808,4631,20140820165814
3808,4631,20140819124807
1337,4345,20140813130454
1466,9281,20140819181317
7543,1814,20140812142705
7543,1784,20140814121412
7543,1784,20140814110102
7543,1784,20140814102810
973,9241,20140814115302
973,9095,20140814175838
47,9175,20140814105515
47,9175,20140824161714
47,9328,20140824124602
47,9328,20140824113303
47,9328,20140822174530
8956,8066,20140813171427
8956,2114,20140821173041
8956,1901,20140821114705
8956,3249,20140821105557
8956,2155,20140818102651
5786,8709,20140815145129
5874,10782,20140816161058
1688,9273,20140816100630
1688,9273,20140813122011
8411,3209,20140824103619
8411,9814,20140816105818
6679,1790,20140821112126
6679,11393,20140818125518
6679,1689,20140818115213
6679,915,20140816121803
6160,9299,20140824190400
6160,9299,20140824162226
6160,9299,20140824130502
6160,9299,20140824125206
2220,10495,20140814170830
4774,6738,20140816151217
6779,10494,20140824181817
6779,3761,20140824124144
6779,9183,20140823113103
6779,9256,20140823103016
6824,6580,20140815133607
6824,7155,20140815112955
6825,11011,20140819162437
6825,11011,20140814105945
6825,11011,20140813130805
2521,4631,20140821113712
2521,4671,20140820180527
2521,4671,20140818144922
2521,4631,20140818120301
5078,5034,20140814185001
5078,3789,20140814154819
304,11696,20140812125025
304,6133,20140814151830
304,6207,20140814130456
304,11696,20140812130134
8744,7942,20140814192010
3719,3028,20140816113143
8689,10576,20140816125255
1269,782,20140812165133
1269,9573,20140823161324
1875,9095,20140815184725
3651,7141,20140812114709
3651,11934,20140815150355
3651,7141,20140814113644
929,9256,20140812180422
929,7996,20140816171316
929,4947,20140815185212
3166,8066,20140813101851
3166,9253,20140821165129
3166,8066,20140820121308
3166,7971,20140814153239
1782,5406,20140813100419
2703,4853,20140815134501
4439,6294,20140812144443
4439,6255,20140816185658
9781,9256,20140812121912
2982,6040,20140824100041
2982,6040,20140822145903
2982,11301,20140819184237
7658,806,20140812142218
7658,2553,20140813103547
4048,9135,20140812135629
4048,9135,20140820154937
4048,9135,20140819151448
4048,9135,20140819100603
9362,9669,20140812131000
8523,2183,20140814124557
1277,8964,20140812165701
8221,5099,20140814190809
299,9121,20140823102223
299,8989,20140818120546
299,4877,20140816125723
7415,8723,20140823111825
7415,8846,20140815114754
6496,10388,20140812124731
6496,1634,20140815124047
6842,9467,20140816172439
6842,9467,20140815172002
5424,4947,20140812115448
5424,4947,20140823100459
5424,7974,20140819100602
5424,4947,20140818163615
9099,3387,20140813155838
3177,3853,20140824140156
3177,4954,20140822160454
3177,4952,20140822114713
6958,6225,20140822130447
6958,11753,20140820134856
6958,11559,20140819134458
5204,398,20140815142217
5204,1667,20140813170049
769,6193,20140813114040
8271,6270,20140814165523
8271,6199,20140816101842
2953,2403,20140816185612
2953,10576,20140816192129
898,6468,20140816172851
898,6472,20140814174622
2990,6157,20140813135353
2990,6157,20140813101634
2053,7329,20140812172034
2053,7356,20140813160910
3859,782,20140813134548
2498,958,20140814125528
2498,9337,20140819131322
2498,850,20140815141859
492,11535,20140812112701
492,6427,20140815170844
1144,11761,20140812153719
1144,11761,20140822190230
1144,5950,20140818150145
993,7356,20140813193748
993,6270,20140818185556
993,4,20140818162812
993,9026,20140815103100
6301,11635,20140812144839
6301,6225,20140816173820
5081,5099,20140812183238
6394,5257,20140812143533
6394,5257,20140814173417
4122,5210,20140814191449
4122,5210,20140816122342
4122,10610,20140816104204
4122,10610,20140815183227
614,10382,20140814195610
614,964,20140813130457
614,10382,20140812192526
614,4233,20140812184133
8835,1784,20140815165648
9786,5993,20140815161504
9786,4823,20140816124224
3966,4539,20140812171522
3966,11692,20140824181041
3966,10999,20140824132436
3966,11512,20140818173440
3966,4637,20140816165451
6280,6213,20140816105527
6280,6328,20140815165458
6280,11770,20140814192541
4990,9081,20140815114453
4990,3864,20140814105316
1760,6638,20140814190719
8283,7155,20140813123836
2506,7301,20140812173311
2506,11272,20140815114435
6219,524,20140813172232
6219,524,20140824182654
6219,524,20140823150945
6219,524,20140822170713
6219,9151,20140822105313
3400,1019,20140812140004
3400,2134,20140814105503
3400,1019,20140813152820
3400,8066,20140813130737
4358,9228,20140824181106
4358,4839,20140821103203
4358,4393,20140813193537
8218,8066,20140812133618
4595,1668,20140812125044
4595,1833,20140824192443
4595,1667,20140822151843
4595,1784,20140819174840
4595,4359,20140818162416
6312,9041,20140812111342
6312,9164,20140812171203
6312,3826,20140812153036
9087,3028,20140815140302
9087,4404,20140816144310
1520,4947,20140813151201
1520,4325,20140818135249
1520,9312,20140814124152
7616,659,20140815132108
7616,4833,20140814122327
5977,3074,20140814115607
5977,9515,20140820161307
5977,3073,20140818190354
5977,9435,20140818120956
2997,11640,20140812112851
2997,11538,20140813133321
221,10746,20140812112133
8825,5129,20140815154335
8825,5175,20140822163112
8825,5257,20140822131227
8825,5136,20140815180957
3528,3771,20140815182140
3528,7974,20140812152015
7373,10374,20140812123600
7079,4631,20140816120140
7079,11011,20140815192824
7079,4631,20140815181319
7079,4631,20140815164506
8609,5295,20140816190507
8609,5417,20140816143704
8609,5331,20140812102621
4088,2155,20140813181115
4088,11538,20140824181640
4088,6210,20140824151604
4088,6225,20140824134900
4088,6472,20140823123009
5817,4909,20140816104735
5817,4909,20140815141718
5817,4909,20140814101655
5817,4895,20140812101814
4379,9200,20140816112518
8342,4966,20140814181639
8342,4940,20140814121105
8342,648,20140813175912
3688,9093,20140814182608
3688,4978,20140813175259
9631,1819,20140815104233
2502,7971,20140813181515
2502,7971,20140813142955
9135,9006,20140813182436
9135,9202,20140816151238
9135,655,20140815184305
9135,549,20140815173146
4132,1994,20140813130148
4132,3729,20140812164825
5634,7942,20140821150528
5634,4449,20140819131932
5634,9233,20140816131830
7460,18,20140815163502
7460,3864,20140814110100
1359,4851,20140815151512
1359,4883,20140814103445
2465,5264,20140820105356
2465,5210,20140819164342
9787,9110,20140813173101
6273,5982,20140820111859
8570,11282,20140812145620
8570,4655,20140812111402
8484,3028,20140815174249
8484,3028,20140816170537
5332,11598,20140813142609
5332,6270,20140821184641
9342,6414,20140816154323
9342,11608,20140816102121
9342,11512,20140815191129
9219,10437,20140816151707
9219,11282,20140821125831
4313,11902,20140814183749
4313,11438,20140814172305
3759,11180,20140812163538
3759,6564,20140816123249
3759,6993,20140815115545
7328,7399,20140812115110
7328,5502,20140824182248
7328,5417,20140824100231
7328,5331,20140823182510
6178,635,20140821173749
54,3201,20140816162250
54,7329,20140816125529
8478,7231,20140815190154
8478,6662,20140814185644
8478,7068,20140814172445
3046,9235,20140814143038
3046,4882,20140813102135
3046,5025,20140812121316
7760,9059,20140813144058
7760,9059,20140814164354
7760,9,20140813171036
2523,4391,20140813115952
2523,9027,20140812102333
1857,7935,20140815180319
6368,4345,20140824143946
6368,4325,20140824135940
6368,7244,20140823101426
6671,7987,20140815140653
6671,8066,20140816100423
3614,4337,20140813173454
3614,4337,20140814140758
208,11145,20140815150955
7030,3571,20140824124941
7030,10510,20140820132024
508,5736,20140812102837
508,5736,20140821163242
508,5736,20140820115445
508,5654,20140818193910
4239,11336,20140812102927
4239,4758,20140823183211
4239,5933,20140814121504
4953,11761,20140812143355
5671,11590,20140816115147
5671,11308,20140815181909
5671,11308,20140815113041
8728,3808,20140816170049
8728,9214,20140816154250
8728,9149,20140816122931
6835,8034,20140813113501
2618,8066,20140813174215
2618,978,20140822130022
2618,9164,20140816171559
2618,4909,20140816140941
6354,11574,20140822161004
6354,11574,20140822125607
6354,6472,20140821142546
9938,9922,20140815180041
9938,28,20140812152947
9938,3836,20140812124104
5160,6536,20140824111955
5160,6536,20140823151129
5160,6536,20140823102621
6322,4684,20140814123711
2227,11018,20140823161846
2227,4631,20140822121735
2227,4631,20140819154824
9625,11948,20140824102459
5222,4614,20140814152533
5222,11286,20140815161059
1717,1887,20140812175413
1717,3209,20140824162131
1717,3224,20140823155414
1717,1930,20140823123310
8458,10605,20140812103631
1537,2382,20140812120629
1537,4995,20140816113533
1537,9130,20140815194351
1537,664,20140814163133
5641,9928,20140816194507
9102,181,20140813103357
9102,181,20140823121515
9102,181,20140823112956
9102,7102,20140822160536
6864,3323,20140824132239
6864,401,20140824112933
6864,3323,20140824103037
2838,7356,20140821164704
2838,7356,20140820135355
2838,3730,20140818180520
956,9235,20140820154851
5893,9299,20140813161401
5893,648,20140815134547
5524,7941,20140812174232
8474,7217,20140816180543
8474,7182,20140816172145
633,418,20140813144558
633,3593,20140815110550
633,3593,20140814155224
1631,3199,20140824124547
1631,3199,20140823121430
9217,9215,20140812115940
9217,9060,20140822185842
9217,9339,20140816122336
9217,9060,20140816100212
1398,181,20140813132541
1398,181,20140824151810
1398,11902,20140824102418
1398,181,20140822180817
4316,1784,20140814182438
513,11640,20140814104011
513,6472,20140812173923
513,11640,20140812111807
1310,5736,20140823120719
1310,5669,20140814162807
1310,5742,20140813175739
5076,6133,20140812135239
5076,11512,20140813144132
5076,6133,20140812165017
5076,6133,20140812144342
6473,11240,20140812165627
6473,4617,20140812173109
5204,1667,20140812134156
2858,9170,20140824172247
2858,9170,20140823161325
2858,9170,20140823104246
8424,9542,20140812172642
8424,1845,20140813174653
6836,10610,20140813184855
6836,5105,20140824120145
6836,5105,20140821113114
6836,5143,20140818175629
5986,11646,20140812183807
5231,11725,20140813164234
3750,9095,20140816120145
3750,9023,20140816114041
3750,9151,20140815193643
9114,11640,20140814155848
9114,11640,20140813172519
7179,6225,20140824115357
7179,7510,20140822183553
7179,11649,20140819190317
7014,7980,20140819150940
7014,664,20140818121427
7014,5025,20140816105536
7172,3427,20140813130046
7172,3415,20140816182431
7172,3431,20140816134704
7172,416,20140815125204
1512,11180,20140812162145
1512,7231,20140812182907
726,3028,20140824180622
726,3028,20140824162243
726,9298,20140821112059
7052,5733,20140822162937
7052,711,20140815172319
7052,3826,20140812140155
942,850,20140820103217
1118,9866,20140821111828
1885,3316,20140823133459
7879,8015,20140824161043
7879,9110,20140822145034
7879,10726,20140821103819
4114,9011,20140812124151
4114,9059,20140814143658
4114,9027,20140813145450
4114,9059,20140813133742
7710,3814,20140815112353
7710,3722,20140822145203
7710,9270,20140822112931
7710,525,20140819130158
2306,9110,20140816173307
4574,9026,20140815195818
823,9147,20140821102122
549,7969,20140821152920
549,4449,20140816131847
549,10444,20140813112929
6782,1689,20140818101429
6782,1632,20140815152800
6782,8730,20140814130915
4677,9118,20140822121115
4677,9225,20140820145024
1027,4655,20140824141213
1027,4539,20140816125441
1027,4637,20140815112724
4872,4753,20140823132226
7234,3826,20140815154001
7234,10746,20140822191424
7234,4895,20140822153201
7234,9277,20140822130417
2758,9147,20140812185518
2758,9124,20140815121047
2924,4524,20140813170538
2924,4482,20140816141740
2924,4515,20140815144629
2924,4631,20140814115016
4740,4340,20140813151549
4740,4919,20140824101014
4740,9599,20140815104320
7992,7231,20140812190535
7992,11850,20140815163956
2239,3117,20140818111032
2239,3127,20140816101211
2239,3073,20140812154300
5208,3058,20140812185455
5208,9450,20140816111503
5208,7722,20140815121713
5208,3028,20140814131132
6577,4353,20140824143313
6577,9067,20140818164009
5036,2155,20140812170428
2968,11425,20140814123324
5966,5957,20140824194126
2500,5030,20140814185549
2500,9132,20140824172635
2500,9071,20140823182546
2500,4449,20140821193359
2500,8978,20140818103225
7193,6206,20140824143504
7193,6472,20140824135402
7193,11640,20140820115054
5012,1622,20140815120639
5012,8734,20140823145821
5012,8764,20140822163252
5012,899,20140819123958
5012,5035,20140818141245
2511,8697,20140814124122
2511,8726,20140822144228
5435,7587,20140818171658
5435,249,20140822184341
5435,958,20140821183524
5609,3427,20140814173651
5609,3427,20140816110604
5609,9896,20140815133000
1741,9824,20140816182222
1741,9824,20140816151252
1741,9824,20140815180507
1741,9824,20140813165507
3931,11894,20140813150251
3931,6570,20140816170515
3931,6570,20140816101900
3931,6566,20140815154620
3931,6662,20140815101314
3264,7275,20140816191651
3264,7360,20140816184601
5627,6472,20140816153241
5627,6199,20140814110137
5627,11640,20140813190133
6430,10387,20140812101830
6356,4233,20140821112715
6356,7722,20140816123354
6356,3024,20140815165756
4676,9519,20140818113259
4676,9519,20140814185723
4676,9519,20140814132249
4563,5486,20140813175028
4563,5486,20140819162042
4563,5486,20140816185727
4563,5486,20140815182013
4563,5486,20140815150154
1166,3028,20140816133420
495,9515,20140813170843
495,9515,20140813162947
495,9515,20140813113135
495,9515,20140812161157
3197,5406,20140815165558
1755,4996,20140824185731
1755,4925,20140824155250
1755,9155,20140819184303
258,11761,20140812114225
258,11761,20140822103438
4259,5258,20140824171355
4259,5264,20140824122022
4259,5257,20140822171855
4259,10560,20140822105917
8233,10628,20140824184109
8233,10560,20140824160212
481,9303,20140812105637
481,7941,20140824105145
481,11640,20140821105522
481,6206,20140815130957
481,6472,20140814111814
2735,4857,20140814164003
2735,7942,20140813124003
2735,7942,20140812125610
815,3780,20140812102929
815,10501,20140819165448
815,7967,20140816105838
815,3771,20140815181351
815,4437,20140814165100
9480,9090,20140818114139
9480,7980,20140824120502
9480,3219,20140824103155
9480,9685,20140821114136
9480,9685,20140820165421
1660,5152,20140814193820
1660,5152,20140816104925
5929,9163,20140816150315
7055,5210,20140814115100
7055,10508,20140815105558
7055,10610,20140814193110
7244,1622,20140813115814
5101,11449,20140812105106
5020,11902,20140814161614
7402,2155,20140821120925
7402,8066,20140815145930
7402,8860,20140815135702
6883,10705,20140815115652
6883,11512,20140815144427
3722,4916,20140822144350
3722,9253,20140822123204
3722,1790,20140822110835
6759,9526,20140823105343
6759,9467,20140819121031
6759,9499,20140818180854
5726,4756,20140812173051
5726,4340,20140823115248
5726,4340,20140816124553
5726,4340,20140815193016
5176,5714,20140824142500
5176,10879,20140823105729
5176,5714,20140821113446
161,6472,20140812115227
161,6472,20140820104716
161,11574,20140813193553
5764,11696,20140821102736
5764,11759,20140816180205
5764,6207,20140816174530
4428,4825,20140822130249
4428,4540,20140818175759
4428,5834,20140818162026
9247,9175,20140824170549
9247,9175,20140824113950
9247,7942,20140822141945
2308,11688,20140816194551
7637,4947,20140813125009
7637,4947,20140815180408
1333,6638,20140819160953
1333,6638,20140822181159
209,3295,20140814164140
209,7942,20140818151353
209,9200,20140814190811
8223,9202,20140813145600
8223,4856,20140814113545
733,9293,20140816101403
733,9219,20140814170115
8560,537,20140813140209
8560,3864,20140815101715
1543,8745,20140821110801
7362,6255,20140814164446
7362,6255,20140815172125
6002,4425,20140814191244
6002,9182,20140819105624
446,9127,20140821113458
446,533,20140814185208
446,7273,20140814131728
5716,7231,20140823183130
7194,7244,20140813111553
6876,11902,20140813161738
954,7155,20140824140552
954,7155,20140823120435
954,7155,20140822190426
954,7155,20140822120402
8612,3427,20140823184224
8612,3610,20140822190121
8612,9872,20140814140712
1752,7310,20140812100240
1752,4867,20140824180913
1752,4966,20140823133839
1752,9023,20140822152406
1752,3885,20140821164016
2677,936,20140824164627
2677,8697,20140819185910
2677,8706,20140818135318
5006,9210,20140822150658
5006,3846,20140822115026
5006,3846,20140822102108
5006,3883,20140821100604
5407,4848,20140815180802
6451,3827,20140823183907
6451,3827,20140822113457
6451,9270,20140820123041
1506,7163,20140824154548
1506,11849,20140821131233
1506,6662,20140816184652
2401,181,20140819175131
2401,6599,20140815110132
2401,11849,20140812174321
3763,6570,20140819172242
9176,8860,20140816110352
9176,8872,20140816174219
9176,2114,20140816162147
3095,4220,20140818104402
3095,9467,20140822124609
3095,3127,20140822112313
3857,8870,20140815163900
3857,8860,20140816124237
3857,8860,20140816101340
5761,9872,20140812153936
2170,9901,20140822183223
2170,3470,20140824190624
2170,2155,20140824160636
2170,8706,20140824141044
2170,2155,20140823171403
2364,9147,20140812102923
4492,6662,20140814114916
4492,11092,20140823114803
4492,7068,20140822181839
4492,6662,20140821172651
4492,11894,20140821165614
157,1689,20140812163209
157,9719,20140816190450
9276,28,20140814191228
9276,9291,20140816190455
9112,4483,20140815180252
9112,4671,20140813163552
9112,4671,20140813135012
1652,10645,20140819134607
4915,10678,20140812130859
4915,10678,20140823194900
4915,10678,20140823113453
4915,10772,20140822134749
4915,10759,20140820190436
9669,11402,20140824100449
9669,10499,20140823144009
9669,9214,20140823123258
9669,3885,20140822190459
7820,5933,20140822142800
7820,9685,20140822124925
7820,9219,20140821175819
7820,9183,20140821151214
7131,6738,20140814141035
7131,5340,20140813165508
103,9838,20140814165216
103,4753,20140816132107
7370,3827,20140815130234
29,11763,20140815162213
29,11598,20140814192836
6598,11770,20140813170514
6719,11930,20140814153621
7577,5794,20140816160609
7577,10843,20140815193613
7577,5742,20140813113835
5532,10918,20140815194008
5532,10918,20140815133224
493,5683,20140823171510
493,5683,20140822121048
493,4580,20140815174611
7035,6701,20140816160804
7035,11640,20140815192301
7035,6312,20140815162506
7035,11640,20140815155806
545,6210,20140824161911
545,6296,20140824141404
545,6296,20140824121016
545,6229,20140823151559
3240,11894,20140813190732
3240,11825,20140815104717
955,7243,20140820100606
955,7155,20140819172503
955,7243,20140819154722
955,7155,20140818162354
3061,7155,20140818162554
3061,11850,20140816114412
6180,6530,20140816130455
6180,11849,20140815103322
5788,9164,20140813182127
5788,1910,20140822145601
5788,5015,20140820110902
8179,5175,20140824151753
8179,5175,20140816145050
8179,5175,20140816135302
8816,11385,20140814182842
8816,11385,20140816130737
8816,11385,20140815144858
1086,9310,20140815132512
1086,9310,20140818171529
4246,10993,20140812133359
4246,4534,20140824122829
4246,4631,20140822191041
4246,4631,20140820175346
2517,7390,20140816151437
2517,5257,20140816130645
3583,6627,20140814110035
3583,6542,20140813190849
3583,6581,20140813182203
4454,3527,20140816131034
1702,9130,20140816112635
4040,7404,20140814123530
4939,9060,20140814161437
4939,9023,20140818120717
4939,537,20140815170631
2736,8842,20140812121348
2736,8842,20140815153253
2736,8842,20140814114509
5320,6542,20140812130325
7158,7786,20140812164201
4060,3761,20140824191831
4060,5738,20140819153910
4060,5739,20140819104013
7339,9194,20140813182523
7339,2318,20140814144902
6120,7318,20140823120927
6120,3763,20140818145615
511,11640,20140813165443
511,11640,20140814165444
4458,5175,20140813122947
4458,5175,20140815133312
4458,5175,20140814144701
4458,5175,20140814104839
4962,5042,20140812144636
4962,10027,20140816141213
4962,9671,20140816131745
9200,10554,20140812145625
