user_id,income,entermament,baby,gender,shopping,shop_id,classification,userlongitude,userlatitude,shoplongitude,shoplatitude,arrival_time,duration,longDif,latDif,sumDif
1217,2,1,1,2,7,9315,1,115.46086,38.80642,115.506481,38.822759,20140818112719,36,0.045620999999997025,0.016338999999994996,0.06195999999999202
1217,2,1,1,2,7,1790,6,115.00323,38.68558,115.257285,38.703309,20140818103951,29,0.2540549999999939,0.017728999999995665,0.2717839999999896
4651,2,1,1,2,7,5714,6,114.67474,39.34972,114.679532,39.354733,20140812112451,25,0.0047919999999948,0.005013000000005263,0.009805000000000064
4651,2,1,1,2,7,10887,1,114.48235,39.224487,114.658727,39.275815,20140821150610,36,0.17637700000000223,0.05132799999999804,0.22770500000000027
4651,2,1,1,2,7,5621,6,114.48235,39.224487,114.509899,39.226622,20140814145614,29,0.027549000000007595,0.002134999999995557,0.029684000000003152
7024,2,1,1,2,7,11512,1,116.05277,39.12551,116.06808,39.126298,20140824131442,36,0.01530999999999949,7.880000000000109E-4,0.0160979999999995
7024,2,1,1,2,7,11640,1,116.032104,39.107105,116.036574,39.111189,20140823194541,29,0.0044699999999977535,0.004084000000005972,0.008554000000003725
7024,2,1,1,2,7,11635,1,116.02316,39.129814,116.032816,39.130741,20140823154550,32,0.00965599999999256,9.269999999972356E-4,0.010582999999989795
7024,2,1,1,2,7,6472,6,116.03695,39.11342,116.037866,39.128145,20140822180136,36,9.159999999894808E-4,0.01472500000000565,0.01564099999999513
75,2,6,0,1,5,9027,1,115.50124,38.83781,115.505559,38.848285,20140824184718,36,0.00431900000000951,0.010474999999999568,0.014794000000009078
75,2,6,0,1,5,4964,6,115.51364,38.85678,115.520698,38.861435,20140823190140,29,0.007058000000000675,0.004654999999999632,0.011713000000000306
75,2,6,0,1,5,4947,6,115.491776,38.84693,115.507967,38.852107,20140823170057,32,0.016190999999992073,0.005176999999996212,0.021367999999988285
75,2,6,0,1,5,9,8,115.49194,38.837776,115.520797,38.855577,20140823122152,36,0.02885700000000213,0.017800999999998623,0.046658000000000754
7202,3,3,0,1,9,1059,6,115.32569,38.428684,115.351036,38.43388,20140813135430,25,0.02534599999999898,0.0051960000000050854,0.030542000000004066
4251,1,2,1,1,5,9119,1,115.44405,38.85937,115.458532,38.859672,20140824171550,36,0.014482000000000994,3.0200000000490945E-4,0.014784000000005904
4251,1,2,1,1,5,556,8,115.46179,38.87211,115.467319,38.883753,20140822190037,29,0.005529000000009887,0.011642999999999404,0.01717200000000929
4251,1,2,1,1,5,9164,1,115.432,38.852,115.461687,38.865761,20140822175332,32,0.029686999999995578,0.013761000000002355,0.04344799999999793
4251,1,2,1,1,5,7273,8,115.4364,38.86885,115.447519,38.870607,20140821130557,36,0.011118999999993662,0.0017569999999977881,0.01287599999999145
78,3,3,0,1,9,1980,6,115.36222,38.67111,115.380507,38.682117,20140813175101,25,0.01828700000000083,0.011006999999999323,0.029294000000000153
78,3,3,0,1,9,1980,6,115.36222,38.67111,115.380507,38.682117,20140824171207,36,0.01828700000000083,0.011006999999999323,0.029294000000000153
78,3,3,0,1,9,1980,6,115.36222,38.67111,115.380507,38.682117,20140823181414,29,0.01828700000000083,0.011006999999999323,0.029294000000000153
78,3,3,0,1,9,1980,6,115.36222,38.67111,115.380507,38.682117,20140823154720,32,0.01828700000000083,0.011006999999999323,0.029294000000000153
78,3,3,0,1,9,1980,6,115.36222,38.67111,115.380507,38.682117,20140823110646,36,0.01828700000000083,0.011006999999999323,0.029294000000000153
1883,2,1,1,2,7,3109,6,114.9691,38.75997,114.970475,38.768774,20140824154316,36,0.0013749999999959073,0.008803999999997814,0.01017899999999372
1883,2,1,1,2,7,9467,1,114.96425,38.74758,114.973772,38.750887,20140822110538,29,0.009521999999989816,0.0033069999999995048,0.012828999999989321
5678,3,3,0,1,9,3028,6,114.98765,38.74329,114.988304,38.750366,20140820170548,36,6.539999999972679E-4,0.007075999999997862,0.00772999999999513
5678,3,3,0,1,9,3028,6,114.975975,38.746124,114.988304,38.750366,20140815124301,32,0.01232899999999404,0.004241999999997859,0.016570999999991898
5678,3,3,0,1,9,3028,6,114.98765,38.74329,114.988304,38.750366,20140814100120,36,6.539999999972679E-4,0.007075999999997862,0.00772999999999513
8199,2,4,0,1,6,9267,9,115.45636,38.85855,115.460752,38.886393,20140824174319,36,0.004391999999995733,0.027842999999997176,0.03223499999999291
8199,2,4,0,1,6,9119,1,115.44405,38.85937,115.458532,38.859672,20140822125851,29,0.014482000000000994,3.0200000000490945E-4,0.014784000000005904
8199,2,4,0,1,6,3826,6,115.45272,38.88857,115.455551,38.891005,20140816191404,36,0.002831000000000472,0.0024349999999984107,0.005265999999998883
3572,1,2,0,1,6,635,3,115.46179,38.87211,115.474184,38.877637,20140822101142,36,0.01239400000000046,0.005527000000000726,0.017921000000001186
3572,1,2,0,1,6,4904,6,115.485275,38.858055,115.503096,38.868044,20140820145927,29,0.017820999999997866,0.009988999999997361,0.027809999999995227
3572,1,2,0,1,6,7978,8,115.52405,38.890244,115.576077,38.892908,20140815110636,32,0.05202699999999538,0.002663999999995781,0.05469099999999116
3572,1,2,0,1,6,9089,1,115.49191,38.85547,115.501945,38.859475,20140813104533,36,0.010035000000002015,0.004005000000006476,0.01404000000000849
2470,1,2,1,1,5,7959,8,115.49066,38.81875,115.506512,38.858815,20140812145222,25,0.015851999999995314,0.04006499999999846,0.05591699999999378
2470,1,2,1,1,5,10494,1,115.46627,38.81234,115.474694,38.814135,20140824100305,36,0.008424000000005094,0.0017950000000013233,0.010219000000006417
2470,1,2,1,1,5,10494,1,115.46627,38.81234,115.474694,38.814135,20140822171520,29,0.008424000000005094,0.0017950000000013233,0.010219000000006417
2470,1,2,1,1,5,11315,1,115.70668,39.13118,115.84626,39.244814,20140821153155,32,0.13957999999999515,0.11363399999999757,0.2532139999999927
2470,1,2,1,1,5,7942,8,115.52722,38.860558,115.662431,39.02749,20140821143717,36,0.1352109999999982,0.16693200000000274,0.30214300000000094
8940,2,1,1,2,2,8731,1,115.07842,38.47319,115.099068,38.495399,20140815124924,25,0.020648000000008437,0.022208999999996593,0.04285700000000503
6674,2,1,1,2,2,9671,1,115.44716,38.5052,115.455716,38.577565,20140823154150,25,0.008555999999998676,0.07236499999999779,0.08092099999999647
4235,2,6,0,1,5,7996,8,115.50079,38.83138,115.503684,38.837178,20140820182310,36,0.0028940000000119426,0.005797999999998638,0.00869200000001058
4235,2,6,0,1,5,4829,6,115.5023,38.855972,115.502956,38.86312,20140820133858,29,6.559999999922184E-4,0.00714800000000082,0.007803999999993039
4235,2,6,0,1,5,9027,1,115.504456,38.8424,115.505559,38.848285,20140815185232,32,0.0011030000000005202,0.005884999999999252,0.006987999999999772
4235,2,6,0,1,5,5939,6,115.64861,39.27778,115.665612,39.286023,20140815130604,36,0.017001999999990858,0.008243000000000222,0.02524499999999108
8053,2,1,0,1,5,13,8,115.62211,38.99575,115.654229,39.019018,20140815123824,25,0.03211899999999446,0.02326800000000162,0.05538699999999608
8167,2,6,0,1,5,3842,6,115.48942,38.862667,115.495993,38.865213,20140824142900,36,0.006573000000003049,0.0025459999999952743,0.009118999999998323
8167,2,6,0,1,5,3847,6,115.48942,38.862667,115.498569,38.864694,20140824101136,29,0.009149000000007845,0.0020269999999982247,0.01117600000000607
8167,2,6,0,1,5,4851,6,115.46778,38.892048,115.467899,38.896678,20140823184813,32,1.1899999999798183E-4,0.004629999999998802,0.004748999999996784
8167,2,6,0,1,5,8986,1,115.44278,38.878613,115.466368,38.883149,20140823151739,36,0.023588000000003717,0.00453600000000165,0.028124000000005367
8446,2,1,1,2,7,9023,1,115.35306,38.806946,115.476652,38.854699,20140823125714,36,0.12359200000000214,0.04775299999999305,0.1713449999999952
8446,2,1,1,2,7,8842,1,114.98278,38.52111,115.013596,38.522631,20140816153215,32,0.03081600000000151,0.001520999999996775,0.032336999999998284
8446,2,1,1,2,7,1622,6,114.98278,38.52111,114.993035,38.522426,20140813181056,36,0.010255000000000791,0.0013160000000027594,0.01157100000000355
575,2,1,1,2,2,10541,1,115.93963,38.98682,115.946745,38.994773,20140812102825,25,0.007115000000013083,0.007953000000000543,0.015068000000013626
575,2,1,1,2,2,10653,1,115.71471,39.0003,116.142288,39.008091,20140824163029,36,0.4275779999999969,0.007790999999997439,0.43536899999999434
575,2,1,1,2,2,9080,1,115.516,38.8125,115.549075,38.907565,20140822170922,29,0.033074999999996635,0.09506499999999818,0.1281399999999948
575,2,1,1,2,2,9328,1,115.63637,39.01912,115.646949,39.019711,20140821170407,32,0.010579000000007,5.910000000000082E-4,0.011170000000007008
575,2,1,1,2,2,11437,1,115.5635,39.0333,115.750519,39.183588,20140819155004,36,0.18701899999999227,0.1502880000000033,0.3373069999999956
2357,2,1,1,2,7,3290,6,115.45472,38.61945,115.475907,38.647803,20140814123115,25,0.021187000000011835,0.028353000000002737,0.04954000000001457
2357,2,1,1,2,7,1019,6,115.21015,38.37043,115.327492,38.428806,20140815165854,36,0.11734200000000783,0.05837600000000265,0.17571800000001048
2357,2,1,1,2,7,9687,1,115.47667,38.69639,115.490459,38.770911,20140814131756,29,0.013789000000002716,0.07452099999999717,0.08830999999999989
5043,3,3,0,1,9,4962,6,115.4586,38.89151,115.459842,38.898882,20140823122247,25,0.0012419999999906395,0.007372000000003709,0.008613999999994348
2383,2,1,1,2,7,9273,1,115.46559,38.878433,115.472862,38.879982,20140813115941,25,0.007272000000000389,0.001548999999997136,0.008820999999997525
2383,2,1,1,2,7,5131,6,115.91693,38.92284,115.985191,38.945725,20140824112435,36,0.06826100000000679,0.022885000000002265,0.09114600000000905
2383,2,1,1,2,7,6270,6,116.032104,39.107105,116.033138,39.124422,20140822192514,29,0.0010339999999899874,0.017317000000005578,0.018350999999995565
2383,2,1,1,2,7,10625,1,115.9002,38.9385,115.98785,38.942,20140822154424,32,0.08764999999999645,0.003500000000002501,0.09114999999999895
2383,2,1,1,2,7,9273,1,115.46559,38.878433,115.472862,38.879982,20140820115819,36,0.007272000000000389,0.001548999999997136,0.008820999999997525
4896,2,1,1,1,6,549,8,115.32745,38.949883,115.332913,38.954241,20140824122706,36,0.005463000000005991,0.004358000000003415,0.009821000000009406
4896,2,1,1,1,6,549,8,115.32745,38.949883,115.332913,38.954241,20140824103033,29,0.005463000000005991,0.004358000000003415,0.009821000000009406
4896,2,1,1,1,6,655,3,115.333786,38.95581,115.334605,38.955987,20140814181228,32,8.189999999927977E-4,1.7700000000075988E-4,9.959999999935576E-4
4896,2,1,1,1,6,655,3,115.31908,38.934155,115.334605,38.955987,20140814174908,36,0.01552499999999668,0.021832000000003404,0.037357000000000085
2091,2,1,1,2,7,5736,6,114.685524,39.352554,114.699267,39.359482,20140812124132,25,0.013743000000005168,0.006928000000002044,0.02067100000000721
2091,2,1,1,2,7,5608,6,114.58822,39.140644,114.601289,39.142683,20140823120130,36,0.01306899999998734,0.0020389999999963493,0.01510799999998369
2091,2,1,1,2,7,5618,6,114.61472,39.34855,114.634688,39.350966,20140820160118,29,0.019967999999991548,0.002415999999996643,0.02238399999998819
2091,2,1,1,2,7,5736,6,114.69543,39.35242,114.699267,39.359482,20140819133836,32,0.003837000000004309,0.007061999999997681,0.01089900000000199
2091,2,1,1,2,7,10935,1,114.67474,39.34972,114.687769,39.355046,20140819105931,36,0.013029000000003066,0.005326000000003717,0.018355000000006783
3395,2,1,1,2,2,8697,1,114.995056,38.513077,114.997979,38.515228,20140822170549,25,0.002922999999995568,0.0021509999999977936,0.005073999999993362
1341,2,2,0,1,5,3416,6,115.7747,38.6802,115.782094,38.680758,20140812122109,25,0.007394000000005008,5.5799999999806E-4,0.007952000000003068
1341,2,2,0,1,5,416,8,115.7747,38.6802,115.7826,38.685441,20140820192824,36,0.007900000000006457,0.005240999999998053,0.01314100000000451
1341,2,2,0,1,5,416,8,115.7747,38.6802,115.7826,38.685441,20140818173122,29,0.007900000000006457,0.005240999999998053,0.01314100000000451
1341,2,2,0,1,5,3416,6,115.7747,38.6802,115.782094,38.680758,20140816162314,36,0.007394000000005008,5.5799999999806E-4,0.007952000000003068
5094,2,1,1,2,2,9657,1,115.60697,38.70041,115.615751,38.702373,20140813175519,25,0.00878099999999904,0.0019630000000034897,0.01074400000000253
5094,2,1,1,2,2,9657,1,115.60697,38.70041,115.615751,38.702373,20140815122111,36,0.00878099999999904,0.0019630000000034897,0.01074400000000253
5552,2,3,1,2,8,9604,1,115.14359,38.68971,115.149427,38.69465,20140812143941,25,0.005836999999999648,0.004940000000004829,0.010777000000004477
5552,2,3,1,2,8,9553,3,115.151085,38.707417,115.158168,38.713931,20140823175456,36,0.00708300000000861,0.006514000000002795,0.013597000000011406
5552,2,3,1,2,8,1832,6,115.16818,38.70963,115.17289,38.711749,20140821164555,29,0.004709999999988668,0.002119000000000426,0.006828999999989094
5552,2,3,1,2,8,1869,6,115.151085,38.707417,115.152103,38.711524,20140821155126,32,0.0010180000000019618,0.00410699999999764,0.005124999999999602
5552,2,3,1,2,8,1869,6,115.14359,38.68971,115.152103,38.711524,20140821102208,36,0.008512999999993554,0.021813999999999112,0.030326999999992665
1882,2,1,1,2,7,3053,6,114.97054,38.72488,114.987633,38.74172,20140816154236,25,0.01709300000000269,0.016840000000001965,0.033933000000004654
1882,2,1,1,2,7,3053,6,114.97857,38.73108,114.987633,38.74172,20140824143701,36,0.0090629999999976,0.010640000000002203,0.019702999999999804
1882,2,1,1,2,7,3017,6,114.98043,38.74275,114.98745,38.743901,20140820153420,29,0.00701999999999714,0.0011510000000001241,0.008170999999997264
1882,2,1,1,2,7,9467,1,114.97169,38.70042,114.973772,38.750887,20140819171434,32,0.0020820000000014716,0.0504669999999976,0.05254899999999907
9659,3,3,0,1,9,4220,6,114.388466,38.83136,114.434277,38.834353,20140812113751,25,0.04581100000000049,0.002993000000003576,0.048804000000004066
6192,2,1,1,2,7,1175,6,114.18925,38.853966,114.202837,38.854088,20140824185902,36,0.013587000000001126,1.2199999999751299E-4,0.013708999999998639
6192,2,1,1,2,7,1101,6,114.18196,38.85257,114.220779,38.869076,20140824141234,29,0.0388189999999895,0.016505999999999688,0.05532499999998919
6192,2,1,1,2,7,8506,1,114.18196,38.85257,114.186973,38.852886,20140824103908,32,0.005012999999991052,3.1599999999798456E-4,0.005328999999989037
6192,2,1,1,2,7,8506,1,114.18196,38.85257,114.186973,38.852886,20140823102934,36,0.005012999999991052,3.1599999999798456E-4,0.005328999999989037
6220,3,3,0,1,9,4951,6,115.52515,38.87599,115.537028,38.876724,20140824115145,25,0.011878000000010047,7.340000000013447E-4,0.012612000000011392
9397,3,3,0,1,9,3536,6,115.7759,38.688683,115.779776,38.689377,20140813170014,25,0.0038760000000053196,6.94000000002859E-4,0.004570000000008179
9397,3,3,0,1,9,3427,6,115.76278,38.684444,115.763993,38.687933,20140823140923,36,0.0012129999999928032,0.0034890000000018517,0.004701999999994655
9397,3,3,0,1,9,3425,6,115.78694,38.696945,115.800468,38.697522,20140821142345,29,0.013527999999993767,5.769999999998277E-4,0.014104999999993595
9397,3,3,0,1,9,3536,6,115.7759,38.688683,115.779776,38.689377,20140813190421,36,0.0038760000000053196,6.94000000002859E-4,0.004570000000008179
1530,2,1,0,1,5,549,8,115.30488,38.951366,115.332913,38.954241,20140822185319,25,0.028033000000007746,0.0028750000000030695,0.030908000000010816
1223,3,3,0,1,9,3452,6,115.74621,38.68117,115.767919,38.685117,20140821113945,25,0.02170900000000131,0.003946999999996592,0.025655999999997903
1223,3,3,0,1,9,3536,6,115.7759,38.688683,115.779776,38.689377,20140823154052,36,0.0038760000000053196,6.94000000002859E-4,0.004570000000008179
3902,2,1,1,2,7,2114,6,115.3229,38.4054,115.326507,38.408776,20140816103211,25,0.0036070000000023583,0.003376000000002932,0.0069830000000052905
3902,2,1,1,2,7,8860,1,115.326584,38.42339,115.335131,38.424071,20140816111340,36,0.008547000000007188,6.810000000001537E-4,0.009228000000007341
9343,3,3,0,1,9,4962,6,115.454544,38.89681,115.459842,38.898882,20140814170933,36,0.00529799999999625,0.0020719999999982974,0.007369999999994548
2209,1,2,1,1,5,9093,1,115.47707,38.8928,115.48201,38.89314,20140824122911,36,0.004940000000004829,3.4000000000133923E-4,0.005280000000006169
2209,1,2,1,1,5,10503,1,115.644196,39.00479,115.649831,39.01709,20140820142542,29,0.005635000000012269,0.012300000000003308,0.017935000000015577
2209,1,2,1,1,5,10482,1,115.47417,38.881943,115.475695,38.882952,20140819120059,32,0.0015250000000008868,0.0010090000000033683,0.002534000000004255
2209,1,2,1,1,5,7893,8,115.38686,38.84926,115.497237,38.866077,20140814170810,36,0.11037699999999973,0.016816999999996085,0.1271939999999958
4537,3,3,0,1,9,1930,6,115.4788,38.768784,115.48542,38.770658,20140823151533,36,0.006619999999998072,0.0018740000000008195,0.008493999999998891
4537,3,3,0,1,9,1930,6,115.4788,38.768784,115.48542,38.770658,20140823104133,29,0.006619999999998072,0.0018740000000008195,0.008493999999998891
4537,3,3,0,1,9,4543,6,115.47779,38.86261,115.515345,39.354,20140814180509,36,0.03755499999999756,0.49139000000000266,0.5289450000000002
6691,1,2,1,1,5,7975,8,115.4061,38.9105,115.418129,38.91916,20140812173011,25,0.012028999999998291,0.008659999999999002,0.020688999999997293
6691,1,2,1,1,5,7273,8,115.40105,38.85626,115.447519,38.870607,20140823191027,36,0.04646900000000187,0.014347000000000776,0.060816000000002646
6691,1,2,1,1,5,9333,1,115.4,38.8742,115.42306,38.875558,20140823154612,29,0.02306000000000097,0.0013579999999961956,0.024417999999997164
6691,1,2,1,1,5,9135,1,115.39831,38.885242,115.43345,38.897948,20140818171442,32,0.035139999999998395,0.012706000000001438,0.04784599999999983
6691,1,2,1,1,5,7310,8,115.39831,38.885242,115.441688,38.887165,20140815153718,36,0.043378000000004135,0.001923000000005004,0.04530100000000914
8601,2,1,1,2,7,9567,1,115.18056,38.72307,115.196946,38.731412,20140815100745,25,0.016385999999997125,0.008341999999998961,0.024727999999996086
8601,2,1,1,2,7,1817,6,115.05568,38.72856,115.103631,38.728879,20140815130909,36,0.047950999999997634,3.189999999975157E-4,0.04826999999999515
1581,2,6,0,1,5,3776,6,115.49191,38.85547,115.505012,38.857284,20140813175554,25,0.013101999999989289,0.001814000000003091,0.01491599999999238
1581,2,6,0,1,5,4862,6,115.48398,38.881058,115.504452,38.891539,20140823171728,36,0.020471999999998047,0.01048099999999863,0.030952999999996678
1581,2,6,0,1,5,9143,1,115.47779,38.86261,115.4792,38.865712,20140823122820,29,0.0014100000000070168,0.0031020000000054893,0.004512000000012506
1581,2,6,0,1,5,7295,8,115.485275,38.858055,115.489979,38.866744,20140822175322,32,0.004704000000003816,0.008688999999996838,0.013393000000000654
1581,2,6,0,1,5,3776,6,115.5023,38.855972,115.505012,38.857284,20140819130818,36,0.0027119999999882793,0.0013119999999986476,0.004023999999986927
8121,2,6,0,1,5,3784,6,115.51708,38.883602,115.523154,38.88404,20140824171335,36,0.0060739999999981364,4.3799999999549755E-4,0.006511999999993634
8121,2,6,0,1,5,3731,6,115.49653,38.87585,115.509437,38.882397,20140824164814,29,0.012906999999998447,0.006546999999997638,0.019453999999996086
8121,2,6,0,1,5,7974,8,115.4922,38.85831,115.501794,38.859503,20140824103226,32,0.009594000000006986,0.0011929999999935603,0.010787000000000546
8121,2,6,0,1,5,8988,1,115.494774,38.86136,115.4982,38.863443,20140823163246,36,0.003425999999990381,0.002082999999998947,0.005508999999989328
2331,3,3,0,1,9,4617,6,115.56443,39.3559,115.601705,39.359503,20140820123856,25,0.03727499999999395,0.0036029999999982465,0.0408779999999922
6926,2,1,1,2,7,5486,6,115.965675,38.928513,116.070594,39.011378,20140824122917,36,0.10491899999999532,0.08286499999999819,0.1877839999999935
6926,2,1,1,2,7,10680,1,116.0925,38.979443,116.103938,38.981368,20140823143549,29,0.011437999999998283,0.0019249999999999545,0.013362999999998237
6926,2,1,1,2,7,10680,1,116.09737,38.97734,116.103938,38.981368,20140823122358,32,0.0065680000000014616,0.00402800000000525,0.010596000000006711
6926,2,1,1,2,7,5331,6,116.09737,38.97734,116.104496,38.981052,20140822150811,36,0.007125999999999522,0.0037120000000001596,0.010837999999999681
4076,2,1,1,2,7,9313,1,115.52515,38.87599,115.531562,38.877306,20140824162627,36,0.00641199999999742,0.001315999999995654,0.007727999999993074
4076,2,1,1,2,7,9313,1,115.52515,38.87599,115.531562,38.877306,20140824120106,29,0.00641199999999742,0.001315999999995654,0.007727999999993074
4076,2,1,1,2,7,4926,6,115.486755,38.87323,115.50592,38.874427,20140821132241,32,0.019165000000000987,0.0011969999999976721,0.02036199999999866
4076,2,1,1,2,7,9313,1,115.52515,38.87599,115.531562,38.877306,20140820173235,36,0.00641199999999742,0.001315999999995654,0.007727999999993074
5268,2,1,1,2,7,3339,6,115.468,38.65328,115.474299,38.654206,20140812105839,25,0.0062989999999985,9.259999999997603E-4,0.007224999999998261
5268,2,1,1,2,7,1019,6,115.29912,38.37866,115.327492,38.428806,20140816144427,36,0.028372000000004505,0.050145999999998025,0.07851800000000253
5268,2,1,1,2,7,6626,6,115.97362,39.451935,116.007209,39.488865,20140812141804,29,0.03358900000000631,0.03692999999999813,0.07051900000000444
5268,2,1,1,2,7,11402,1,115.54778,38.91203,115.772874,39.222653,20140812120858,32,0.22509399999999857,0.31062299999999965,0.5357169999999982
5268,2,1,1,2,7,4975,6,115.47667,38.69639,115.53741,38.881513,20140812111135,36,0.060739999999995575,0.18512299999999726,0.24586299999999284
4477,2,2,0,1,5,7946,5,115.44465,38.89137,115.45475,38.891504,20140822110352,36,0.010100000000008436,1.339999999956376E-4,0.010234000000004073
4477,2,2,0,1,5,7946,5,115.44465,38.89137,115.45475,38.891504,20140821190034,29,0.010100000000008436,1.339999999956376E-4,0.010234000000004073
3237,2,6,0,1,5,7261,6,116.00786,39.498123,116.01998,39.498526,20140819164027,34,0.012120000000010123,4.029999999985989E-4,0.012523000000008722
915,2,1,1,2,7,9139,1,115.52515,38.87599,115.547694,38.884834,20140814132921,23,0.022544000000010556,0.0088439999999963,0.031388000000006855
915,2,1,1,2,7,5015,6,115.51111,38.878613,115.516608,38.882454,20140816120116,23,0.0054980000000028895,0.0038410000000013156,0.009339000000004205
9369,2,2,1,2,8,4909,6,115.44855,38.90156,115.458294,38.912464,20140823122656,23,0.009743999999997754,0.010903999999996472,0.020647999999994227
9369,2,2,1,2,8,4909,6,115.454544,38.89681,115.458294,38.912464,20140823101233,26,0.0037499999999965894,0.015653999999997836,0.019403999999994426
9369,2,2,1,2,8,4909,6,115.455765,38.902897,115.458294,38.912464,20140822152817,30,0.0025289999999955626,0.009566999999996995,0.012095999999992557
9369,2,2,1,2,8,10434,2,114.22745,38.875793,115.116593,38.875937,20140821112702,34,0.88914299999999,1.4399999999881175E-4,0.8892869999999888
2705,2,1,1,2,7,8066,1,115.32056,38.41611,115.325939,38.42222,20140816164517,23,0.005379000000004908,0.006109999999999616,0.011489000000004523
2705,2,1,1,2,7,8066,1,115.317474,38.42148,115.325939,38.42222,20140815192333,26,0.008465000000001055,7.40000000000407E-4,0.009205000000001462
2705,2,1,1,2,7,8860,1,115.3266,38.4235,115.335131,38.424071,20140815142055,30,0.008531000000004951,5.710000000007653E-4,0.009102000000005717
2705,2,1,1,2,7,2114,6,115.3229,38.4054,115.326507,38.408776,20140815120256,34,0.0036070000000023583,0.003376000000002932,0.0069830000000052905
4255,3,3,0,1,9,850,6,114.869,38.46438,115.000552,38.512129,20140822110709,23,0.13155199999999923,0.04774900000000315,0.17930100000000238
8564,3,3,0,1,9,9014,1,115.57001,38.88073,115.586262,38.883114,20140812142143,23,0.016252000000008593,0.0023839999999992756,0.01863600000000787
8564,3,3,0,1,9,9139,1,115.54103,38.876884,115.547694,38.884834,20140822134225,23,0.006664000000000669,0.007950000000001012,0.014614000000001681
8564,3,3,0,1,9,9014,1,115.57001,38.88073,115.586262,38.883114,20140818162833,26,0.016252000000008593,0.0023839999999992756,0.01863600000000787
8564,3,3,0,1,9,9084,9,115.56249,38.88515,115.585769,38.888864,20140816185525,34,0.02327900000000227,0.00371399999999511,0.02699299999999738
5438,1,2,1,1,5,524,8,115.44221,38.8139,115.458568,38.858429,20140824132339,23,0.016357999999996764,0.04452900000000426,0.060887000000001024
5438,1,2,1,1,5,9027,1,115.47384,38.845,115.505559,38.848285,20140818110349,26,0.0317190000000096,0.003284999999998206,0.03500400000000781
5438,1,2,1,1,5,9256,1,115.4445,38.81881,115.469172,38.830446,20140818103307,30,0.024671999999995364,0.011636000000002866,0.03630799999999823
2233,2,1,1,2,2,9333,1,115.42294,38.8754,115.42306,38.875558,20140814104554,23,1.2000000000966793E-4,1.5799999999899228E-4,2.780000000086602E-4
9019,2,1,1,2,7,5581,6,116.11464,38.995674,116.116934,38.999834,20140814134002,23,0.0022940000000062355,0.004159999999998831,0.006454000000005067
9019,2,1,1,2,7,10665,1,116.21555,39.001667,116.228272,39.011098,20140815103239,23,0.01272200000001078,0.009430999999999301,0.02215300000001008
8641,2,1,1,2,7,9165,1,115.44237,38.72942,115.468659,38.830503,20140815153455,26,0.026289000000005558,0.1010830000000027,0.12737200000000826
8641,2,1,1,2,7,4834,6,115.45472,38.86501,115.468833,38.874231,20140814103214,30,0.014113000000008924,0.009221000000003698,0.023334000000012622
8641,2,1,1,2,7,9020,1,115.42463,38.87101,115.431922,38.872524,20140813161055,34,0.0072920000000067375,0.0015140000000002374,0.008806000000006975
310,1,2,1,2,4,3763,6,115.51012,38.86518,115.51726,38.875734,20140815191413,23,0.007139999999992597,0.010553999999999064,0.01769399999999166
310,1,2,1,2,4,637,3,115.50442,38.864796,115.50541,38.874329,20140824190831,23,9.900000000016007E-4,0.009533000000004677,0.010523000000006277
310,1,2,1,2,4,4877,6,115.47384,38.845,115.497417,38.864581,20140823180159,26,0.023577000000003068,0.01958100000000229,0.04315800000000536
310,1,2,1,2,4,3864,6,115.46225,38.8652,115.468225,38.865958,20140822180213,30,0.005975000000006503,7.579999999975939E-4,0.006733000000004097
310,1,2,1,2,4,5015,6,115.51111,38.878613,115.516608,38.882454,20140821113249,34,0.0054980000000028895,0.0038410000000013156,0.009339000000004205
8576,2,6,0,1,5,9034,1,115.5101,38.8921,115.511227,38.901044,20140815154159,34,0.0011270000000109803,0.008943999999999619,0.0100710000000106
7652,2,6,0,1,5,4981,6,115.50468,38.87973,115.506072,38.880431,20140824114035,23,0.0013920000000098298,7.009999999993966E-4,0.0020930000000092264
7652,2,6,0,1,5,4869,6,115.49653,38.87585,115.501724,38.877194,20140824104853,26,0.005193999999988819,0.0013440000000031205,0.006537999999991939
7652,2,6,0,1,5,7893,8,115.4941,38.86365,115.497237,38.866077,20140821163130,30,0.0031369999999952825,0.0024269999999972924,0.005563999999992575
7652,2,6,0,1,5,3857,6,115.4941,38.86365,115.503257,38.863682,20140821104251,34,0.009157000000001858,3.199999999736747E-5,0.009188999999999226
7862,2,1,1,2,7,9319,1,115.46179,38.87211,115.479428,38.891834,20140814155716,23,0.01763800000000515,0.019724000000003628,0.03736200000000878
7862,2,1,1,2,7,9027,1,115.46073,38.845634,115.505559,38.848285,20140824140113,23,0.04482900000000711,0.002651000000000181,0.047480000000007294
7862,2,1,1,2,7,9286,1,115.5023,38.855972,115.505582,38.862081,20140819115507,26,0.003281999999998675,0.0061090000000021405,0.009391000000000815
7862,2,1,1,2,7,3836,6,115.47384,38.845,115.500701,38.855078,20140819100235,30,0.026861000000010904,0.010078000000000031,0.036939000000010935
1155,3,3,0,1,9,10494,1,115.46627,38.81234,115.474694,38.814135,20140812171755,23,0.008424000000005094,0.0017950000000013233,0.010219000000006417
1155,3,3,0,1,9,9089,1,115.50079,38.83138,115.501945,38.859475,20140823163833,23,0.0011550000000113414,0.028095000000000425,0.029250000000011767
