USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING,SHOPID,ARRIVAL_TIME,USER_LONGITUDE,USER_LATITUDE,DURATION,SHOP_LONGITUDE,SHOP_LATITUDE,CLASSIFICATION
3247.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9118.000000,20140822114832.000000,115.379390,38.815200,24.000000,115.405682,38.826827,1.000000
3247.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9006.000000,20140819173429.000000,115.443440,38.865097,28.000000,115.446238,38.868325,1.000000
3247.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9118.000000,20140818123042.000000,115.379390,38.815200,17.000000,115.405682,38.826827,1.000000
4315.000000,2.000000,2.000000,0.000000,1.000000,5.000000,3761.000000,20140814160750.000000,115.473840,38.845000,35.000000,115.502174,38.866815,6.000000
4315.000000,2.000000,2.000000,0.000000,1.000000,5.000000,3722.000000,20140824171119.000000,115.505554,38.871113,20.000000,115.506274,38.906948,6.000000
4315.000000,2.000000,2.000000,0.000000,1.000000,5.000000,7942.000000,20140824122218.000000,115.565834,38.942500,24.000000,115.662431,39.027490,8.000000
4315.000000,2.000000,2.000000,0.000000,1.000000,5.000000,9315.000000,20140820170052.000000,115.166290,38.809270,28.000000,115.506481,38.822759,1.000000
4315.000000,2.000000,2.000000,0.000000,1.000000,5.000000,10.000000,20140819160342.000000,115.504420,38.864796,17.000000,115.506160,38.865642,5.000000
5107.000000,3.000000,3.000000,0.000000,1.000000,9.000000,3724.000000,20140813144557.000000,115.462250,38.865200,35.000000,115.466687,38.866737,6.000000
5107.000000,3.000000,3.000000,0.000000,1.000000,9.000000,3736.000000,20140824170459.000000,115.462250,38.865200,20.000000,115.465720,38.866246,6.000000
5107.000000,3.000000,3.000000,0.000000,1.000000,9.000000,3864.000000,20140824105135.000000,115.461945,38.858334,24.000000,115.468225,38.865958,6.000000
5107.000000,3.000000,3.000000,0.000000,1.000000,9.000000,3864.000000,20140821155341.000000,115.462250,38.865200,28.000000,115.468225,38.865958,6.000000
5107.000000,3.000000,3.000000,0.000000,1.000000,9.000000,3864.000000,20140818144735.000000,115.462250,38.865200,17.000000,115.468225,38.865958,6.000000
163.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9027.000000,20140824175224.000000,115.491776,38.846930,20.000000,115.505559,38.848285,1.000000
163.000000,2.000000,1.000000,1.000000,2.000000,7.000000,3836.000000,20140823171141.000000,115.488050,38.853333,24.000000,115.500701,38.855078,6.000000
163.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9082.000000,20140819174634.000000,115.549000,38.849400,28.000000,115.574195,38.850470,1.000000
163.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10560.000000,20140812165853.000000,115.741210,38.830790,17.000000,115.763607,38.852936,1.000000
8588.000000,2.000000,1.000000,1.000000,2.000000,7.000000,8866.000000,20140814180848.000000,115.295170,38.423300,35.000000,115.329855,38.432473,1.000000
8588.000000,2.000000,1.000000,1.000000,2.000000,7.000000,8838.000000,20140824171349.000000,115.181660,38.355280,20.000000,115.219209,38.434544,10.000000
8588.000000,2.000000,1.000000,1.000000,2.000000,7.000000,2162.000000,20140823163421.000000,115.327510,38.436980,24.000000,115.339489,38.439539,6.000000
8588.000000,2.000000,1.000000,1.000000,2.000000,7.000000,2181.000000,20140823123949.000000,115.327510,38.436980,28.000000,115.348841,38.438614,6.000000
8588.000000,2.000000,1.000000,1.000000,2.000000,7.000000,2155.000000,20140820190304.000000,115.362500,38.435300,17.000000,115.387931,38.469547,6.000000
129.000000,2.000000,1.000000,1.000000,2.000000,7.000000,11327.000000,20140821110033.000000,115.809150,39.288470,20.000000,115.840338,39.288794,1.000000
7013.000000,1.000000,2.000000,1.000000,1.000000,5.000000,549.000000,20140812134605.000000,115.327450,38.949883,35.000000,115.332913,38.954241,8.000000
7013.000000,1.000000,2.000000,1.000000,1.000000,5.000000,549.000000,20140820101330.000000,115.305530,38.938420,20.000000,115.332913,38.954241,8.000000
7013.000000,1.000000,2.000000,1.000000,1.000000,5.000000,9220.000000,20140816192238.000000,115.327450,38.949883,28.000000,115.335867,38.956801,1.000000
2869.000000,3.000000,1.000000,0.000000,1.000000,6.000000,5025.000000,20140812154436.000000,115.444800,38.882800,35.000000,115.461244,38.883380,6.000000
2869.000000,3.000000,1.000000,0.000000,1.000000,6.000000,664.000000,20140824122800.000000,115.473840,38.845000,20.000000,115.474703,38.851994,9.000000
2869.000000,3.000000,1.000000,0.000000,1.000000,6.000000,5025.000000,20140823154921.000000,115.444800,38.882800,24.000000,115.461244,38.883380,6.000000
2869.000000,3.000000,1.000000,0.000000,1.000000,6.000000,5025.000000,20140820154521.000000,115.442780,38.878613,28.000000,115.461244,38.883380,6.000000
2869.000000,3.000000,1.000000,0.000000,1.000000,6.000000,11301.000000,20140818163530.000000,115.545600,39.141300,17.000000,115.723526,39.143096,1.000000
9162.000000,2.000000,7.000000,0.000000,2.000000,8.000000,9330.000000,20140824132251.000000,115.562430,38.848034,20.000000,115.574866,38.854811,1.000000
9162.000000,2.000000,7.000000,0.000000,2.000000,8.000000,7981.000000,20140823115302.000000,115.522800,38.819103,24.000000,115.562162,38.827109,5.000000
9162.000000,2.000000,7.000000,0.000000,2.000000,8.000000,1908.000000,20140821171825.000000,115.498764,38.775764,28.000000,115.504617,38.778197,6.000000
9162.000000,2.000000,7.000000,0.000000,2.000000,8.000000,3279.000000,20140821114438.000000,115.497280,38.771520,17.000000,115.497906,38.775194,6.000000
202.000000,2.000000,6.000000,0.000000,1.000000,5.000000,4719.000000,20140813100700.000000,115.803850,39.261936,35.000000,115.810758,39.265215,6.000000
202.000000,2.000000,6.000000,0.000000,1.000000,5.000000,3827.000000,20140822162903.000000,115.456360,38.858550,20.000000,115.456809,38.871267,6.000000
202.000000,2.000000,6.000000,0.000000,1.000000,5.000000,11316.000000,20140821102833.000000,115.753610,39.212055,24.000000,115.774066,39.219725,1.000000
202.000000,2.000000,6.000000,0.000000,1.000000,5.000000,7318.000000,20140819114945.000000,115.516000,38.812500,28.000000,115.532990,38.877236,8.000000
202.000000,2.000000,6.000000,0.000000,1.000000,5.000000,5210.000000,20140818112514.000000,115.918800,38.932800,17.000000,115.931525,38.938372,6.000000
4568.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8972.000000,20140812103403.000000,115.327990,38.403180,35.000000,115.333775,38.408048,1.000000
4568.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8872.000000,20140814131827.000000,115.322480,38.405500,20.000000,115.337879,38.410840,1.000000
4568.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8972.000000,20140813115801.000000,115.327990,38.403180,24.000000,115.333775,38.408048,1.000000
744.000000,3.000000,3.000000,0.000000,1.000000,9.000000,7244.000000,20140824121318.000000,115.990360,39.491516,20.000000,116.000885,39.493494,6.000000
744.000000,3.000000,3.000000,0.000000,1.000000,9.000000,7244.000000,20140820172450.000000,115.970000,39.489445,24.000000,116.000885,39.493494,6.000000
744.000000,3.000000,3.000000,0.000000,1.000000,9.000000,7244.000000,20140819182614.000000,115.970000,39.489445,28.000000,116.000885,39.493494,6.000000
744.000000,3.000000,3.000000,0.000000,1.000000,9.000000,6515.000000,20140819130803.000000,115.973040,39.496850,17.000000,116.000669,39.500795,6.000000
8173.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5560.000000,20140821162637.000000,116.105100,38.993700,20.000000,116.111390,38.998586,6.000000
8173.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5560.000000,20140821105518.000000,116.105100,38.993700,24.000000,116.111390,38.998586,6.000000
8173.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10677.000000,20140819180344.000000,116.105100,38.993700,28.000000,116.107627,38.995025,1.000000
8173.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10677.000000,20140818173643.000000,116.105100,38.993700,17.000000,116.107627,38.995025,1.000000
6017.000000,3.000000,3.000000,0.000000,1.000000,9.000000,1019.000000,20140812115117.000000,115.319150,38.426647,35.000000,115.327492,38.428806,6.000000
6017.000000,3.000000,3.000000,0.000000,1.000000,9.000000,1019.000000,20140816171810.000000,115.326010,38.428700,20.000000,115.327492,38.428806,6.000000
6017.000000,3.000000,3.000000,0.000000,1.000000,9.000000,978.000000,20140812184503.000000,115.325690,38.428684,24.000000,115.327492,38.429025,6.000000
5070.000000,2.000000,2.000000,0.000000,1.000000,6.000000,664.000000,20140816104535.000000,115.460730,38.845634,35.000000,115.474703,38.851994,9.000000
5070.000000,2.000000,2.000000,0.000000,1.000000,6.000000,7304.000000,20140824111012.000000,115.473840,38.845000,20.000000,115.504859,38.850301,8.000000
5070.000000,2.000000,2.000000,0.000000,1.000000,6.000000,3800.000000,20140823145759.000000,115.496530,38.875850,24.000000,115.501473,38.876162,6.000000
5491.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10657.000000,20140824115421.000000,116.067800,38.974130,20.000000,116.100630,38.991709,1.000000
5491.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10782.000000,20140823165259.000000,116.092500,38.979443,24.000000,116.099203,39.000381,1.000000
5491.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5295.000000,20140823153407.000000,116.048060,38.960556,28.000000,116.062599,38.973339,6.000000
5491.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5295.000000,20140823132643.000000,116.048060,38.960556,17.000000,116.062599,38.973339,6.000000
4960.000000,3.000000,3.000000,0.000000,1.000000,9.000000,1814.000000,20140814132922.000000,115.006220,38.774460,35.000000,115.089608,38.800534,6.000000
6553.000000,2.000000,6.000000,0.000000,1.000000,5.000000,7404.000000,20140819184227.000000,116.088210,38.982037,20.000000,116.103310,38.988631,8.000000
6553.000000,2.000000,6.000000,0.000000,1.000000,5.000000,10657.000000,20140816123318.000000,116.093185,38.987780,24.000000,116.100630,38.991709,1.000000
6553.000000,2.000000,6.000000,0.000000,1.000000,5.000000,10679.000000,20140816110106.000000,116.035150,38.970010,28.000000,116.082011,38.983436,1.000000
6553.000000,2.000000,6.000000,0.000000,1.000000,5.000000,5417.000000,20140814180643.000000,116.088210,38.982033,17.000000,116.103400,38.984004,6.000000
6048.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5131.000000,20140812171752.000000,115.954520,38.944560,35.000000,115.985191,38.945725,6.000000
6048.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9255.000000,20140824110619.000000,115.389310,38.994580,20.000000,115.442699,39.021680,1.000000
6048.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9310.000000,20140824103702.000000,115.054400,38.842000,24.000000,115.335433,38.960063,1.000000
6048.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5129.000000,20140823124701.000000,115.931500,38.916850,28.000000,115.945595,38.925574,6.000000
6048.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10610.000000,20140820122828.000000,115.926160,38.924130,17.000000,115.932048,38.928977,1.000000
1360.000000,3.000000,3.000000,0.000000,1.000000,9.000000,3180.000000,20140816150611.000000,115.454720,38.619450,35.000000,115.467346,38.619490,6.000000
1360.000000,3.000000,3.000000,0.000000,1.000000,9.000000,3074.000000,20140822174810.000000,114.845780,38.669400,20.000000,114.907429,38.712643,6.000000
3940.000000,1.000000,2.000000,1.000000,1.000000,5.000000,258.000000,20140816140352.000000,114.998190,38.516320,35.000000,114.998439,38.518912,8.000000
3940.000000,1.000000,2.000000,1.000000,1.000000,5.000000,258.000000,20140822124625.000000,114.998190,38.516320,20.000000,114.998439,38.518912,8.000000
3940.000000,1.000000,2.000000,1.000000,1.000000,5.000000,258.000000,20140822104227.000000,114.998190,38.516320,24.000000,114.998439,38.518912,8.000000
3940.000000,1.000000,2.000000,1.000000,1.000000,5.000000,258.000000,20140821135909.000000,114.998190,38.516320,28.000000,114.998439,38.518912,8.000000
3940.000000,1.000000,2.000000,1.000000,1.000000,5.000000,8031.000000,20140820160450.000000,115.362500,38.435300,17.000000,115.373033,38.436939,1.000000
2333.000000,2.000000,6.000000,0.000000,1.000000,5.000000,7893.000000,20140812180549.000000,115.492200,38.858310,35.000000,115.497237,38.866077,8.000000
2333.000000,2.000000,6.000000,0.000000,1.000000,5.000000,10489.000000,20140824175413.000000,115.483955,38.869194,20.000000,115.494671,38.870818,1.000000
2333.000000,2.000000,6.000000,0.000000,1.000000,5.000000,9060.000000,20140824165926.000000,115.462950,38.817400,24.000000,115.475235,38.863486,1.000000
2333.000000,2.000000,6.000000,0.000000,1.000000,5.000000,3851.000000,20140823120407.000000,115.482160,38.840534,28.000000,115.496214,38.865705,6.000000
2333.000000,2.000000,6.000000,0.000000,1.000000,5.000000,4987.000000,20140822142924.000000,115.448660,38.877914,17.000000,115.475502,38.883085,6.000000
1212.000000,2.000000,2.000000,0.000000,1.000000,5.000000,4947.000000,20140822152902.000000,115.507240,38.851050,20.000000,115.507967,38.852107,6.000000
1212.000000,2.000000,2.000000,0.000000,1.000000,5.000000,3836.000000,20140822135828.000000,115.379390,38.815200,24.000000,115.500701,38.855078,6.000000
1212.000000,2.000000,2.000000,0.000000,1.000000,5.000000,5208.000000,20140816114702.000000,115.812225,38.866390,17.000000,115.929982,38.897752,6.000000
2087.000000,2.000000,1.000000,1.000000,2.000000,7.000000,3790.000000,20140821120604.000000,115.461560,38.885170,20.000000,115.488512,38.889025,6.000000
2087.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5388.000000,20140819172258.000000,116.105100,38.993700,24.000000,116.113566,39.002358,6.000000
2087.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5388.000000,20140818174032.000000,116.100840,39.000553,28.000000,116.113566,39.002358,6.000000
2087.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5286.000000,20140818105150.000000,116.100840,39.000553,17.000000,116.121907,39.001033,6.000000
6717.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5258.000000,20140812173423.000000,115.812225,38.866390,35.000000,115.841876,38.877236,6.000000
6717.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5192.000000,20140816174255.000000,115.812225,38.866390,24.000000,115.837008,38.875846,6.000000
6717.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10628.000000,20140815180902.000000,115.857990,38.887340,28.000000,115.933173,38.900019,1.000000
6717.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10574.000000,20140814171538.000000,115.785220,38.855620,17.000000,115.788688,38.862502,1.000000
348.000000,2.000000,6.000000,0.000000,1.000000,5.000000,11512.000000,20140812105145.000000,116.032104,39.107105,35.000000,116.068080,39.126298,1.000000
348.000000,2.000000,6.000000,0.000000,1.000000,5.000000,6225.000000,20140824185846.000000,116.033320,39.124860,20.000000,116.050503,39.125234,6.000000
348.000000,2.000000,6.000000,0.000000,1.000000,5.000000,11764.000000,20140823182059.000000,116.023140,39.104218,24.000000,116.032075,39.110034,1.000000
348.000000,2.000000,6.000000,0.000000,1.000000,5.000000,5098.000000,20140823103218.000000,115.756200,38.644000,28.000000,115.943395,38.937559,6.000000
348.000000,2.000000,6.000000,0.000000,1.000000,5.000000,434.000000,20140822183854.000000,115.575000,38.491390,17.000000,115.892181,38.542742,8.000000
2384.000000,2.000000,6.000000,0.000000,1.000000,5.000000,553.000000,20140816100234.000000,115.443440,38.865097,35.000000,115.443900,38.868556,8.000000
2384.000000,2.000000,6.000000,0.000000,1.000000,5.000000,4879.000000,20140824150411.000000,115.421110,38.829120,20.000000,115.503107,38.864202,6.000000
2384.000000,2.000000,6.000000,0.000000,1.000000,5.000000,9256.000000,20140824122936.000000,115.406100,38.820374,24.000000,115.469172,38.830446,1.000000
2384.000000,2.000000,6.000000,0.000000,1.000000,5.000000,648.000000,20140821114838.000000,115.421110,38.829120,28.000000,115.453042,38.835161,1.000000
2384.000000,2.000000,6.000000,0.000000,1.000000,5.000000,7330.000000,20140820190655.000000,115.510120,38.865180,17.000000,115.512356,38.867728,8.000000
2339.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9027.000000,20140812181356.000000,115.500790,38.831380,35.000000,115.505559,38.848285,1.000000
2339.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9168.000000,20140822191008.000000,115.524050,38.890244,20.000000,115.527469,38.892072,1.000000
2339.000000,2.000000,1.000000,1.000000,2.000000,7.000000,3755.000000,20140822184901.000000,115.490395,38.880974,24.000000,115.501707,38.881211,6.000000
2339.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9060.000000,20140822155702.000000,115.472950,38.855860,28.000000,115.475235,38.863486,1.000000
2339.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9027.000000,20140819125601.000000,115.499250,38.846660,17.000000,115.505559,38.848285,1.000000
4798.000000,2.000000,5.000000,0.000000,1.000000,5.000000,3792.000000,20140812184525.000000,115.483490,38.889053,35.000000,115.488064,38.892760,6.000000
4798.000000,2.000000,5.000000,0.000000,1.000000,5.000000,8016.000000,20140824105816.000000,115.444500,38.818810,20.000000,115.469823,38.879231,8.000000
4798.000000,2.000000,5.000000,0.000000,1.000000,5.000000,3731.000000,20140823102912.000000,115.504420,38.864796,24.000000,115.509437,38.882397,6.000000
4798.000000,2.000000,5.000000,0.000000,1.000000,5.000000,4876.000000,20140821132113.000000,115.471214,38.904900,28.000000,115.474012,38.907376,6.000000
4798.000000,2.000000,5.000000,0.000000,1.000000,5.000000,7946.000000,20140821120715.000000,115.410420,38.880490,17.000000,115.454750,38.891504,5.000000
7128.000000,2.000000,6.000000,0.000000,1.000000,5.000000,3398.000000,20140812185510.000000,115.786940,38.696945,35.000000,115.794527,38.705562,6.000000
7128.000000,2.000000,6.000000,0.000000,1.000000,5.000000,9965.000000,20140822181517.000000,115.744560,38.704357,20.000000,115.783618,38.705885,1.000000
7128.000000,2.000000,6.000000,0.000000,1.000000,5.000000,438.000000,20140813100950.000000,115.775900,38.688683,24.000000,115.783961,38.700542,8.000000
7128.000000,2.000000,6.000000,0.000000,1.000000,5.000000,3398.000000,20140812192828.000000,115.786940,38.696945,28.000000,115.794527,38.705562,6.000000
5888.000000,2.000000,6.000000,0.000000,1.000000,5.000000,958.000000,20140812104258.000000,114.982780,38.521110,35.000000,115.000317,38.521262,6.000000
5888.000000,2.000000,6.000000,0.000000,1.000000,5.000000,249.000000,20140824152321.000000,114.980830,38.515850,20.000000,115.000539,38.520704,8.000000
5888.000000,2.000000,6.000000,0.000000,1.000000,5.000000,958.000000,20140823100414.000000,114.982780,38.521110,24.000000,115.000317,38.521262,6.000000
5888.000000,2.000000,6.000000,0.000000,1.000000,5.000000,958.000000,20140814103207.000000,114.982780,38.521110,17.000000,115.000317,38.521262,6.000000
5967.000000,2.000000,1.000000,1.000000,2.000000,2.000000,10451.000000,20140813104617.000000,115.017980,38.590730,35.000000,115.133527,38.855605,1.000000
5967.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8723.000000,20140818123826.000000,114.974790,38.509630,20.000000,114.993162,38.517535,1.000000
2164.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10576.000000,20140824123345.000000,115.974390,38.897060,20.000000,115.999187,38.929791,1.000000
2164.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5295.000000,20140823193816.000000,116.048060,38.960556,24.000000,116.062599,38.973339,6.000000
2164.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5295.000000,20140822162528.000000,116.048060,38.960556,28.000000,116.062599,38.973339,6.000000
2164.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10576.000000,20140822131315.000000,115.965675,38.928513,17.000000,115.999187,38.929791,1.000000
9360.000000,2.000000,1.000000,1.000000,2.000000,2.000000,9250.000000,20140812130443.000000,115.327450,38.949883,35.000000,115.340612,38.959509,1.000000
9360.000000,2.000000,1.000000,1.000000,2.000000,2.000000,9250.000000,20140823165721.000000,115.339480,38.927500,20.000000,115.340612,38.959509,1.000000
9360.000000,2.000000,1.000000,1.000000,2.000000,2.000000,9329.000000,20140819105926.000000,115.337030,38.943150,24.000000,115.359800,38.944687,1.000000
9360.000000,2.000000,1.000000,1.000000,2.000000,2.000000,656.000000,20140814105308.000000,115.327450,38.949883,17.000000,115.340267,38.951765,1.000000
203.000000,2.000000,6.000000,0.000000,1.000000,5.000000,9310.000000,20140820144727.000000,115.304880,38.951366,20.000000,115.335433,38.960063,1.000000
203.000000,2.000000,6.000000,0.000000,1.000000,5.000000,5039.000000,20140820103825.000000,115.504420,38.864796,24.000000,115.506990,38.865024,6.000000
203.000000,2.000000,6.000000,0.000000,1.000000,5.000000,26.000000,20140813122832.000000,115.304880,38.951366,28.000000,115.573532,38.956745,8.000000
1354.000000,2.000000,1.000000,0.000000,1.000000,5.000000,7935.000000,20140815172019.000000,115.537910,38.839516,20.000000,115.545589,38.848510,8.000000
8241.000000,3.000000,3.000000,0.000000,1.000000,9.000000,4671.000000,20140824142629.000000,115.481880,39.355500,20.000000,115.494498,39.358345,6.000000
8241.000000,3.000000,3.000000,0.000000,1.000000,9.000000,4671.000000,20140823183825.000000,115.481880,39.355500,24.000000,115.494498,39.358345,6.000000
8241.000000,3.000000,3.000000,0.000000,1.000000,9.000000,4671.000000,20140823160552.000000,115.481880,39.355500,28.000000,115.494498,39.358345,6.000000
8241.000000,3.000000,3.000000,0.000000,1.000000,9.000000,4671.000000,20140823104358.000000,115.481880,39.355500,17.000000,115.494498,39.358345,6.000000
4134.000000,2.000000,1.000000,1.000000,2.000000,2.000000,10685.000000,20140814172808.000000,116.217740,38.927700,35.000000,116.284812,38.970590,1.000000
3685.000000,2.000000,2.000000,0.000000,1.000000,5.000000,4851.000000,20140822171030.000000,115.465140,38.883880,20.000000,115.467899,38.896678,6.000000
3685.000000,2.000000,2.000000,0.000000,1.000000,5.000000,4851.000000,20140822114201.000000,115.458600,38.891510,24.000000,115.467899,38.896678,6.000000
3685.000000,2.000000,2.000000,0.000000,1.000000,5.000000,7902.000000,20140821135919.000000,115.489420,38.862667,28.000000,115.490301,38.866653,8.000000
3685.000000,2.000000,2.000000,0.000000,1.000000,5.000000,3813.000000,20140819154637.000000,115.492200,38.858310,17.000000,115.493206,38.865438,6.000000
3714.000000,3.000000,3.000000,0.000000,1.000000,9.000000,820.000000,20140816145717.000000,115.088890,38.347220,35.000000,115.105369,38.354017,6.000000
3714.000000,3.000000,3.000000,0.000000,1.000000,9.000000,915.000000,20140822172602.000000,115.037940,38.498390,20.000000,115.051961,38.507287,6.000000
3714.000000,3.000000,3.000000,0.000000,1.000000,9.000000,841.000000,20140816161006.000000,115.036390,38.411950,24.000000,115.036924,38.460542,6.000000
1852.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5255.000000,20140824121818.000000,115.926160,38.924130,20.000000,115.938611,38.928283,6.000000
1852.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10560.000000,20140822181111.000000,115.716510,38.826890,24.000000,115.763607,38.852936,1.000000
1852.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9015.000000,20140822162843.000000,115.482160,38.840534,28.000000,115.482739,38.849810,1.000000
1852.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5144.000000,20140822104042.000000,115.859700,38.792800,17.000000,115.885070,38.879202,6.000000
9563.000000,3.000000,3.000000,0.000000,1.000000,9.000000,9027.000000,20140814123401.000000,115.473840,38.845000,35.000000,115.505559,38.848285,1.000000
9563.000000,3.000000,3.000000,0.000000,1.000000,9.000000,9104.000000,20140822161135.000000,115.487210,38.849870,20.000000,115.492065,38.855296,1.000000
9563.000000,3.000000,3.000000,0.000000,1.000000,9.000000,9241.000000,20140822141634.000000,115.143590,38.689710,24.000000,115.464749,38.830959,1.000000
9563.000000,3.000000,3.000000,0.000000,1.000000,9.000000,9096.000000,20140822111213.000000,115.473840,38.845000,28.000000,115.490300,38.846171,1.000000
9563.000000,3.000000,3.000000,0.000000,1.000000,9.000000,664.000000,20140821130133.000000,115.453070,38.850210,17.000000,115.474703,38.851994,9.000000
1030.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9573.000000,20140812144140.000000,115.072090,38.639330,35.000000,115.083715,38.645506,1.000000
1030.000000,2.000000,1.000000,1.000000,2.000000,7.000000,3826.000000,20140822191412.000000,115.452720,38.888570,20.000000,115.455551,38.891005,6.000000
1030.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9647.000000,20140818101101.000000,115.012000,38.575900,24.000000,115.366777,38.763351,1.000000
1030.000000,2.000000,1.000000,1.000000,2.000000,7.000000,3826.000000,20140813103156.000000,115.452720,38.888570,28.000000,115.455551,38.891005,6.000000
1030.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5025.000000,20140812153329.000000,115.444800,38.882800,17.000000,115.461244,38.883380,6.000000
6223.000000,2.000000,2.000000,0.000000,1.000000,5.000000,5286.000000,20140815165415.000000,116.114640,38.995674,24.000000,116.121907,39.001033,6.000000
6223.000000,2.000000,2.000000,0.000000,1.000000,5.000000,5331.000000,20140815140326.000000,116.092500,38.979443,28.000000,116.104496,38.981052,6.000000
6223.000000,2.000000,2.000000,0.000000,1.000000,5.000000,5295.000000,20140812180922.000000,116.043490,38.942830,17.000000,116.062599,38.973339,6.000000
1469.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9174.000000,20140812115758.000000,115.462250,38.865200,35.000000,115.465728,38.868493,1.000000
1469.000000,2.000000,1.000000,1.000000,2.000000,7.000000,4916.000000,20140824155224.000000,115.475555,38.869720,20.000000,115.477206,38.874161,6.000000
1469.000000,2.000000,1.000000,1.000000,2.000000,7.000000,4848.000000,20140824133614.000000,115.461790,38.872110,24.000000,115.474446,38.873690,6.000000
1469.000000,2.000000,1.000000,1.000000,2.000000,7.000000,4916.000000,20140823141647.000000,115.461790,38.872110,28.000000,115.477206,38.874161,6.000000
1469.000000,2.000000,1.000000,1.000000,2.000000,7.000000,9143.000000,20140823113420.000000,115.462250,38.865200,17.000000,115.479200,38.865712,1.000000
8404.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5257.000000,20140812155003.000000,115.922620,38.897575,35.000000,115.926086,38.931967,6.000000
8404.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10595.000000,20140824181650.000000,115.770350,38.855370,20.000000,115.791410,38.865937,1.000000
8404.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5264.000000,20140823150051.000000,115.716510,38.826890,24.000000,115.721575,38.838752,6.000000
8404.000000,2.000000,1.000000,1.000000,2.000000,7.000000,5257.000000,20140822125453.000000,115.770350,38.855370,28.000000,115.926086,38.931967,6.000000
8404.000000,2.000000,1.000000,1.000000,2.000000,7.000000,10634.000000,20140821162459.000000,115.857990,38.887340,17.000000,115.873515,38.889840,1.000000
7223.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8066.000000,20140812163943.000000,115.317510,38.421402,35.000000,115.325939,38.422220,1.000000
7223.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8066.000000,20140823164021.000000,115.317510,38.421402,20.000000,115.325939,38.422220,1.000000
7223.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8066.000000,20140815181304.000000,115.317510,38.421402,24.000000,115.325939,38.422220,1.000000
7223.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8066.000000,20140815173806.000000,115.317510,38.421402,28.000000,115.325939,38.422220,1.000000
7223.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8066.000000,20140814154400.000000,115.317474,38.421480,17.000000,115.325939,38.422220,1.000000
3231.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8066.000000,20140813191746.000000,115.320560,38.416110,35.000000,115.325939,38.422220,1.000000
3231.000000,2.000000,1.000000,1.000000,2.000000,2.000000,8066.000000,20140824140717.000000,115.317510,38.421402,20.000000,115.325939,38.422220,1.000000
5455.000000,1.000000,2.000000,0.000000,1.000000,5.000000,8846.000000,20140824183953.000000,114.991520,38.495330,20.000000,115.002446,38.506044,1.000000
