NAME,LONGITUDE,LATITUDE,CLASSIFICATION,ID
"八大碗",115.164791,38.711918,6.000000,1761.000000
"大家乐快餐",115.174579,38.708659,6.000000,1762.000000
"香港九龙包子王",115.145998,38.714459,6.000000,1763.000000
"蒸功夫包子",115.154637,38.714986,6.000000,1764.000000
"琳琳蛋糕店",115.204232,38.709686,6.000000,1765.000000
"新疆风味餐馆",115.166555,38.717562,6.000000,1766.000000
"圆圆蛋糕房",115.170500,38.703957,6.000000,1767.000000
"香驴坊",115.175015,38.709982,6.000000,1768.000000
"实惠快餐厅",115.167464,38.714149,6.000000,1769.000000
"潘师傅中式营养快餐(望都店)",115.156559,38.712227,6.000000,1770.000000
"醉心楼饭店",115.115578,38.725550,6.000000,1771.000000
"百味饺子王",115.164115,38.711214,6.000000,1772.000000
"五福居烧烤",115.164423,38.712122,6.000000,1773.000000
"又一村饭店",115.183930,38.710116,6.000000,1774.000000
"旭光饺子馆",115.142253,38.716408,6.000000,1775.000000
"唐县碗肉羊杂",115.164541,38.714283,6.000000,1776.000000
"胜丰包子",115.156523,38.711129,6.000000,1777.000000
"鑫鑫大酒店",115.060845,38.642850,6.000000,1778.000000
"福咪欧鲜奶吧",115.163538,38.711509,6.000000,1779.000000
"盛源快餐",115.217179,38.745005,6.000000,1780.000000
"鑫苑美食城",115.284247,38.563827,6.000000,1781.000000
"365快餐",115.175144,38.710468,6.000000,1782.000000
"东成饺子馆",115.156747,38.720216,6.000000,1783.000000
"道良快餐",115.219970,38.746856,6.000000,1784.000000
"金沅居面馆",115.146918,38.714480,6.000000,1785.000000
"重庆饭店",115.172747,38.702908,6.000000,1786.000000
"孙大街老四川麻辣烫望都店",115.168291,38.714163,6.000000,1787.000000
"鑫隆庄园",115.210817,38.740742,6.000000,1788.000000
"刁家五香鸡(望都县文物保护管理所西)",115.165883,38.715148,6.000000,1789.000000
"鑫泉大酒店",115.257285,38.703309,6.000000,1790.000000
"农家乐饭店",115.159491,38.715852,6.000000,1791.000000
"传世一生小龙虾",115.171417,38.714895,6.000000,1792.000000
"大宋醉仙鸭(望都店)",115.157762,38.714515,6.000000,1793.000000
"大众小吃",115.239814,38.705041,6.000000,1794.000000
"茶物语(望都店)",115.161796,38.711003,6.000000,1795.000000
"全家福",115.226070,38.708349,6.000000,1796.000000
"忠革饭店",115.194764,38.729906,6.000000,1797.000000
"黑闺女饺子",115.166189,38.719202,6.000000,1798.000000
"年三十饺子",115.180014,38.718569,6.000000,1799.000000
"麦花香蛋糕房",115.157077,38.718245,6.000000,1800.000000
"五福快餐店",115.157104,38.721919,6.000000,1801.000000
"华运餐厅",115.157115,38.721539,6.000000,1802.000000
"悠悠香营养快餐店",115.157125,38.721356,6.000000,1803.000000
"松山饭店",115.183250,38.712122,6.000000,1804.000000
"客如雨百姓饭店",115.191800,38.709771,6.000000,1805.000000
"玫瑰园蛋糕世界",115.152891,38.714698,6.000000,1806.000000
"品味蛋糕店",115.171947,38.704048,6.000000,1807.000000
"小庄小吃",115.144767,38.714240,6.000000,1808.000000
"旺都金饼",115.151443,38.714958,6.000000,1809.000000
"冠存饭店",115.164423,38.712122,6.000000,1810.000000
"上海特色炸串",115.165774,38.714170,6.000000,1811.000000
"洪源包子铺",115.177332,38.710777,6.000000,1812.000000
"福财饭店",115.148681,38.698346,6.000000,1813.000000
"老白饭店",115.089608,38.800534,6.000000,1814.000000
"常占饭店",115.078730,38.795508,6.000000,1815.000000
"鸿洋饭店",115.117977,38.725423,6.000000,1816.000000
"乐福园饭店",115.103631,38.728879,6.000000,1817.000000
"大众小吃",115.116058,38.725578,6.000000,1818.000000
"鸿运阁饭店",115.053766,38.736211,6.000000,1819.000000
"都一阁饭店",115.065633,38.735591,6.000000,1820.000000
"旺来食府",115.210833,38.664849,6.000000,1821.000000
"淑洪小吃",115.212532,38.663363,6.000000,1822.000000
"钱雨美食",115.209272,38.666364,6.000000,1823.000000
"香正福",115.255274,38.703400,6.000000,1824.000000
"北关馒头房",115.156777,38.719266,6.000000,1825.000000
"老五菜馆",115.156746,38.722411,6.000000,1826.000000
"义善实惠小吃",115.142784,38.716162,6.000000,1827.000000
"大厨师",115.166655,38.719800,6.000000,1828.000000
"兴隆小吃",115.180086,38.718639,6.000000,1829.000000
"味道老菜馆",115.173509,38.704935,6.000000,1830.000000
"驴香阁",115.144767,38.714240,6.000000,1831.000000
"老台门",115.172890,38.711749,6.000000,1832.000000
"三鲜肉火烧",115.176316,38.710904,6.000000,1833.000000
"月盛二斌小吃",115.148237,38.714867,6.000000,1834.000000
"食家庄饭店",115.176888,38.714346,6.000000,1835.000000
"旺旺餐馆",115.145828,38.714480,6.000000,1836.000000
"老保定家常菜",115.151879,38.711552,6.000000,1837.000000
"大馅饺子",115.176501,38.713072,6.000000,1838.000000
"非尝火锅",115.156523,38.711129,6.000000,1839.000000
"老三饭店",115.146087,38.714452,6.000000,1840.000000
"肉香苑牛肉铺",115.147528,38.714867,6.000000,1841.000000
"大喜龙虾",115.169216,38.714100,6.000000,1842.000000
"福客来",115.175900,38.711383,6.000000,1843.000000
"天露鲜奶吧",115.172890,38.711749,6.000000,1844.000000
"大刚饭庄",115.153334,38.699768,6.000000,1845.000000
"振杰饭店",115.079062,38.795641,6.000000,1846.000000
"义善源饺子馆",115.180882,38.719603,6.000000,1847.000000
"鑫福小吃",115.180882,38.719603,6.000000,1848.000000
"吉祥居炖菜馆",115.182987,38.721595,6.000000,1849.000000
"东方饭店(望都红十字医院东南)",115.143884,38.715859,6.000000,1850.000000
"味香居老三饭庄",115.152574,38.725571,6.000000,1851.000000
"小虎饭店",115.157094,38.722369,6.000000,1852.000000
"一口鲜",115.152444,38.726190,6.000000,1853.000000
"林馥菌餐厅",115.142624,38.716246,6.000000,1854.000000
"玉凤餐厅",115.152893,38.725592,6.000000,1855.000000
"好再来餐厅",115.164482,38.712263,6.000000,1856.000000
"乡间小厨",115.168221,38.714156,6.000000,1857.000000
"永军面食店",115.151403,38.714958,6.000000,1858.000000
"鑫馨鸿源餐厅",115.170200,38.714114,6.000000,1859.000000
"川湘园家常菜",115.142435,38.714494,6.000000,1860.000000
"回味香美食快餐",115.146177,38.714466,6.000000,1861.000000
"冰点屋",115.165387,38.713417,6.000000,1862.000000
"菁菁水吧",115.149815,38.714606,6.000000,1863.000000
"老马饭店",115.177822,38.694185,6.000000,1864.000000
"棒棒糕点",115.149498,38.714550,6.000000,1865.000000
"兴望粉丝有限公司",115.177579,38.694460,6.000000,1866.000000
"葛堡全羊馆",115.153481,38.713818,6.000000,1867.000000
"阿薇美食(望都店)",115.157071,38.714529,6.000000,1868.000000
"朝阳小吃",115.152103,38.711524,6.000000,1869.000000
"众福居美食苑",115.164423,38.712122,6.000000,1870.000000
"实惠饺子馆",115.148010,38.712178,6.000000,1871.000000
"聚仙楼饭庄",115.175532,38.710059,6.000000,1872.000000
"刘杨烧烤涮",115.170824,38.714663,6.000000,1873.000000
"惠丰饭店",115.096004,38.732284,6.000000,1874.000000
"阿三饭店",115.044729,38.736612,6.000000,1875.000000
"再旺美食城",115.211633,38.664272,6.000000,1876.000000
"忠鑫饭店",115.193004,38.729245,6.000000,1877.000000
"重庆鸡公煲",115.168619,38.714473,6.000000,1878.000000
"民悦饭店",115.066576,38.735528,6.000000,1879.000000
"乐百岁奶糕店",115.157053,38.717408,6.000000,1880.000000
"合美糕点",115.145986,38.756739,6.000000,1881.000000
"千百度自助烤肉店(清苑店)",115.502101,38.762880,6.000000,1882.000000
"海底捞火锅",115.503292,38.789222,6.000000,1883.000000
"雨虹餐饮",115.502838,38.780799,6.000000,1884.000000
"德克士(保定清苑店)",115.498431,38.770314,6.000000,1885.000000
"大胖涮锅全国NO.326",115.490917,38.774554,6.000000,1886.000000
"光头强民间菜",115.479272,38.784315,6.000000,1887.000000
"自我坐煮",115.499945,38.785123,6.000000,1888.000000
"百喜园西饼屋",115.499400,38.778999,6.000000,1889.000000
"福捞火锅(清苑店)",115.503343,38.790284,6.000000,1890.000000
"刘村驴肉火烧店",115.498634,38.781460,6.000000,1891.000000
"哈萨里意大利海螺比萨",115.496142,38.769878,6.000000,1892.000000
"木子园",115.491781,38.773654,6.000000,1893.000000
"金记酿皮(清苑店)",115.501169,38.773014,6.000000,1894.000000
"王府羊蝎子",115.492032,38.773612,6.000000,1895.000000
"公社涮肉",115.508791,38.770700,6.000000,1896.000000
"红叶酱骨头馆",115.503885,38.776601,6.000000,1897.000000
"1号车站",115.491878,38.781411,6.000000,1898.000000
"茉莉时尚创意餐厅",115.493226,38.773703,6.000000,1899.000000
"鼎尚精品火锅",115.502982,38.773359,6.000000,1900.000000
"老地方",115.497261,38.774667,6.000000,1901.000000
"李先生(中心中街)",115.501940,38.773331,6.000000,1902.000000
"零食控(清苑店)",115.504491,38.775173,6.000000,1903.000000
"重庆鸡公煲",115.501557,38.770834,6.000000,1904.000000
"快客饮吧",115.506601,38.778626,6.000000,1905.000000
"味爵麻辣香锅",115.492092,38.773661,6.000000,1906.000000
"焱香阁",115.490806,38.772761,6.000000,1907.000000
"欢乐买西饼屋(清苑店)",115.504617,38.778197,6.000000,1908.000000
"爱拉屋面饼",115.497152,38.779097,6.000000,1909.000000
"百喜园西饼屋(冉庄店)",115.384318,38.692707,6.000000,1910.000000
"尚泰麻辣香锅(清苑加盟店)",115.500522,38.778535,6.000000,1911.000000
"老吴家(清苑店)",115.497782,38.774189,6.000000,1912.000000
"艾鲜奶吧",115.498139,38.781200,6.000000,1913.000000
"快客饮品",115.506592,38.778563,6.000000,1914.000000
"豆丁甜点",115.502448,38.780046,6.000000,1915.000000
"清花饺子",115.500211,38.778520,6.000000,1916.000000
"军威饼屋",115.497794,38.775588,6.000000,1917.000000
"尔雨茶煮·时尚茶餐厅",115.502699,38.784350,6.000000,1918.000000
"锅掌门香辣馆",115.492930,38.782374,6.000000,1919.000000
"东石桥火烧铺加盟连锁店总店",115.491560,38.774252,6.000000,1920.000000
"呱呱叫冰淇淋(清苑北路)",115.497259,38.774871,6.000000,1921.000000
"清苑县冉庄镇冉庄村洪源花卉生态园",115.374299,38.676505,6.000000,1922.000000
"山里人炒鸡店清苑分店",115.512260,38.775018,6.000000,1923.000000
"老作坊建设路店",115.503876,38.778021,6.000000,1924.000000
"百姓火锅城",115.491760,38.773331,6.000000,1925.000000
"筷乐老家",115.503176,38.777698,6.000000,1926.000000
"宴宾居抗战餐厅",115.378243,38.678378,6.000000,1927.000000
"艾佳甜品",115.491681,38.773422,6.000000,1928.000000
"大魏庄黄焖鸡店",115.491531,38.775764,6.000000,1929.000000
"东北野生大鱼坊(清苑分店)",115.485420,38.770658,6.000000,1930.000000
"宏瑞祥蛋糕房",115.497780,38.775011,6.000000,1931.000000
"清和园美食楼",115.503195,38.777269,6.000000,1932.000000
"新华餐厅",115.497718,38.779069,6.000000,1933.000000
"山里人炒鸡店",115.383732,38.678237,6.000000,1934.000000
"大吉祥酒店",115.499739,38.775159,6.000000,1935.000000
"老好人",115.500522,38.778535,6.000000,1936.000000
"杨记一锅香(清苑店)",115.501104,38.784525,6.000000,1937.000000
"碰碰凉",115.497656,38.779069,6.000000,1938.000000
"阿标饼家",115.500394,38.770349,6.000000,1939.000000
"印象江南",115.502869,38.783520,6.000000,1940.000000
"鼎鲜山珍",115.500576,38.784540,6.000000,1941.000000
"老作坊家宴店",115.489221,38.779287,6.000000,1942.000000
"香驴坊(清苑店)",115.495262,38.771003,6.000000,1943.000000
"清苑县富强南路旺川肥羊涮锅城",115.509031,38.770996,6.000000,1944.000000
"聂家驴肉火烧铺",115.497232,38.775145,6.000000,1945.000000
"刘家驴肉火烧铺",115.503332,38.774857,6.000000,1946.000000
"东北味道",115.501468,38.784490,6.000000,1947.000000
"漕河驴肉火烧铺",115.501231,38.773056,6.000000,1948.000000
"建民餐厅(清苑县何桥供销社东南)",115.637458,38.766720,6.000000,1949.000000
"东方饺子",115.491349,38.771355,6.000000,1950.000000
"蜀乡",115.508856,38.776777,6.000000,1951.000000
"坤福麻辣烫",115.496806,38.769786,6.000000,1952.000000
"大理寺云南过桥米线(清苑旗舰店)",115.501788,38.771003,6.000000,1953.000000
"锦苑饭店",115.503141,38.788140,6.000000,1954.000000
"怀旧餐厅",115.505321,38.775089,6.000000,1955.000000
"丁丁米线",115.497788,38.775054,6.000000,1956.000000
"东石桥驴肉火烧",115.493521,38.738434,6.000000,1957.000000
"内蒙古草原兴发涮园连锁店复兴饭店",115.632248,38.771622,6.000000,1958.000000
"春佳活鱼馆",115.630617,38.769308,6.000000,1959.000000
"忠顺斋",115.502546,38.778703,6.000000,1960.000000
"聚友烧烤涮",115.490969,38.775082,6.000000,1961.000000
"燕鲁鲜饭庄",115.567780,38.807219,6.000000,1962.000000
"好滋味清苑分店",115.502976,38.778288,6.000000,1963.000000
"老杨饺子馆",115.494403,38.770792,6.000000,1964.000000
"彤心雨虹",115.502927,38.781108,6.000000,1965.000000
"清苑小吃",115.507693,38.773345,6.000000,1966.000000
"石锅鱼",115.505921,38.770834,6.000000,1967.000000
"乐品自助",115.380166,38.682680,6.000000,1968.000000
"大柳树餐厅",115.498553,38.780876,6.000000,1969.000000
"四季春饺子坊",115.507348,38.778225,6.000000,1970.000000
"77号老味道菜馆",115.499002,38.775194,6.000000,1971.000000
"麻辣香锅",115.502497,38.770834,6.000000,1972.000000
"好再来驴肉火烧铺",115.495121,38.748509,6.000000,1973.000000
"云水茶艺",115.491449,38.773844,6.000000,1974.000000
"槐茂酱菜",115.498364,38.779716,6.000000,1975.000000
"大槐树百年驴肉老店(新华东街)",115.507607,38.778668,6.000000,1976.000000
"隆福家常菜",115.502780,38.762366,6.000000,1977.000000
"益民小吃",115.480326,38.654291,6.000000,1978.000000
"犇羴鱻",115.491090,38.775764,6.000000,1979.000000
"驴肉火烧铺",115.380507,38.682117,6.000000,1980.000000
"清心阁粥屋",115.491306,38.771073,6.000000,1981.000000
"正宗云南过桥米线 麻辣香锅",115.499563,38.770335,6.000000,1982.000000
"黄焖鸡米饭",115.496694,38.778767,6.000000,1983.000000
"南沟头骨头馆",115.510644,38.770539,6.000000,1984.000000
"香港九龙包子王",115.503709,38.771137,6.000000,1985.000000
"福隆阁",115.493495,38.770862,6.000000,1986.000000
"金鸽美食坊",115.503976,38.777691,6.000000,1987.000000
"川香楼(清露花园西南)",115.503166,38.777902,6.000000,1988.000000
"润友茶艺",115.503260,38.776235,6.000000,1989.000000
"桥南居",115.494466,38.748044,6.000000,1990.000000
"老五饭店",115.491582,38.775905,6.000000,1991.000000
"聚仙斋炒烤涮",115.497538,38.768921,6.000000,1992.000000
"思味鲜千品楼",115.465405,38.618285,6.000000,1993.000000
"鑫源饭店",115.468612,38.655277,6.000000,1994.000000
"驴香阁",115.503301,38.770560,6.000000,1995.000000
"松林小庄园",115.484692,38.676667,6.000000,1996.000000
"兴苑烧烤翅",115.502546,38.778703,6.000000,1997.000000
"民天饭店",115.494421,38.747777,6.000000,1998.000000
"龙凤园龙凤甲鱼锅",115.503166,38.777803,6.000000,1999.000000
"特色小吃驴肉火烧",115.634853,38.767430,6.000000,2000.000000
"驴肉火烧",115.496873,38.757963,6.000000,2001.000000
"鑫德圆东北家常菜",115.491333,38.770911,6.000000,2002.000000
"旺角烧烤",115.491513,38.777093,6.000000,2003.000000
"霖霖海鲜馆",115.501660,38.778253,6.000000,2004.000000
"点香",115.491316,38.771284,6.000000,2005.000000
"永盛饭店",115.503404,38.789764,6.000000,2006.000000
"杨家罩饼",115.491313,38.771052,6.000000,2007.000000
"田老师红烧肉(保定清苑店)",115.502020,38.773000,6.000000,2008.000000
"瀛香阁(清苑旗舰店)",115.491703,38.776685,6.000000,2009.000000
"金苹果生日蛋糕房",115.497834,38.775989,6.000000,2010.000000
"英鑫小吃",115.506243,38.773352,6.000000,2011.000000
"全聚斋烧麦",115.491564,38.776038,6.000000,2012.000000
"瓦罐香沸",115.491621,38.776959,6.000000,2013.000000
"冀中风味餐馆",115.378297,38.677343,6.000000,2014.000000
"星月斋",115.491089,38.776038,6.000000,2015.000000
"清真兰州正宗牛肉拉面",115.503673,38.771312,6.000000,2016.000000
"蜀香石锅鱼",115.505921,38.770834,6.000000,2017.000000
"一家人涮烤坊",115.501877,38.784427,6.000000,2018.000000
"燕南春饭店",115.568890,38.806755,6.000000,2019.000000
"合记面馆(清苑分店)",115.508028,38.778654,6.000000,2020.000000
"绿帐篷涮肉",115.467337,38.779681,6.000000,2021.000000
"昌鸿饭店",115.482869,38.666582,6.000000,2022.000000
"合子粥屋",115.500296,38.775166,6.000000,2023.000000
"杂碎馆",115.478835,38.650980,6.000000,2024.000000
"牛奶梦工场",115.498157,38.778141,6.000000,2025.000000
"云南过桥米线",115.498643,38.781481,6.000000,2026.000000
"大众包子",115.503062,38.763407,6.000000,2027.000000
"香酥板栗饼",115.497394,38.771137,6.000000,2028.000000
"熏肉大饼",115.502309,38.784378,6.000000,2029.000000
"好运来饭店",115.477317,38.649853,6.000000,2030.000000
"四季顺餐馆",115.495262,38.778879,6.000000,2031.000000
"保定服务区-餐厅",115.509280,38.760052,6.000000,2032.000000
"祁州生态园",115.337346,38.408988,6.000000,2033.000000
"川渝火锅",115.341105,38.430891,6.000000,2034.000000
"溢香斋",115.345179,38.421223,6.000000,2035.000000
"滇香桥过桥米线安国旗舰店",115.327792,38.428226,6.000000,2036.000000
"糕点面包房",115.326626,38.416834,6.000000,2037.000000
"八大碗",115.335727,38.415958,6.000000,2038.000000
"鸡公煲升级工程分店",115.349900,38.433420,6.000000,2039.000000
"清真美食城",115.341797,38.428212,6.000000,2040.000000
"安徽正宗太和羊肉板面三部",115.336668,38.426870,6.000000,2041.000000
"食香阁",115.327817,38.408253,6.000000,2042.000000
"百度26元烤肉",115.338254,38.430841,6.000000,2043.000000
"河间驴肉火烧(祁药中巷)",115.346239,38.428629,6.000000,2044.000000
"饸饹馆",115.343403,38.412084,6.000000,2045.000000
"烧饼肉食铺",115.333461,38.441885,6.000000,2046.000000
"大鹅岛",115.333050,38.431739,6.000000,2047.000000
"尚岛茶艺(总店)",115.341116,38.436169,6.000000,2048.000000
"家乐河间驴肉火烧",115.348221,38.435660,6.000000,2049.000000
"安徽正宗牛肉板面",115.333022,38.440500,6.000000,2050.000000
"都市冷热饮二部",115.339088,38.431216,6.000000,2051.000000
"老北京烧饼",115.335888,38.424396,6.000000,2052.000000
"华洋快餐烤鸭",115.340272,38.435123,6.000000,2053.000000
"正宗山西欢乐刀削面",115.327877,38.419407,6.000000,2054.000000
"麦香村",115.343717,38.436508,6.000000,2055.000000
"重庆鸡公煲旗舰店",115.329523,38.428601,6.000000,2056.000000
"辣妹子川菜火锅",115.341968,38.426947,6.000000,2057.000000
"阳光永和豆浆",115.327872,38.428205,6.000000,2058.000000
"老龙江骨头馆(弘居店)",115.332750,38.439059,6.000000,2059.000000
"站前快餐",115.336989,38.427237,6.000000,2060.000000
"东北饭庄(东方药城医院南)",115.346191,38.428615,6.000000,2061.000000
"蜜雪冰城新鲜冰淇淋茶饮",115.328853,38.428014,6.000000,2062.000000
"东北老乡炖菜馆(东方药城医院南)",115.345967,38.427386,6.000000,2063.000000
"小伙房餐厅",115.333597,38.407511,6.000000,2064.000000
"川菜馆",115.342662,38.430064,6.000000,2065.000000
"东北老乡炖菜馆",115.348552,38.437455,6.000000,2066.000000
"四川味道",115.330816,38.431972,6.000000,2067.000000
"穆斯林饭店",115.344757,38.421188,6.000000,2068.000000
"广源饭店",115.330226,38.436360,6.000000,2069.000000
"建军扒鸡烧饼店",115.344057,38.425725,6.000000,2070.000000
"安国市医院-医院餐厅",115.337026,38.422177,6.000000,2071.000000
"春江燕饭店",115.336568,38.307073,6.000000,2072.000000
"干锅鸭头时尚火锅系列",115.331818,38.435823,6.000000,2073.000000
"清真饺子馆(中共安国市西城乡委员会西南)",115.384165,38.373750,6.000000,2074.000000
"云南过桥米线",115.336358,38.428375,6.000000,2075.000000
"万和烧饼铺",115.342079,38.429668,6.000000,2076.000000
"豆捞月美食村",115.342077,38.410494,6.000000,2077.000000
"兰州拉面",115.347657,38.433166,6.000000,2078.000000
"陕西凉皮",115.330224,38.428269,6.000000,2079.000000
"清真小吃",115.334309,38.424170,6.000000,2080.000000
"百姓家常菜",115.340658,38.426241,6.000000,2081.000000
"药都大酒店-中餐厅",115.340835,38.435024,6.000000,2082.000000
"迎宾食府",115.439363,38.406663,6.000000,2083.000000
"东湖山西老陈醋国际连锁安国旗舰店",115.350322,38.432290,6.000000,2084.000000
"香思缘云南过桥米线",115.329153,38.428502,6.000000,2085.000000
"桃酥大王",115.332750,38.439059,6.000000,2086.000000
"聚仙阁咖啡厅",115.336679,38.440267,6.000000,2087.000000
"醇香园餐厅",115.390394,38.370412,6.000000,2088.000000
"好利来餐馆",115.336970,38.430368,6.000000,2089.000000
"津安酒家",115.344772,38.429732,6.000000,2090.000000
"蒙牛",115.340469,38.430876,6.000000,2091.000000
"汉食坊",115.332750,38.439059,6.000000,2092.000000
"祥和楼饭店",115.450786,38.347452,6.000000,2093.000000
"兰州正宗牛肉拉面(安国市城区管理局西北)",115.336919,38.427258,6.000000,2094.000000
"阁调咿殿",115.329283,38.428636,6.000000,2095.000000
"米当家",115.327613,38.428990,6.000000,2096.000000
"顺口溜砂锅家常菜",115.331486,38.431972,6.000000,2097.000000
"好口福饭店",115.342904,38.412120,6.000000,2098.000000
"正宗牛骨汤麻辣涮烫",115.330505,38.429279,6.000000,2099.000000
"香驴坊安国店",115.332838,38.427477,6.000000,2100.000000
"松源餐馆二部",115.331537,38.432996,6.000000,2101.000000
"利和熏肉馆",115.336668,38.427923,6.000000,2102.000000
"龙祥餐厅",115.337850,38.410784,6.000000,2103.000000
"鸿兴饭店",115.337474,38.406995,6.000000,2104.000000
"天一饭店",115.342632,38.434664,6.000000,2105.000000
"鸿祥粥饼店",115.327849,38.421859,6.000000,2106.000000
"老吴家肉夹馍安国店",115.327383,38.428707,6.000000,2107.000000
"豪门饺子水煎包",115.338947,38.436876,6.000000,2108.000000
"徐记饸饹馆",115.325899,38.421937,6.000000,2109.000000
"黄芪庄",115.341875,38.434530,6.000000,2110.000000
"小和菜馆",115.340022,38.439426,6.000000,2111.000000
"鸿祥粥饼店",115.333034,38.408105,6.000000,2112.000000
"八方和私家菜",115.335066,38.416043,6.000000,2113.000000
"御品湘",115.326507,38.408776,6.000000,2114.000000
"胖子烧烤",115.387237,38.371537,6.000000,2115.000000
"旺顺阁",115.330465,38.429188,6.000000,2116.000000
"快餐牛肉罩饼",115.334789,38.421485,6.000000,2117.000000
"鸿兴快餐",115.337568,38.406946,6.000000,2118.000000
"顺和祥面馆",115.347745,38.436367,6.000000,2119.000000
"安徽正宗太和羊肉板面二部",115.348001,38.433752,6.000000,2120.000000
"鑫盛烧烤屋",115.341086,38.435915,6.000000,2121.000000
"雅聚茶楼",115.341548,38.436317,6.000000,2122.000000
"碗碗香过桥米线",115.329414,38.428523,6.000000,2123.000000
"马记饺子馆",115.338331,38.423944,6.000000,2124.000000
"老四川川菜馆",115.333040,38.440288,6.000000,2125.000000
"宏达麻辣烫",115.327599,38.421965,6.000000,2126.000000
"一分利水产餐饮供应部",115.329958,38.418241,6.000000,2127.000000
"悦来老店",115.344383,38.419456,6.000000,2128.000000
"赵记碗碗鲜手工水饺",115.333599,38.412169,6.000000,2129.000000
"老七烧饼铺",115.339159,38.436494,6.000000,2130.000000
"安徽正宗牛肉板面",115.335232,38.427513,6.000000,2131.000000
"和顺饭庄",115.458663,38.363530,6.000000,2132.000000
"红雨轩饭庄",115.343435,38.414848,6.000000,2133.000000
"鸿运糕点",115.334118,38.298889,6.000000,2134.000000
"菜园子美食面馆",115.457350,38.403857,6.000000,2135.000000
"聚贤阁饭庄",115.478755,38.397692,6.000000,2136.000000
"小毅烧烤店",115.342100,38.429831,6.000000,2137.000000
"松源餐馆",115.331889,38.435992,6.000000,2138.000000
"八方饴络馆",115.344310,38.431950,6.000000,2139.000000
"鸿祥粥饼店三部",115.332789,38.439320,6.000000,2140.000000
"同乐饭庄",115.333577,38.341721,6.000000,2141.000000
"前府饭店",115.334851,38.424106,6.000000,2142.000000
"松源餐馆一部",115.330776,38.431837,6.000000,2143.000000
"凤凰饭店",115.343838,38.437172,6.000000,2144.000000
"老张饺子馆(桥北保衡路社区卫生服务站北)",115.345766,38.426220,6.000000,2145.000000
"天津老城里鼓楼二姑包子安国分店",115.334376,38.418707,6.000000,2146.000000
"上海芭比包子安国分店",115.334235,38.417817,6.000000,2147.000000
"啤酒烤鸭",115.327145,38.418092,6.000000,2148.000000
"新疆大盘鸡",115.335155,38.431731,6.000000,2149.000000
"孟氏久久鸭脖王",115.332089,38.434996,6.000000,2150.000000
"一品香饺子馆",115.341439,38.427124,6.000000,2151.000000
"兰州拉面新疆大盘鸡",115.333609,38.412056,6.000000,2152.000000
"景祺饭店",115.422863,38.375143,6.000000,2153.000000
"牛子饭店",115.394018,38.370264,6.000000,2154.000000
"乐鑫园饭店",115.387931,38.469547,6.000000,2155.000000
"知味轩",115.337280,38.427202,6.000000,2156.000000
"麦多馅饼",115.327232,38.428318,6.000000,2157.000000
"葛记正宗太和羊肉板面",115.330374,38.428728,6.000000,2158.000000
"鸿祥粥饼店",115.332810,38.439462,6.000000,2159.000000
"清真饭店(药兴大路)",115.331486,38.431972,6.000000,2160.000000
"双龙餐馆",115.340673,38.430580,6.000000,2161.000000
"千里香钙骨灌汤包连锁加盟店",115.339489,38.439539,6.000000,2162.000000
"成都饭庄",115.336840,38.431180,6.000000,2163.000000
"大众餐厅",115.343395,38.414615,6.000000,2164.000000
"黄山特色包子(安国分店)",115.327276,38.418495,6.000000,2165.000000
"东丰风味小吃",115.348752,38.438232,6.000000,2166.000000
"极品卤香肉食",115.335452,38.422962,6.000000,2167.000000
"清真鲜牛羊肉",115.328449,38.421732,6.000000,2168.000000
"兰州拉面新疆大盘鸡",115.332919,38.441058,6.000000,2169.000000
"丸子汤大饼",115.338502,38.423965,6.000000,2170.000000
"欢乐饺子馆",115.346599,38.425534,6.000000,2171.000000
"清真餐馆",115.341795,38.426043,6.000000,2172.000000
"春府天饭店",115.334834,38.431498,6.000000,2173.000000
"光辉饭店",115.326456,38.408458,6.000000,2174.000000
"源鑫餐厅",115.337683,38.439857,6.000000,2175.000000
"祁香斋顺德肉食店",115.331314,38.424658,6.000000,2176.000000
"迎宾饭店二部",115.348000,38.436932,6.000000,2177.000000
"周记黑龙江骨头馆(盛大店)",115.327007,38.408692,6.000000,2178.000000
"宏运小吃烧饼",115.334376,38.418707,6.000000,2179.000000
"关东饭店",115.347355,38.431611,6.000000,2180.000000
"保衡餐馆",115.348841,38.438614,6.000000,2181.000000
"枫林阁饭店石佛分店",115.447684,38.405362,6.000000,2182.000000
"食为天酒楼",115.453191,38.405221,6.000000,2183.000000
"盛杰饭店",115.407708,38.345421,6.000000,2184.000000
"亚峰大饭店",115.402362,38.351378,6.000000,2185.000000
"聚德斋",115.386156,38.371947,6.000000,2186.000000
"旭东饭店",115.383105,38.374747,6.000000,2187.000000
"全乐饭店",115.334366,38.407773,6.000000,2188.000000
"味源餐厅",115.335996,38.407172,6.000000,2189.000000
"雪莲酒家",115.356962,38.466715,6.000000,2190.000000
"城外诚饭店",115.371919,38.435660,6.000000,2191.000000
"河北安国市关东药材种子站",115.340837,38.426205,6.000000,2192.000000
"罗马假日",115.337151,38.440196,6.000000,2193.000000
"哈哈山西大同削面",115.338084,38.439815,6.000000,2194.000000
"老龙江骨头馆",115.347325,38.431456,6.000000,2195.000000
"金兰酒店",115.338165,38.434325,6.000000,2196.000000
"药威食府",115.327559,38.421704,6.000000,2197.000000
"大坤调料行",115.347781,38.436501,6.000000,2198.000000
