USERID,SHOPID,ARRIVAL_TIME
1033,4637,20140817185129
1042,9135,20140817160611
2360,9175,20140817131055
3981,9652,20140811175903
193,9695,20140811161749
7943,9182,20140817191354
6569,659,20140811140416
8519,4947,20140817102334
9642,5487,20140817102331
7990,9328,20140811114635
7631,7786,20140811122217
6908,,20140811174630
2459,8978,20140817110418
3071,9119,20140811122038
6119,10610,20140811125439
7531,2127,20140817155446
2860,8870,20140811132813
4587,4637,20140817192359
5513,10503,20140811101421
4678,3127,20140811165329
7464,11010,20140811120819
455,9147,20140817122741
8285,5331,20140811141622
5404,8066,20140811133716
636,5406,20140817130602
2281,249,20140817132818
7484,,20140817115844
6953,9149,20140811141428
2267,3431,20140817123424
6456,7155,20140817110931
9838,5120,20140817131329
2427,2072,20140811140730
8161,4404,20140817125432
5980,7163,20140811122300
6356,5517,20140817114251
1460,4825,20140811143612
2970,18,20140811141755
5333,7935,20140817144354
6154,8986,20140811104320
1769,9194,20140811113957
3993,11608,20140817135840
2371,,20140817190819
7158,7786,20140817162001
6519,936,20140817143008
6422,8872,20140817124713
58,3826,20140817193750
3811,4719,20140817153728
8814,5258,20140811142541
8963,4340,20140811141920
4104,10503,20140811171838
6701,9303,20140811152802
1105,11512,20140817171611
2181,4449,20140817134523
3040,,20140811131205
7519,9273,20140811115303
9036,4631,20140811161632
5686,1910,20140817183031
2060,4909,20140811150608
5753,9241,20140817150659
7944,9303,20140817145939
8082,8888,20140817185815
7617,9067,20140811145713
2984,11640,20140817125931
5532,10918,20140817192832
3268,5939,20140817112519
7058,3209,20140817100756
1338,3775,20140817112523
2420,9328,20140811135025
6676,9310,20140817113913
4212,3361,20140811120758
3673,6270,20140817102421
3102,4671,20140817190319
1081,9089,20140817120618
2364,9147,20140817145651
6683,,20140817180124
6672,3416,20140811145320
540,18,20140817171623
5080,11418,20140811135316
4999,9467,20140811125459
2036,6570,20140811102020
9355,10499,20140811135836
9441,6472,20140817125745
1992,9652,20140811170602
7723,661,20140817104033
8646,11313,20140811191040
9569,7273,20140811102828
6745,4837,20140811174320
158,4937,20140817185442
436,3771,20140811163207
4081,2242,20140817115052
3831,664,20140817132129
6798,3232,20140817174804
6669,938,20140811163554
5615,18,20140817173534
6831,10746,20140811130918
5256,11180,20140811123731
3031,9524,20140811110206
6636,11565,20140811123332
3739,7984,20140811120928
9372,9328,20140811125747
9436,11572,20140817115516
2665,3232,20140811140304
235,9524,20140811175713
9935,9149,20140811104107
7548,1784,20140817122820
3797,3856,20140817115716
8254,5028,20140811131134
7520,9118,20140817155914
7704,10444,20140811190506
7744,9326,20140811130152
6492,5560,20140811145101
1178,10457,20140811160141
8801,4862,20140811142148
8541,4966,20140811103657
4014,9219,20140811130626
1738,5175,20140817175121
775,806,20140817164235
1180,7983,20140811184222
2403,6270,20140811123554
1854,10495,20140817122554
2059,9333,20140811104059
6122,9116,20140817165057
1647,7980,20140811151815
5531,11640,20140817125254
5729,9652,20140817143210
6425,3790,20140817173957
2442,9652,20140811133444
1885,549,20140817101222
6379,9298,20140811115017
3652,416,20140811171402
6963,26,20140817174944
6621,7141,20140817134058
5906,,20140817142654
2443,11211,20140817150026
6649,8015,20140817115805
2787,9267,20140811174618
7458,664,20140811135539
9560,9604,20140817183837
3158,5258,20140817151845
4528,5581,20140811140453
6946,3548,20140811170228
2887,11402,20140817165629
2468,9219,20140817140230
3817,9011,20140817172745
6887,6270,20140817154013
3177,9149,20140811150708
4553,9116,20140811105054
1022,4940,20140811142447
1335,3827,20140811151947
4075,524,20140817152147
4645,10610,20140817140703
1292,4937,20140817113338
1904,8066,20140817144520
729,1019,20140817113003
1527,9163,20140817101600
9005,9222,20140811191047
3295,9130,20140817143956
7200,1632,20140811175446
7058,6472,20140817152127
725,9116,20140811153528
8519,9059,20140817183102
1405,9467,20140811184604
9143,9089,20140817170411
9311,546,20140811192231
5693,4925,20140811104219
9236,7974,20140817173631
6697,2242,20140817112231
458,5038,20140811123057
9772,3452,20140817192501
9063,9241,20140811170044
9295,5142,20140811151004
6804,1814,20140811163408
9433,7315,20140817180636
8784,8066,20140811191929
3253,,20140811165011
1310,5742,20140811135214
1951,9175,20140811150943
9412,10503,20140811152423
3251,,20140817175557
5935,5618,20140811104553
466,9147,20140811122750
3576,9116,20140811121752
6683,,20140817162348
4880,4966,20140811104142
6886,10382,20140817170718
3852,7315,20140817123509
5005,8860,20140811130306
6676,7356,20140811114745
2015,4966,20140811190532
5820,8979,20140817102850
2932,9693,20140811112515
3736,9151,20140811130628
4332,,20140817113039
1565,9296,20140817135607
5874,5331,20140811162335
3304,9090,20140817174623
4897,11640,20140811102241
8087,26,20140811105922
8035,9118,20140811171436
5051,9303,20140811114246
4133,18,20140811184105
571,10482,20140811182823
7319,11910,20140817101342
6298,9900,20140811135540
6023,3180,20140811154853
2548,2114,20140817113501
6436,8066,20140817122731
6995,7483,20140811141405
8172,3452,20140817181015
7966,9072,20140811113623
7386,9060,20140811154616
8891,7399,20140811112051
2185,9256,20140811185341
8656,9207,20140817133343
5303,10387,20140817141031
9183,9095,20140817121015
7097,5025,20140817124456
3600,1019,20140817162616
1265,,20140817102314
9071,9901,20140817134530
7674,10977,20140817171258
9197,9151,20140817135023
9470,9124,20140817133052
3023,7980,20140811133436
8870,9337,20140811181215
2209,,20140811144050
275,11145,20140811114624
3568,7318,20140811180857
963,553,20140811185023
1411,3053,20140817184008
4876,3790,20140817111817
6325,11812,20140811102621
9068,,20140817153309
6370,3416,20140811154358
6127,9207,20140817194118
2362,10759,20140817174113
5411,7967,20140817184733
4395,,20140817102202
7146,4851,20140817143533
7400,11961,20140817172926
5197,605,20140811123429
3309,1784,20140811164541
5791,3773,20140811115547
1696,10610,20140817115407
5645,549,20140817185627
168,4966,20140811103708
7648,1832,20140811195453
8887,9164,20140811110419
6801,2114,20140817141145
2815,8697,20140817144658
8199,9127,20140811195802
7795,3864,20140817174859
4756,7163,20140817172154
2748,9280,20140811132611
5930,9271,20140811171209
9452,9470,20140817192848
797,9318,20140817104700
2684,11894,20140811172827
5177,9130,20140817141906
1829,9241,20140811162804
5594,9225,20140817155522
1634,11282,20140817132829
7346,11640,20140811175117
7091,4233,20140811121009
4306,8706,20140811170838
3243,7315,20140817151349
3158,5257,20140811132624
9943,1832,20140817100013
7314,4631,20140811172803
5190,10457,20140811102526
1811,3497,20140811133456
500,4937,20140811180232
2862,9042,20140811125228
7982,181,20140817173526
4939,9164,20140817155808
1176,8860,20140811160237
3957,9104,20140817170143
7352,3571,20140817110746
7806,10634,20140811191057
3613,18,20140817103743
7960,9241,20140811111208
3479,3028,20140811124201
1107,7155,20140811160359
6451,9119,20140817154323
3810,10494,20140817103811
9391,7244,20140811104911
1435,9175,20140817145241
6461,648,20140817102226
8178,9176,20140811123723
3067,5564,20140811185456
3971,7163,20140811151509
4440,10610,20140811150509
2215,9333,20140811104812
6302,3416,20140817182049
6465,9127,20140811183757
2471,9303,20140817174238
3683,4518,20140811184521
9062,9170,20140817122020
3038,9271,20140817172844
2956,10437,20140817121737
8107,8697,20140817102507
2867,11640,20140817131929
3701,3884,20140811185527
1640,10554,20140811113631
2589,7273,20140817184402
4161,,20140817124113
5234,8068,20140817134424
6867,3209,20140811134223
5303,10387,20140811153151
6748,8794,20140817102208
1927,,20140817124023
8990,9043,20140811161612
1559,3127,20140817144028
7096,10759,20140811114458
3692,10490,20140817164504
5531,,20140811185151
6771,10541,20140811193052
163,10560,20140811174924
3310,9090,20140811184610
6978,3127,20140817192526
402,9096,20140811112154
6899,661,20140811140618
6166,416,20140817155837
6842,9467,20140817185010
7760,4947,20140817194849
6522,9119,20140817190726
7918,9652,20140811113847
8545,9223,20140811103448
8303,11779,20140811172833
1810,,20140817100215
2589,9060,20140811191431
8840,5736,20140817182155
178,4909,20140817135232
1229,8992,20140811120338
2015,8822,20140817165420
7024,,20140811160308
3342,711,20140811151346
6482,7390,20140811110543
9040,6270,20140811124057
1239,1019,20140811103901
2097,9241,20140811121039
7158,7786,20140817181706
9361,4631,20140811152527
9345,7722,20140811171851
9830,4631,20140811170221
313,,20140811131504
2662,9467,20140811115811
6132,9164,20140811114112
2085,5851,20140811115343
8290,7996,20140817140715
4306,8066,20140817172919
491,6270,20140811100307
362,11402,20140811124447
926,9096,20140811111901
9162,9695,20140811171437
9940,5669,20140811102225
5138,4684,20140817111952
7488,5736,20140817171524
9534,9467,20140817162937
7581,4937,20140817153717
879,11574,20140811115215
6936,8869,20140811102757
2600,9328,20140817175230
4329,9026,20140811102812
218,6566,20140811141417
1808,8860,20140811174943
381,,20140817124019
3935,9225,20140811145122
7192,6225,20140811105946
8561,8794,20140811120742
1135,10503,20140811190837
4243,11282,20140811151623
8800,9151,20140811153105
3692,,20140817110908
7666,3,20140811134517
7912,5028,20140811120128
3147,9435,20140817110512
8539,8979,20140817104937
1265,,20140811182932
7968,9170,20140811153845
5703,11402,20140817150206
2272,9303,20140811150900
8803,820,20140817150455
4721,4940,20140811190043
5813,10503,20140811174828
5247,4869,20140811183834
5399,7273,20140817153515
1862,4916,20140811152326
8099,9059,20140817163232
3009,3826,20140817105149
1038,2553,20140817100205
4539,6662,20140811122439
3511,3864,20140817150908
7383,1784,20140811151303
7217,,20140817103711
6960,1749,20140811110013
4046,4947,20140811160445
2993,3593,20140811182158
1055,4607,20140811152213
8981,9182,20140811115321
1328,10759,20140817161329
6025,9127,20140811190319
9340,978,20140817154409
4903,3536,20140817182342
147,4306,20140817130445
7413,7786,20140817100548
1237,7949,20140811100221
8821,8870,20140811143810
1472,3292,20140817140018
1069,6738,20140811121626
301,9143,20140817175607
5638,5736,20140817143055
5131,9089,20140817181002
8495,9273,20140811135508
8619,9130,20140817162619
4,3028,20140817120137
307,9127,20140811173038
410,4862,20140817123556
3660,4833,20140817193102
3987,,20140811145828
538,,20140811144117
7989,4359,20140811151841
1564,1857,20140811111824
5384,7984,20140817164331
4054,9151,20140817143935
6638,782,20140811150132
9928,8860,20140817152056
29,6472,20140811101134
7422,5034,20140811134512
5630,974,20140817112816
3834,664,20140817103741
2604,8989,20140817121633
545,6210,20140811112201
8206,9151,20140811173843
9230,6133,20140817173103
7049,11512,20140811172238
5499,6270,20140817174949
5232,10610,20140817182351
7291,4631,20140811104037
5783,9060,20140811100854
9209,1019,20140817175643
1740,5120,20140817142727
9083,3223,20140817165229
5292,,20140817104748
3647,4684,20140811121635
5937,11512,20140817163322
8775,,20140817100339
4161,9090,20140811110101
6542,,20140811153108
181,9913,20140817123758
5204,1668,20140811102424
8125,1980,20140811143117
8439,9553,20140817173504
2836,9102,20140817181121
5060,6712,20140811102117
9462,711,20140811105941
7607,9318,20140811102054
3406,4996,20140817103200
5808,5669,20140817165852
5143,974,20140811173828
5733,9194,20140811164347
7934,3724,20140811153544
1627,938,20140811102616
7230,,20140811183453
2732,9147,20140817172112
2093,5331,20140811123325
6138,6570,20140817183000
7525,8015,20140817175601
3253,9223,20140811111332
4817,8010,20140811135637
209,9328,20140817165427
3295,4882,20140817185653
579,9524,20140811184008
9119,8888,20140811160543
2189,9467,20140811110558
6774,9096,20140811120300
4301,7068,20140817152616
3513,3180,20140817123202
407,4837,20140811112528
7401,7155,20140811144922
1392,9886,20140811113614
6025,1881,20140817175359
7276,7315,20140817190034
3819,9069,20140811100454
4727,10494,20140811133005
3789,61,20140811145511
9160,7350,20140811155055
2312,5028,20140817123257
7087,144,20140811130848
3879,1632,20140811140825
5674,6662,20140811141810
4102,3536,20140811110225
3155,9922,20140811175203
7775,11313,20140817102634
8523,9669,20140811143943
6150,3536,20140817125502
1400,9047,20140811124407
9071,9872,20140817144730
9112,4671,20140817155926
1506,6662,20140811114611
1880,734,20140817112712
1560,10490,20140817163328
2708,6662,20140817155536
7876,3864,20140811175803
2752,9149,20140817101049
789,6910,20140811140532
3891,11895,20140817123152
6572,3416,20140817133628
6398,4947,20140811151329
5991,10610,20140811110955
7811,10999,20140811112917
174,4909,20140811104552
8482,4325,20140811193421
6675,9219,20140811124708
1988,10610,20140817131150
3536,11402,20140811150437
46,9571,20140817185555
4835,9872,20140817195003
6332,4921,20140811112839
8576,9034,20140817150116
3749,4631,20140817104644
9032,10576,20140817100410
7614,9027,20140811165254
8446,9116,20140817111637
4602,9340,20140811135319
5902,9310,20140811131357
3236,6270,20140817154653
4471,6662,20140811173911
8127,5255,20140811180401
4160,520,20140811174305
2553,8886,20140817104938
2465,5152,20140811130244
649,,20140817190616
3942,10382,20140817192831
7965,7955,20140811133515
6554,4962,20140811104254
6344,3180,20140811103512
2272,,20140811160305
878,1778,20140817123625
5872,9286,20140817101853
3657,11839,20140811182641
8216,9596,20140811161556
4997,,20140817182855
101,11640,20140811181601
5974,9866,20140811114142
2774,8860,20140817150441
8833,1019,20140811112644
9944,5152,20140817122259
3123,8697,20140817115837
878,18,20140817142847
5846,9330,20140811102143
5071,4617,20140811111036
5730,9303,20140811105551
6130,7946,20140817180502
6193,6662,20140811181901
7417,10977,20140811185601
4187,7987,20140817135909
1637,9596,20140817154350
9876,9104,20140817130721
7178,1622,20140811172111
4722,4340,20140811115537
8811,9838,20140811133356
2656,4637,20140817100325
1175,9130,20140811120606
7712,6738,20140817142608
3502,9292,20140811173820
4915,,20140817133200
378,11449,20140817104050
7533,549,20140817114509
2025,9924,20140817173637
8309,4909,20140817165015
3553,7941,20140817111305
1747,5257,20140817191154
8304,9312,20140817111012
6886,10382,20140817165255
3698,6270,20140817104729
2322,,20140817112340
5368,3836,20140817122813
1226,4345,20140817174819
2965,7946,20140817170149
5744,26,20140817184402
2223,3323,20140811182604
7982,7231,20140811123749
1507,549,20140811110701
8933,9259,20140811114157
2664,,20140811181225
4894,26,20140811135916
9540,6229,20140811123904
7771,26,20140817173642
9901,11425,20140817180134
8299,4947,20140817175442
6544,9163,20140817170653
6857,4837,20140811112245
3070,11635,20140811163823
3244,6566,20140811110247
3099,4340,20140817192403
3727,,20140817155642
7649,,20140811140742
6876,10862,20140817165921
836,9175,20140817140620
8775,,20140817110716
5340,6270,20140817142446
3176,9296,20140811135054
8356,8066,20140811122805
5519,4837,20140817175612
7667,7276,20140811175721
1477,4947,20140811110814
9797,9170,20140817120146
6499,1104,20140817125410
9815,3323,20140811143804
8924,7310,20140817125159
1324,8860,20140817172743
6445,,20140817185648
8078,11506,20140811171026
5234,4947,20140811102840
9816,7360,20140811125129
9040,11572,20140817193643
1873,1749,20140811123646
6896,8697,20140811184903
9003,9139,20140817153337
5115,9096,20140811100649
2514,9127,20140817161817
3887,4966,20140811105149
8065,7141,20140817140903
4485,9333,20140817142040
6871,3180,20140817142113
8984,298,20140817180247
7235,3452,20140817105712
3486,9900,20140811134314
5491,5295,20140811144231
6170,7399,20140811105508
8570,26,20140811125200
9859,4449,20140817110206
9313,9322,20140811102641
8542,1632,20140817104026
8093,4753,20140811190621
1311,5736,20140811155835
4941,9222,20140811105658
9704,,20140811174040
6156,4940,20140811102248
2206,10672,20140811180451
7248,,20140811142715
8556,4486,20140817152311
337,11608,20140817130249
7771,9218,20140817125849
2121,1101,20140811185538
4899,9079,20140811192057
6785,889,20140817163714
5,7163,20140811155220
5922,,20140811112733
5773,8860,20140811171324
4062,11848,20140811144056
8102,3180,20140811120559
1868,1832,20140811190113
3457,1019,20140817161307
9860,8034,20140811164748
1324,8860,20140817110557
1785,5034,20140811160712
834,1749,20140811134900
9045,4981,20140817192241
3693,9096,20140817183148
1618,9098,20140817124611
7415,8846,20140817161324
8285,66,20140811150401
3217,10759,20140817142225
7312,434,20140811114852
3702,664,20140811175620
3792,5443,20140817165136
7151,4962,20140817114623
2801,6472,20140811154214
6363,10672,20140817145827
9120,,20140811163846
7209,3836,20140817143313
1331,9258,20140811182716
7018,9175,20140811105621
6169,10772,20140811175000
3237,11506,20140811125340
6240,3771,20140817120049
5229,5258,20140811143727
3736,9151,20140817151435
2939,5331,20140811100905
7131,5517,20140811144321
5820,4848,20140817131657
3979,7996,20140811151934
3375,9127,20140811191204
4273,,20140817155250
7649,3790,20140817142216
9769,8066,20140811181527
2720,,20140811180814
9436,6270,20140811152423
2309,10610,20140811153124
5833,9124,20140817170903
650,4883,20140811140228
3517,9151,20140811154906
5449,9228,20140811160250
5284,9151,20140817114848
7043,7363,20140817180040
9520,4940,20140811180848
6638,8842,20140817142045
1529,10657,20140817101410
5820,8979,20140817122638
6513,6255,20140811155911
7705,7341,20140811105043
1272,8459,20140811192100
9709,9020,20140817141734
1820,7141,20140811120851
5708,,20140817175353
844,4719,20140811171735
9273,9182,20140811171040
4936,9250,20140817111255
20,3763,20140811131327
5587,4833,20140817141258
3917,8728,20140811140350
2679,11145,20140817152621
8917,11850,20140817121604
5751,8066,20140817192444
6155,5208,20140811114538
9906,8998,20140811135154
6718,6447,20140811172446
7833,11425,20140817142154
4115,9263,20140811112113
4578,4449,20140811112419
8751,936,20140811131106
675,3127,20140811140752
3165,9255,20140811104816
2720,181,20140811163547
258,11761,20140817174214
7248,4883,20140811134807
1062,1019,20140817130944
9138,9093,20140817125100
8238,7356,20140817110638
3832,3497,20140817142828
512,11825,20140811121807
9509,4631,20140811164521
6564,11894,20140811155147
3382,7967,20140811113015
6957,9103,20140817171148
8522,9060,20140811161706
720,3771,20140811170852
1875,7350,20140811165100
4879,11301,20140811165307
4323,9280,20140811111801
5909,,20140817141627
7918,10494,20140817153742
8316,26,20140811173715
9708,10862,20140817150245
3351,3323,20140817101217
5249,9901,20140817132422
8458,3836,20140811134524
9927,8993,20140817155823
4971,9872,20140811150842
7828,10831,20140817114013
3699,3452,20140817171905
9752,4940,20140811191118
2607,3074,20140817181056
3818,9652,20140811111115
3088,9,20140811130614
9457,11518,20140817175106
1350,10560,20140811152348
2475,249,20140811100111
9286,10510,20140817130554
9852,3864,20140811104633
3435,11934,20140811164047
7144,9200,20140811192902
4803,9855,20140811155722
8815,9151,20140817181504
1948,3452,20140811173352
1624,11565,20140817114744
1296,4631,20140811165145
5617,9671,20140817103352
8792,6157,20140817182455
2812,9069,20140817121004
7874,6270,20140811100243
8699,9251,20140817170137
7842,9303,20140817174121
7226,3739,20140811154029
4188,9079,20140811104905
7093,,20140811154820
6242,664,20140817100445
4725,10503,20140817150011
3533,,20140811142506
8871,10595,20140811185551
4580,,20140817105255
2829,4962,20140817194615
5947,9553,20140811143944
3598,11640,20140811111106
7365,4962,20140817141344
6127,1980,20140817112437
597,,20140817121454
2614,9695,20140811101735
8344,7163,20140811111115
9608,8709,20140817133659
7650,9116,20140811123627
3812,1622,20140811103559
3122,6660,20140817161113
572,11015,20140811154949
8212,9652,20140817100326
8586,11931,20140817141030
9713,,20140811162001
1890,7163,20140811181912
9109,11518,20140811100800
9608,7932,20140811102249
3213,9219,20140811142823
7021,4966,20140811195329
6080,1019,20140811114208
6268,11574,20140817115147
9668,10494,20140811163024
1715,10503,20140811163544
1013,,20140811181650
9815,3214,20140811123135
9409,9124,20140817194310
158,4937,20140817174018
4097,9194,20140811142152
6926,,20140811183456
7454,3405,20140811174858
8153,5152,20140817121416
494,3864,20140817193307
8023,8709,20140817110752
3121,249,20140817150200
9360,9069,20140817192126
5742,11145,20140817110357
5643,9151,20140811140842
5412,1784,20140811181320
4535,11402,20140811152004
6313,3095,20140811113120
1283,,20140811183439
6282,9900,20140811104815
590,7786,20140811185143
510,5736,20140817120629
1214,9271,20140811183007
175,4909,20140817185511
1632,6599,20140817132012
1080,11308,20140817184436
6755,3073,20140817155940
6542,,20140817162901
5439,5099,20140811180709
9633,1778,20140811123443
935,9043,20140817143421
3258,9163,20140811190020
4180,9096,20140811164706
2455,1019,20140811125331
4158,4617,20140817141940
6337,4617,20140811140347
1462,9241,20140817104157
8508,1689,20140811121431
6761,181,20140817173225
9833,10977,20140817133639
512,,20140811175201
9703,1170,20140811162713
9531,4617,20140811131050
6542,4966,20140811121639
6068,664,20140817102106
2675,9457,20140811115417
7791,7310,20140817130738
5788,9120,20140817102009
7136,9151,20140817141809
2244,9175,20140811165514
484,11748,20140817130218
9267,10494,20140811152123
1265,,20140811121518
4599,7843,20140817135657
6622,9604,20140811153209
7899,9273,20140811142959
312,9119,20140817190357
9,10772,20140811162352
590,3452,20140811101642
9713,6599,20140811100423
7840,249,20140811104510
8349,9151,20140817182529
6842,7722,20140811163840
2493,9151,20140811133653
3592,7308,20140811131933
164,9900,20140817122531
5239,9219,20140811175013
1408,11402,20140811134311
7566,9096,20140811190546
9853,8066,20140817130337
9625,11200,20140817185403
6332,4921,20140817110127
1814,4671,20140811155351
7711,10382,20140817121819
7889,9118,20140817121431
5827,6580,20140811144437
7831,6270,20140811164619
1726,4631,20140811103603
2805,6038,20140811130108
8155,9328,20140811102140
8081,9723,20140811172833
5394,9182,20140811190335
2576,9110,20140811164700
2163,2127,20140817124302
3203,3727,20140811151437
5420,7483,20140811151256
9914,9256,20140811125346
5722,5257,20140811103214
2264,1822,20140817115422
1928,4,20140811125031
2605,659,20140817172456
7692,3864,20140811164955
1304,1175,20140811183606
4729,9104,20140817163905
6033,,20140811173352
4675,3826,20140811120301
7558,9858,20140817142454
3989,4937,20140817124923
6459,9255,20140811105541
5893,10482,20140817100419
5820,8979,20140811131050
9627,915,20140817183314
4674,9273,20140817171825
48,11849,20140811150114
8018,5870,20140811162833
2456,1784,20140811110222
134,4671,20140811175923
6308,4631,20140817140926
2039,4848,20140811111608
5809,9170,20140811144701
3616,3187,20140817102420
9755,9915,20140811114159
3439,3416,20140817145439
4848,9573,20140817122059
1431,4851,20140817160503
5142,4234,20140817194520
7276,,20140811174439
475,5034,20140817120337
9334,8822,20140811155836
290,9228,20140817172850
1098,10634,20140811172537
1276,5034,20140811181834
2379,5736,20140811111142
3839,1019,20140811112254
2525,9089,20140811100141
6772,4829,20140811152032
6982,1019,20140811120346
702,9571,20140817175706
452,4962,20140817182216
8551,3864,20140811184727
9720,8066,20140817132017
1475,4883,20140817191032
4982,11894,20140811103547
8192,4340,20140817132811
3782,5486,20140817105154
4618,9200,20140817151833
7955,9027,20140817132959
6620,10560,20140817195118
6077,9058,20140817181842
8089,9118,20140817113214
7569,9922,20140817132717
3305,8860,20140811153935
2364,9147,20140817102747
708,8506,20140817153433
4761,3212,20140811183820
3287,7502,20140811114855
4012,5028,20140811103911
6385,11640,20140811110854
804,9079,20140811173713
5159,4882,20140817123637
7982,6662,20140817112150
7071,3773,20140811112236
9788,9104,20140817103051
2677,8822,20140811131135
3864,,20140811161944
6444,,20140817142643
1570,9069,20140811111315
8337,1046,20140811103050
5586,9060,20140811172835
9431,4966,20140811171740
6886,10382,20140817135250
1699,9095,20140811111912
8793,10772,20140811112929
7694,4340,20140811182420
8255,664,20140811122933
3952,7942,20140811144110
3397,5295,20140811162219
3565,6472,20140817181909
7696,4499,20140817181542
11,5870,20140811145501
6791,,20140817105653
8938,9471,20140811104952
6795,4401,20140811112951
8339,9043,20140811125945
5976,6638,20140811111413
2096,4883,20140811133608
8555,4719,20140811160638
3391,4987,20140811103852
9072,9695,20140811133015
6875,9270,20140811111146
8791,10494,20140811163935
3080,7786,20140811190824
9842,4883,20140817114303
7075,5034,20140811135406
7125,,20140817122444
8344,7163,20140817111121
8168,9298,20140811165528
9620,9467,20140817164329
4252,1019,20140817150945
9417,10610,20140817153811
6446,10503,20140817105039
9566,3028,20140811185944
9053,,20140817100352
8523,9671,20140811135557
9183,9104,20140811141625
6688,4876,20140811130652
9673,5618,20140817150833
690,10576,20140811180350
2541,2083,20140811133012
8449,3074,20140811164923
6452,7068,20140817122125
5214,10610,20140817193921
1545,740,20140817164934
2639,5870,20140811163738
9926,8066,20140811121145
8681,9060,20140811104352
7785,1784,20140817101715
4442,6712,20140817184002
619,3416,20140817183357
9479,9299,20140811102648
3979,7996,20140811125334
1853,9900,20140811115758
7873,9573,20140811154015
5293,4909,20140811165559
8771,9060,20140811101628
3655,4937,20140817120255
6181,5714,20140817153239
2563,9228,20140817151626
9155,9866,20140811121044
6053,9110,20140817134247
4994,10879,20140811182106
7908,3826,20140811100729
7239,4940,20140817141332
3846,18,20140817123445
4537,1930,20140811134852
8815,4937,20140811172837
7163,549,20140817142344
7792,3028,20140811122506
8730,4482,20140811113228
5888,915,20140817160605
6571,9067,20140817181812
7767,,20140817180325
8286,9151,20140811135450
9112,4631,20140811131947
8612,9872,20140817150914
6031,11640,20140811123508
4219,6210,20140811125830
4544,7942,20140811130011
434,9057,20140811131957
5057,4837,20140811164514
6969,10480,20140811144529
343,3415,20140817191738
9097,3452,20140817103931
3096,7273,20140811160203
3691,4631,20140811150926
6594,9057,20140817143322
8589,6566,20140817135921
2253,,20140811145842
9900,9873,20140817134727
7054,9328,20140811112530
1256,9130,20140811120346
3755,9214,20140811111219
3353,664,20140811151902
9177,10501,20140811175327
6461,10759,20140817122329
8580,3201,20140817111436
8233,9337,20140817160555
7628,4962,20140811160141
7833,9151,20140817113549
258,11761,20140817124314
4119,4862,20140811153722
3841,9328,20140811150744
8612,3452,20140811104811
8570,4966,20140817112136
5581,9225,20140817114229
5845,9116,20140811185047
1358,10490,20140817172547
7399,6662,20140817191603
1474,9116,20140817143302
9314,9250,20140817160818
6767,4962,20140811102724
1365,7360,20140811100650
5898,18,20140811125639
9642,5487,20140811114732
4941,,20140811120403
6559,4449,20140817145851
6444,,20140817194731
5918,3771,20140817164757
7061,8822,20140817102654
1183,9337,20140817141613
5928,9011,20140817163319
932,9089,20140811113637
1430,9241,20140811131513
4772,8697,20140811142236
1459,11640,20140811103848
7978,9127,20140811153634
8796,3864,20140811165351
2502,7971,20140817155308
123,10488,20140811184255
3723,7273,20140811191915
9708,11039,20140811173653
8485,249,20140811115150
1316,1749,20140817183605
7885,9124,20140811180135
9917,9604,20140811163728
3734,,20140811112824
8945,11646,20140817105821
5242,4947,20140811175804
1232,2072,20140811124017
9457,3836,20140817150044
2719,4837,20140811100217
2492,26,20140817162311
2982,11414,20140811132450
8517,1268,20140811100751
9173,3724,20140811104201
1836,11303,20140811183628
9318,18,20140811164234
5547,7483,20140811161948
2735,9303,20140811175653
3956,3293,20140811164543
1545,740,20140811144258
2042,,20140817141958
2543,7942,20140811130359
4676,9519,20140811111859
7179,11640,20140811185234
1435,9175,20140817122425
7692,3858,20140817190010
1726,11011,20140817153039
6179,9151,20140811141014
8497,,20140811191701
5674,6662,20140811154518
3091,8697,20140817143914
1105,11512,20140811162656
8398,,20140817110300
5590,9194,20140811154402
6174,,20140817101459
6775,,20140811125838
5863,4925,20140811123935
2584,,20140817101118
1135,3864,20140811141517
6393,5025,20140811101234
2629,4631,20140811125553
7431,10494,20140811153955
8403,,20140811175322
380,7310,20140811174546
6352,9647,20140811172003
161,9095,20140817165402
9768,8980,20140817185116
8740,4909,20140817134330
4805,181,20140811195431
7815,9151,20140811163916
6399,3864,20140811101844
6266,9118,20140811172835
7904,8835,20140811145931
4371,5405,20140811162445
3796,11640,20140817102146
932,9104,20140817111651
3061,7102,20140817145727
1604,4331,20140811131450
8154,,20140817160255
377,5736,20140811100833
9673,10831,20140817192940
7118,11894,20140817132758
4696,9176,20140811164942
1720,537,20140811163704
9445,11640,20140817135352
6588,3717,20140811141732
1351,3771,20140811125453
122,4937,20140811112342
3661,10494,20140817100250
9032,648,20140817140833
8884,4404,20140811180616
5021,,20140817165055
6399,10657,20140811164649
4225,9127,20140811133324
9374,3235,20140811172653
1996,9952,20140817171205
6855,416,20140811163951
4250,8846,20140811170324
6065,3295,20140817140029
6484,4340,20140817175406
253,3856,20140817153042
9621,26,20140811133319
60,3773,20140811132213
2069,9299,20140817174631
2637,9096,20140817110430
7415,9060,20140811102817
7001,7722,20140811181153
6924,9604,20140811121605
7833,9303,20140817132917
3598,7399,20140817180123
3533,,20140817154635
7431,3836,20140817194530
250,7913,20140811161523
578,7932,20140811163511
6437,9130,20140817160847
