USERID,SHOPID,ARRIVAL_TIME
3416,7243,20140811180535
4371,,20140811162445
906,3028,20140811105623
9109,,20140811100800
458,3789,20140811123057
3676,,20140817112211
7001,7722,20140811181153
7874,6225,20140811100243
4803,3452,20140811160431
4745,,20140811174550
5783,4994,20140811100854
6676,,20140817113913
2312,3755,20140817134247
3465,11902,20140811142754
8871,10595,20140811185551
2246,,20140811100309
8503,11759,20140817161708
7933,9312,20140811152820
8583,11640,20140811171500
6461,,20140817130350
9914,10494,20140811125346
3334,11751,20140811150117
3403,553,20140811193133
4097,9194,20140811142152
3596,,20140817115208
8169,3246,20140811181357
2350,5560,20140811101429
7135,4409,20140811151823
5419,11894,20140817123038
5110,6599,20140817145933
8763,,20140811132108
3613,,20140817185635
3968,4998,20140811163401
6621,,20140817174100
142,8992,20140817145948
5080,,20140811113241
7341,,20140817191641
7771,,20140817125849
8696,5078,20140817155329
9729,4325,20140817105223
1392,,20140811113614
8826,8066,20140817175319
7365,4921,20140811143454
1519,4241,20140817112817
972,,20140811102048
844,6054,20140811171735
6936,2155,20140811102757
4028,,20140811150113
8238,7356,20140817110638
7023,,20140811163453
9834,,20140817143547
9842,4883,20140811151814
4100,61,20140817190851
3538,,20140817190419
1303,,20140817125054
538,,20140817141132
5017,3028,20140811112623
1488,,20140811184409
7393,5502,20140811100942
6068,,20140817102106
1881,9203,20140811131309
2708,6644,20140811170813
4941,4883,20140811120403
5323,5210,20140817164538
1740,,20140817142727
1098,,20140811172537
6584,,20140817134415
3801,553,20140817121532
666,9049,20140811174215
3295,7977,20140817185653
4267,7896,20140817191121
1793,249,20140811151751
139,7356,20140811160957
9021,9011,20140811165045
7418,,20140817115316
7812,,20140817154228
2580,5736,20140817165907
4118,4753,20140811132246
2772,8058,20140811143004
8254,9059,20140817112003
6963,4909,20140811160839
3736,9151,20140817151435
4886,,20140811131237
2060,3758,20140811150608
6752,10494,20140817162947
2755,,20140811140121
5833,549,20140811103639
2083,1814,20140817174044
8842,3789,20140811113920
7912,,20140817182008
2501,11535,20140811183216
4727,10494,20140811133005
2714,9059,20140811133533
2443,,20140817150026
3957,,20140811131040
6870,8016,20140811130611
5617,,20140817103352
6906,8066,20140811101612
1940,8978,20140811131323
7030,,20140817190601
6683,3073,20140817162348
7650,9116,20140811123627
4807,,20140811133946
8876,5669,20140817190016
4021,6662,20140817183450
775,806,20140817120537
1105,11512,20140811162656
6137,4965,20140811175556
3669,11764,20140811100101
9184,,20140811100039
7343,6176,20140811135456
9254,,20140817102804
5643,9165,20140811140842
8154,9065,20140817160255
6152,7233,20140811125848
5297,3754,20140811110802
6025,9127,20140811190319
6613,6570,20140811181245
1521,9163,20140811154508
2145,,20140817114008
6025,,20140817175359
3646,,20140811171928
2097,9241,20140811121039
9348,3731,20140811185010
1792,3836,20140817135217
9009,6225,20140811165007
5437,4994,20140817115626
2616,,20140817171030
4897,,20140817142706
4192,5417,20140811190453
5176,5714,20140811103633
842,6140,20140811120507
6688,9182,20140811130652
9591,11015,20140817145908
2773,,20140811133329
7311,6638,20140811170806
5730,7318,20140811180138
290,,20140817172850
9003,9303,20140817153337
8927,9273,20140817130944
7851,1101,20140817111507
3106,1921,20140817150812
8539,,20140817193143
4838,3536,20140817103656
3661,9174,20140811161410
5212,10610,20140817140300
102,3028,20140811123352
7933,9312,20140817170741
4059,,20140817190656
3492,9596,20140817171341
3243,9210,20140817151349
6672,3398,20140811145320
8824,,20140811155523
4657,9086,20140817172429
5581,,20140817114229
4466,9702,20140811120854
2679,,20140817152621
3176,7310,20140811135054
486,,20140811190933
4014,9162,20140811130626
675,3127,20140811140752
4873,6472,20140817152907
4313,,20140817175641
7816,8860,20140817192405
8740,,20140817134330
3831,4900,20140811100410
1703,1104,20140811161243
2248,7304,20140811163026
9824,9042,20140811130051
2758,,20140817120449
1146,3782,20140811180323
2072,10503,20140811192209
410,3788,20140817123556
181,,20140817123758
3470,262,20140811173352
4104,,20140811171838
3916,11846,20140817125228
2675,,20140811125440
3501,9104,20140811120918
840,,20140817111350
185,,20140817185319
7522,8992,20140811133304
1498,7913,20140811112801
3104,9089,20140811160645
5873,9065,20140811160203
6351,,20140811123932
3623,5564,20140811115623
8364,4848,20140817191958
1252,4637,20140811125308
3831,5028,20140817132129
3266,,20140811120234
453,5034,20140817125329
4243,,20140817100706
4092,11574,20140817155337
4722,,20140811115537
3820,,20140817183646
905,,20140817102755
4684,9130,20140811152559
7943,,20140817191354
5015,,20140811124451
9642,5487,20140817102331
1035,,20140811150253
2553,8886,20140817104938
6453,,20140817182430
6801,8860,20140817141145
2371,9299,20140811191020
3484,11574,20140811191715
538,,20140811150526
4909,9333,20140817193456
1850,4940,20140817131918
5066,,20140811192714
4907,,20140811141120
8107,882,20140817102507
7451,,20140817150236
2234,9170,20140811113728
9093,11626,20140811104115
8437,,20140811135813
4934,,20140817104724
6162,,20140811134911
368,,20140817174804
7723,,20140817111140
9673,5654,20140817192940
7490,,20140817160551
538,,20140811134825
9175,9057,20140811145317
7870,,20140811183517
4137,,20140817102816
5204,1667,20140811102424
1654,3724,20140817112452
1355,,20140817141159
5258,6662,20140811181631
4544,,20140811130011
512,11825,20140817164912
21,4983,20140811100006
2705,8860,20140811131558
3900,9900,20140817135755
7851,1101,20140811142309
7581,9057,20140817115844
2600,,20140817175230
746,416,20140811182315
313,,20140817125855
4242,10382,20140811180011
4995,,20140817193211
3101,9011,20140817124632
2733,,20140817103333
2432,9151,20140817130126
3618,9225,20140817131759
3722,4916,20140811103457
3069,10501,20140811163128
343,3398,20140811125403
85,8066,20140811163546
4332,9280,20140817113039
8870,,20140811181215
2887,9072,20140811173226
4148,6210,20140811124424
4884,,20140817173036
8078,,20140811171026
6223,5286,20140817192628
1335,,20140811171738
8403,,20140817143402
6973,7350,20140811115345
2209,,20140811144050
4287,3416,20140811105951
8501,10782,20140811184051
2477,11011,20140817113302
5314,,20140817110825
864,,20140811134243
7346,,20140811175117
4195,9034,20140811145208
4344,8860,20140817175429
3702,664,20140811175620
1029,6400,20140811183630
5050,9170,20140811134309
6237,,20140817113749
3692,10490,20140817164504
7912,,20140811120128
3006,,20140811105919
8631,,20140811142849
4876,3790,20140811121338
4797,9057,20140817162712
2054,6542,20140811153622
9678,,20140817170650
7940,,20140817101924
2441,10499,20140817130222
6982,,20140811120346
5909,9143,20140817141627
3817,3836,20140817121248
1049,7980,20140817134211
8533,6210,20140817102702
1483,,20140817161335
7231,7955,20140811120238
54,,20140817101311
381,7418,20140811104937
9346,10759,20140811102445
5078,5034,20140817101944
9581,,20140811131513
929,,20140817104913
2698,4306,20140811165441
8423,8026,20140817151242
5143,8842,20140811173828
7233,3789,20140811165901
5929,9120,20140817120151
9311,,20140817180411
6444,549,20140817180915
3963,9041,20140811111136
2708,6644,20140817181523
3492,,20140817100018
3215,9026,20140817192728
5789,10382,20140817114907
4301,,20140811123421
3948,9130,20140811132235
6336,7897,20140817145259
2264,,20140817115422
5220,8866,20140817174120
9702,,20140811161605
6498,8066,20140811112444
2221,9089,20140811142254
7489,4919,20140817181910
5795,664,20140811111654
1008,,20140817113623
2407,5406,20140817171605
4187,4942,20140811113516
8564,,20140817170536
9494,9027,20140817161307
7870,889,20140817175736
8839,658,20140817181607
8144,,20140817170658
9040,6176,20140817193643
320,,20140811194546
1233,4963,20140817190906
7123,,20140811150142
1411,3028,20140817184008
505,9096,20140811142414
5267,3856,20140811120531
1853,,20140811115758
6452,9255,20140811135340
4292,,20140811181757
8803,,20140817150455
9868,,20140811171650
8968,8066,20140817133102
8662,,20140811153907
2841,3790,20140817110944
7977,7367,20140817180903
4075,9127,20140817102850
4981,,20140811111345
4786,8066,20140817122543
9935,9687,20140811104107
7345,,20140817140853
3727,,20140817155642
574,,20140811112744
5522,6400,20140817190554
9272,5028,20140811183005
5499,6270,20140817174949
7715,,20140811152900
2565,11849,20140817183110
3847,10554,20140811114103
4596,3830,20140811141358
1303,4962,20140811182201
9487,9319,20140817115950
8940,,20140817183916
8505,4940,20140817124529
1265,533,20140811121518
9054,9047,20140811162050
8656,,20140817133343
5256,7244,20140817121310
2596,,20140811105717
7992,,20140817151916
2948,11640,20140817114927
6381,,20140811142431
5922,7342,20140817195140
1359,4883,20140817174332
1822,11919,20140811132722
8978,,20140817125902
2659,,20140811111559
5220,8866,20140817115403
8884,,20140817185705
3366,7399,20140817150256
851,6670,20140817191921
8915,,20140817162156
9880,3536,20140811153131
9811,11825,20140817145207
51,549,20140817123253
3438,,20140811154536
6717,10628,20140817135351
7055,10610,20140817154659
4710,,20140817170224
3457,8860,20140811114501
1328,10772,20140811131226
5708,,20140817175353
810,9114,20140811171425
2595,,20140811150959
9830,4631,20140811170221
4895,9164,20140817181224
7791,,20140817130738
6861,,20140817124634
7788,4459,20140811144920
4358,,20140811173038
150,,20140811111453
9426,659,20140811172016
6554,4971,20140811104254
6931,4861,20140817190449
6621,,20140817120347
2912,2149,20140811151615
590,3398,20140811101642
3098,9140,20140811161402
6076,7315,20140817155909
7532,10382,20140811112400
4168,,20140811123148
7093,,20140817144106
6842,9467,20140811163840
8212,,20140811140042
8172,9900,20140817181015
1366,9315,20140811174032
2826,7946,20140811162257
3533,,20140817154635
8366,,20140817132544
4298,9652,20140817161813
3819,9069,20140817144233
3593,4996,20140811140843
8922,4851,20140811105842
1077,7231,20140817181730
5956,8066,20140811115041
6649,9332,20140817115805
8343,,20140817180635
4197,,20140811160509
422,,20140817120340
8144,,20140811142753
2484,1170,20140811175804
5546,,20140817105032
7175,,20140811170222
101,6191,20140811161511
6891,3745,20140817180754
6301,6225,20140817101940
2850,9271,20140811103645
513,,20140811141715
5729,,20140817143210
7519,3724,20140817132920
3147,,20140817134854
5423,,20140811102752
8405,9318,20140811161723
1870,,20140817112155
5173,1019,20140811100630
5425,10879,20140811125714
9683,181,20140811182300
24,3828,20140811155149
9425,4848,20140811104450
2482,7231,20140811152758
9678,8842,20140817153803
7600,,20140817171628
6825,,20140811141209
1700,6472,20140811181216
9757,9702,20140811145233
8009,10387,20140811151852
6110,,20140817132955
6177,,20140811105743
6679,,20140811150950
272,,20140817130355
422,8697,20140817105320
6969,10408,20140811144529
7416,,20140811101116
5289,9089,20140817182715
9554,7483,20140817110647
8801,7950,20140811142148
4142,,20140811162720
941,9299,20140811185532
9755,,20140817132644
3970,10843,20140817103258
5461,,20140817133540
3533,7483,20140811101805
7950,11761,20140817103727
5159,4882,20140811100324
2724,,20140811155624
927,7318,20140817102140
4489,,20140817104043
6401,,20140811124110
6234,9151,20140811184710
3979,,20140811151934
8545,,20140811111641
3921,,20140817101327
3772,,20140817143005
7818,11449,20140811144322
8646,,20140811191040
8335,9113,20140817152014
2629,11267,20140811125553
589,4631,20140817165820
2055,9253,20140817190733
4471,7095,20140811173911
192,3840,20140811175210
1138,9110,20140811131839
7525,8015,20140817175601
729,,20140817113003
8766,7310,20140817101541
4785,9060,20140817161538
7697,10785,20140811142707
2836,,20140817181121
6756,3074,20140817163514
4207,10782,20140817191614
3067,,20140811185456
7744,9001,20140811130152
583,7942,20140811104611
7886,9600,20140811110911
9743,8697,20140811122746
3587,5714,20140811145033
4056,5736,20140817165347
8810,,20140811143746
7533,549,20140817144702
291,549,20140811142841
5337,,20140811115452
8684,,20140811141956
203,,20140811130447
8581,9303,20140811171538
2025,,20140817160302
7894,7941,20140817151257
1256,9130,20140811110547
6050,3826,20140811194757
5674,6662,20140811154518
3404,1019,20140817122909
3573,7921,20140811100924
7490,9202,20140811165105
3494,,20140817181429
697,7978,20140811141821
3734,9900,20140817115726
8657,5564,20140811104848
6239,9104,20140811160809
4599,,20140817171443
8684,,20140817163033
5411,,20140811161250
6857,4925,20140811112245
1151,9277,20140811182749
7124,,20140817163721
4112,556,20140811185153
4841,,20140811161441
8378,7510,20140817172038
5531,6447,20140811185151
4170,1051,20140817121740
8197,3885,20140811134834
5207,,20140811140747
9911,,20140811113927
5997,,20140817162506
6174,9170,20140811163140
8795,9961,20140811110350
886,11402,20140817132932
1836,,20140811183628
2336,7357,20140817101632
5040,9116,20140811164134
9517,,20140811122205
4899,9079,20140811192057
5485,,20140817174222
5514,,20140811101147
8437,,20140817184149
3935,7345,20140811145122
7766,5136,20140811155756
270,,20140817104902
5874,10782,20140817151546
3751,,20140811135645
9723,3028,20140811141329
316,,20140817174842
8579,,20140811124430
512,11825,20140811121807
2589,9089,20140811191431
9402,3209,20140811140255
7184,4631,20140811111332
8775,9049,20140817100339
2659,,20140811141837
1820,6662,20140811120851
7327,,20140811140101
1565,,20140817135607
6146,4337,20140811112520
2505,4861,20140811163138
7144,,20140817112115
1858,,20140811102504
5513,659,20140811101421
878,,20140817123625
7386,9060,20140817101515
5412,9575,20140811151828
4767,520,20140817152358
4625,7310,20140817182504
7959,4954,20140811144230
1131,,20140811165051
8411,9814,20140811140633
8090,,20140811171348
2870,3785,20140811101713
5404,8860,20140811133716
6263,,20140811181242
2142,9303,20140817165006
9275,9215,20140811100809
1062,8870,20140817130944
9612,,20140811154453
3440,3536,20140817135146
8775,9049,20140817133020
6798,3329,20140817174804
2191,4971,20140817103508
7853,6581,20140817161532
9373,,20140811105541
5686,,20140817183031
7175,,20140817100927
7955,9059,20140817132959
176,9151,20140817153118
1749,,20140811142849
3457,8860,20140817161307
8311,4671,20140811190418
442,658,20140811154538
6008,,20140811191705
4916,,20140811165633
4362,7319,20140811152354
4313,,20140811125050
6775,7913,20140811110337
5080,,20140811141129
7000,7918,20140817165250
6448,7360,20140811130632
7692,5034,20140817143137
5627,6199,20140811193627
1154,5034,20140811155519
8678,9146,20140817180412
8334,,20140811111007
1988,5210,20140817131150
6003,,20140811105805
6851,,20140811101324
3819,,20140817185835
9670,9143,20140817174408
5316,11640,20140817111732
9821,,20140811102318
3618,9225,20140817115214
4264,4438,20140811132204
8915,9026,20140817100617
377,5742,20140811100833
4164,,20140817180323
1618,,20140817124611
8727,,20140817172801
7383,1784,20140817164227
2990,6157,20140811165420
2320,9325,20140817172911
217,,20140811161526
4656,6043,20140811111237
909,,20140817120416
4816,,20140817182840
5145,7967,20140817180043
9470,9147,20140817133052
5503,4861,20140811142119
5693,5034,20140811104219
8243,6566,20140811150646
6076,7315,20140817175454
1123,8734,20140811173218
169,5257,20140811125608
9534,3058,20140817162937
3369,5175,20140811183955
6845,,20140817142337
3768,10576,20140811114235
7934,3724,20140811153544
5652,9259,20140811192321
4783,9174,20140811174845
9682,1019,20140811174359
926,4861,20140811111901
7466,,20140811121453
3849,,20140817160952
8666,5331,20140811101034
772,,20140817103453
3391,4940,20140817110404
1695,4637,20140817125506
3812,249,20140811103559
1104,7510,20140811102512
1924,,20140817131713
2386,6431,20140811102048
9788,635,20140817182950
5704,,20140817153840
2248,7304,20140811143028
1241,889,20140811150424
3887,9219,20140811105149
3841,10503,20140811150744
6595,10759,20140811135629
4921,7942,20140811181735
2223,3279,20140811182604
6433,,20140811172925
7097,7924,20140811135531
3008,,20140817185456
1282,4851,20140817164130
8078,,20140811112028
674,3452,20140811101321
6174,9170,20140811142855
9816,,20140811125129
4537,,20140817161848
67,9101,20140817112224
8971,3858,20140811174010
5783,4994,20140811182053
3660,9034,20140817193102
5707,7337,20140811174452
6262,3815,20140817103754
6265,,20140817141109
4438,,20140817113855
1928,4,20140817175809
512,11825,20140811193701
1049,7980,20140811105338
8766,7310,20140817165133
5386,6472,20140811105857
8545,10565,20140811193623
8457,6191,20140811114112
3624,,20140817100011
3612,549,20140811182230
2719,8005,20140811100217
3158,,20140817151845
6240,,20140817110047
3772,,20140817165017
7207,3789,20140811174051
92,5034,20140811113013
1324,,20140817191956
6174,9170,20140811105644
2776,9267,20140817173315
6410,,20140817193511
2738,8066,20140811193649
9633,,20140811123443
394,10459,20140817195531
486,,20140817121156
9005,9321,20140811191047
9452,9470,20140817192848
2583,4882,20140817181341
83,9216,20140811175632
6232,9151,20140811131914
515,7163,20140811110715
7720,7318,20140811101427
9777,9845,20140817164524
6748,,20140817120812
8700,7483,20140811155222
5501,,20140811114427
1402,,20140817114421
2336,7357,20140811165102
3817,,20140817172745
3864,6270,20140817190853
6705,,20140811141028
972,8888,20140817154217
1122,,20140811124217
4970,3536,20140817161912
5771,,20140817151001
4946,7913,20140811171657
7197,,20140811190148
5735,,20140811111016
3876,7315,20140817115022
4929,,20140811145442
9130,,20140817195150
7005,1765,20140811124200
5234,,20140817144052
6085,899,20140811170031
4820,4916,20140817121421
6023,10494,20140817105910
4206,,20140817130518
8841,7155,20140811133654
423,,20140811102314
549,10444,20140811150400
9025,,20140811172228
1416,,20140811100226
8052,8723,20140811163713
6810,8775,20140817175743
1564,1670,20140811111824
9187,6206,20140817111521
9703,1175,20140811162713
1566,4937,20140811162001
7796,11733,20140811150459
3837,9277,20140817125006
9001,,20140811140241
9772,,20140817192501
1256,9130,20140811120346
5022,6472,20140817120530
4870,,20140817151112
7530,,20140817123912
8290,9116,20140817140715
2720,181,20140811163547
2163,,20140817124302
1437,7303,20140811172618
1443,,20140817155259
8604,10382,20140817183334
8924,3739,20140817125159
9024,,20140811160654
7386,9060,20140811102215
9042,10677,20140817104111
3237,,20140811125340
1131,,20140817121730
6284,7318,20140811104218
9569,3827,20140811102828
2356,26,20140817114558
3096,,20140817105940
9900,,20140817134727
3013,7360,20140811151124
343,3398,20140817191738
9860,,20140811164748
5213,,20140811122359
3734,9900,20140811112824
3069,10501,20140817132302
7612,7273,20140811141927
7844,4499,20140811130043
3133,3028,20140811134922
9515,,20140811160252
3541,10503,20140817174559
8115,,20140817163207
2493,9060,20140811133653
6638,899,20140811150132
1875,9095,20140817164550
3557,9845,20140817155255
2227,4631,20140811102256
8707,9006,20140817185258
7262,,20140817132604
4027,8066,20140811150655
3637,,20140817150714
1870,,20140811140409
720,4872,20140811170852
3886,,20140817181234
5167,553,20140817174240
1628,9235,20140811113346
1467,,20140811133932
6873,,20140811145457
4100,61,20140817105139
5938,4515,20140811153511
1976,9096,20140817131724
1883,3109,20140817151919
3038,,20140817172844
7242,,20140817181034
5526,9147,20140811112646
4444,3427,20140811162036
9422,,20140811160906
8173,5560,20140811185621
343,3398,20140811133147
8993,,20140811170052
4578,4880,20140811112419
9608,,20140817181303
7264,9299,20140811114714
8415,11010,20140811100425
4681,,20140817172033
7910,3773,20140811165343
877,8860,20140817141108
6867,,20140811134223
8684,,20140817145431
2239,3073,20140811171823
4611,3427,20140811123808
303,565,20140811143400
8127,5255,20140811180401
3046,9235,20140811102414
5497,10560,20140817103103
5943,11289,20140817174829
9833,,20140817133639
4115,,20140811112113
9091,,20140811165812
4053,7275,20140817183859
5594,3883,20140811124819
2230,9889,20140817114728
7391,6542,20140817192419
158,,20140811191957
6399,,20140811164649
7546,,20140811172245
1106,4214,20140817102552
2999,,20140811102914
4252,978,20140817150945
3477,2072,20140811143718
3061,7155,20140811121202
7237,,20140817100110
3936,61,20140811120213
5150,558,20140811111557
3613,,20140811103037
8439,,20140811121035
5514,,20140817181432
8370,181,20140811154755
2827,7770,20140817161204
7738,9152,20140811130534
6310,10494,20140811123216
9431,9119,20140811105156
378,,20140811100301
6545,,20140817175214
1055,,20140811152213
698,,20140811183503
7652,,20140811120829
2730,,20140817175413
1640,,20140811121859
6308,4671,20140817140926
4498,,20140811105458
578,9303,20140811163511
7454,3536,20140811174858
7477,8715,20140811110326
5430,,20140817162232
4731,3028,20140811133935
1475,,20140811111547
3756,7924,20140811172746
6490,,20140811175653
2015,9303,20140811190532
3013,7360,20140817141539
4496,6157,20140811162130
60,,20140817191305
7967,9273,20140811102915
6758,9027,20140811153035
2485,3830,20140817155323
6223,5286,20140811135414
3724,9117,20140817171455
3082,,20140811111314
5695,553,20140811150605
4799,7068,20140811111715
7921,,20140817164143
6192,1175,20140811111510
4193,6367,20140811110651
1295,307,20140811155511
9867,7524,20140817160251
326,9151,20140811102111
3107,5541,20140811173656
9036,4631,20140811161632
7250,9296,20140811120153
5060,,20140811102117
9882,6484,20140811111411
9107,9318,20140811160250
3832,416,20140817142828
7899,9273,20140811142959
8064,3497,20140811153409
2675,,20140811131015
459,3754,20140817160923
7840,249,20140811104510
344,,20140817134024
4092,11574,20140811160205
2206,537,20140811100427
2029,,20140817151856
5283,9652,20140811100455
7913,4426,20140817164402
4567,10893,20140811193032
7183,6054,20140811105013
1596,,20140811114803
5284,,20140817114848
2228,9704,20140811134544
5693,5034,20140817122425
8474,7182,20140811172639
9498,,20140811120304
6044,9060,20140817113829
5591,,20140817153321
7399,7231,20140817191603
800,,20140817102226
3248,5120,20140817103028
4012,,20140811103911
5419,11894,20140817180921
2720,181,20140817163443
2185,9149,20140811185341
6233,,20140811101459
2278,4883,20140811100539
550,9280,20140811101405
7582,,20140811144114
1051,9060,20140811132921
3212,3790,20140817115752
6968,3773,20140811101049
3264,7360,20140817185830
7149,3883,20140817100913
4485,9267,20140817142040
419,9467,20140817131745
5279,,20140811101321
7071,7318,20140811112236
5003,,20140811144646
6154,9132,20140811104320
8140,7302,20140811180847
7792,,20140811140555
8727,5733,20140811143000
7383,1784,20140811151303
5796,4965,20140817193211
5028,1857,20140817110206
8438,6367,20140811152348
8684,,20140817112528
8130,,20140817124937
3229,596,20140811175127
5630,,20140817112816
3459,,20140811165545
5323,5210,20140811162604
8227,9202,20140811171020
1647,7980,20140817185703
8610,9600,20140817154443
1880,734,20140817133338
1885,,20140817101222
7999,4617,20140811100324
988,,20140811152532
1366,9315,20140817184812
2832,,20140811100919
879,,20140817123817
6963,,20140817174944
3201,9152,20140811100412
6850,10503,20140811154129
9573,,20140811163129
2407,5406,20140817145332
737,5175,20140817194801
7820,9183,20140811104528
7968,9170,20140811153845
5316,11640,20140811144025
380,7310,20140811174546
6186,3527,20140817185710
5601,549,20140811140142
9068,3763,20140817153309
3718,9057,20140817150315
6842,9467,20140817185010
5303,,20140817102339
6755,,20140817155940
1780,,20140817155912
8994,3335,20140811113103
1158,,20140811181529
543,5002,20140811114516
5155,,20140817163105
5327,11601,20140817161534
5303,,20140817134644
2322,,20140817112340
6949,4978,20140817143553
538,,20140817120424
5744,,20140817184402
9040,6176,20140811124057
567,3053,20140817141808
4894,,20140811135916
3616,3187,20140811191510
8855,,20140817102930
6339,7510,20140811112254
1069,,20140811121626
336,7736,20140817184046
8323,,20140817152032
123,,20140811184255
8809,10610,20140811151846
7125,9026,20140817122444
5938,4515,20140817164755
7842,10503,20140811145731
149,4358,20140817154659
7591,,20140817103353
5820,8979,20140817102850
6182,6599,20140811114054
4859,8870,20140811123510
4621,4306,20140817114352
9400,4416,20140811102319
5761,9872,20140817162218
4539,,20140811122439
864,6270,20140817172042
5772,8506,20140817163927
6594,520,20140817143322
8830,249,20140817101835
3181,11518,20140811155159
6319,9200,20140811121817
8795,,20140817160405
3193,10534,20140811114117
218,6570,20140811141417
7749,3416,20140817113713
5145,7967,20140811120638
572,11032,20140811154949
6332,4921,20140811112839
1291,7913,20140811112631
4903,9900,20140817182342
715,,20140817173015
131,9174,20140811155611
2708,6644,20140817155536
3568,7362,20140811180857
5,7163,20140811155220
6415,5034,20140811151614
732,,20140811160058
6859,,20140817132319
3944,,20140817103439
3701,3884,20140811185527
299,9121,20140811171909
6299,9096,20140811114735
7711,4233,20140817121819
4580,649,20140817151444
9383,,20140817133123
1808,1019,20140811112047
4060,,20140811102725
4232,1019,20140811193438
7416,1217,20140811154128
4887,,20140811190926
613,,20140811131903
4034,7951,20140817113400
7977,7367,20140811100728
447,6670,20140811152936
8014,438,20140817130141
8776,,20140817181558
5656,7722,20140817170757
490,,20140817172913
3576,7932,20140811121752
7843,,20140817105252
4172,9250,20140811191642
7797,10503,20140811104509
2844,,20140817144000
9156,11053,20140811132942
7464,,20140811120819
7158,7786,20140817162001
4350,4753,20140817111650
7552,,20140811111805
7412,3536,20140817120023
5259,3862,20140811142536
7021,9170,20140811195329
425,,20140817101355
6534,,20140817101331
2564,664,20140811134652
8953,,20140811100035
6386,6229,20140817191659
1797,843,20140811145459
9274,9116,20140811150651
1131,,20140817102108
258,11761,20140817133656
2942,4340,20140817150837
3525,3864,20140817111046
5368,,20140811134747
7628,,20140811160141
7211,9646,20140811110052
4,3028,20140817120137
6827,5654,20140811152035
147,,20140817161123
7907,9312,20140811104637
7449,7935,20140817165300
3438,7095,20140811172240
5154,10498,20140817111326
621,9297,20140811100150
9120,3739,20140817111830
9621,,20140811120654
7655,9296,20140811174410
4410,10831,20140811184101
6011,8066,20140811142438
3334,11751,20140817144709
775,,20140811130110
2025,,20140817180840
783,,20140811162029
3460,8463,20140817143404
4518,,20140817170048
1702,,20140811123510
466,9147,20140811122750
7308,9175,20140811105230
4537,1930,20140811134852
3261,5295,20140811175829
3958,9023,20140811164317
2437,7364,20140811101624
5152,7317,20140817134645
5949,7315,20140817165911
6804,,20140811163408
7847,,20140811125446
1993,2162,20140817144433
6303,4214,20140817174442
4587,4637,20140817192359
2376,7364,20140817114419
6866,974,20140817184158
5831,,20140811153712
9410,4937,20140811105225
2813,9147,20140811121648
5583,5175,20140817145413
4316,1784,20140811124401
8911,,20140811101929
7887,8972,20140811160554
8508,,20140811121431
9274,9116,20140817175840
9273,9182,20140811171040
1390,8842,20140817190325
5261,9113,20140817145518
8586,,20140817141030
5789,10382,20140817150520
1532,,20140817100037
1927,11850,20140817124023
4069,9116,20140811191602
8542,1632,20140817130827
7924,7350,20140811115832
1842,1019,20140811152559
4590,3773,20140811122636
5232,33,20140817182351
9062,3724,20140817173543
5510,533,20140817145738
6542,4966,20140811153108
1208,9076,20140817101848
104,4983,20140811112915
1954,10490,20140811142438
4052,,20140811111921
5761,9872,20140817150825
5316,11640,20140811172743
952,10772,20140817161325
1067,10610,20140811125716
2104,1101,20140817164058
2801,11531,20140811154214
3641,5924,20140817185159
3040,7196,20140817112755
6937,5417,20140811111954
4875,,20140817172145
4019,8980,20140811184113
2849,7770,20140817181459
8522,,20140817152859
5577,,20140817193539
5909,9143,20140811104556
2812,,20140811105502
360,,20140811171434
859,9922,20140811143448
164,9900,20140811142521
3023,4994,20140811133436
7235,3536,20140817105712
7538,9228,20140811111501
4132,,20140811102953
8990,,20140811161612
4981,,20140811105311
8449,,20140811155410
9171,8066,20140811103313
975,,20140811150213
2091,5736,20140817160700
3429,10503,20140811100403
7395,3118,20140817111839
3513,,20140817123202
2787,9069,20140811174618
7751,,20140817125839
823,,20140817124707
6711,10610,20140817140231
1081,,20140817120618
8792,6157,20140817182455
3942,10382,20140817192831
7217,9127,20140817132039
6933,4869,20140811151515
5859,,20140811171145
493,5683,20140811125739
3833,418,20140811172711
3600,8058,20140817162616
3217,,20140817142225
3427,5764,20140817141350
2921,,20140817171303
1443,,20140817124550
6520,4962,20140811195217
6930,6566,20140811101203
6459,,20140811105541
5481,7363,20140817180721
9457,,20140817163459
4709,,20140817112403
2152,10503,20140811154625
7871,9116,20140817190558
2584,553,20140811152236
7619,6615,20140811102005
3793,4404,20140811133739
6911,7356,20140811121814
2041,9023,20140817113656
5577,9015,20140811142459
499,11402,20140811143750
5827,7141,20140817121908
634,,20140817184054
8927,7301,20140817151318
2993,,20140811182158
9766,9,20140811112732
940,9164,20140811190256
8562,6472,20140811191049
2604,,20140817131906
6374,9627,20140811170715
1685,416,20140811120757
3747,9264,20140811174743
1105,11512,20140817171611
3017,3864,20140811102400
7305,,20140811100828
9768,8980,20140817185116
661,9151,20140817175624
5158,6229,20140817104046
3576,7932,20140817122155
7623,3127,20140811172914
1212,,20140817100735
3914,4947,20140817190339
5911,,20140811143752
3208,5669,20140811110727
2229,,20140811144728
3353,9256,20140811151902
857,,20140811100550
7230,,20140817152732
8571,,20140811133202
8689,,20140811182635
2939,10677,20140811100905
8853,9267,20140811101948
2811,,20140811193054
6980,524,20140811182507
5787,10515,20140817185850
7476,,20140811103923
